"TPREG,C,1","ENTIDAD,C,2","MUNICIPIO,C,3","LOCALIDAD,C,4","AGEB,C,4","NUMCONTROL,C,6","VIVSEL,C,2","IDHOGAR,C,6","FOLIO,C,3","CONSEC,C,3","PAREDES,C,2","TECHOS,C,2","PISOS,C,1","COCINA,C,1","COCINAD,C,1","CUARTOSD,C,2","TOTCUARTOS,C,2","SUPERFICIE,C,3","RANGOSUP,C,1","DISPOAG,C,1","SANITARIO,C,1","SERVSAN,C,1","DRENAJE,C,1","ELECTRICI,C,1","FOCOS,C,2","COMBUS,C,1","ESTEREO,C,1","RADIO,C,1","TV,C,1","VIDEO,C,1","REFRI,C,1","LAVADORA,C,1","HORNOMI,C,1","AUTO,C,1","LAPTOP,C,1","COMPU,C,1","IMPRESO,C,1","VIDEOJ,C,1","TELEFONO,C,1","CELU,C,1","TVPAGA,C,1","INTERNET,C,1"
2,12,001,0001,2882,120136,01,111111,012,058,08,03,2,1,2,02,04,000,6,1,1,1,1,1,05,1,1,2,1,2,1,1,2,2,2,2,2,2,1,2,2,2
2,12,001,0001,2882,120136,02,111111,012,059,08,08,2,1,2,05,06,000,9,1,1,1,1,1,08,1,2,1,1,1,1,2,1,2,2,2,2,2,1,1,1,2
2,12,001,0001,2882,120136,03,111111,012,060,08,08,2,1,2,02,03,000,3,1,1,1,1,1,06,1,1,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2
2,12,001,0001,2882,120136,04,111111,012,061,08,08,2,1,2,02,04,000,9,1,1,2,1,1,05,1,1,1,1,2,1,2,2,2,2,2,2,2,2,1,1,2
2,12,001,0001,2882,120136,05,111111,012,062,08,08,2,1,1,01,01,000,5,1,1,1,1,1,03,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,2,2
2,12,001,0001,4747,120137,01,111111,012,063,02,02,1,2,,01,01,000,2,6,1,3,5,1,01,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2,12,001,0001,4747,120137,02,111111,012,064,06,03,2,2,,01,01,000,9,7,1,2,3,1,04,1,1,1,1,2,1,1,1,1,2,2,2,2,2,2,2,2
2,12,001,0001,4747,120137,03,111111,012,065,06,02,1,2,,01,01,000,1,7,2,,5,1,03,1,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2
2,12,001,0001,1333,120162,01,111111,012,068,08,08,2,1,2,02,03,105,,1,1,2,2,1,06,1,1,2,1,1,1,1,2,2,2,2,2,2,1,2,2,2
2,12,001,0001,1333,120162,03,111111,012,070,08,08,2,1,2,02,04,085,,1,1,2,2,1,04,1,1,2,1,2,1,1,2,2,2,2,2,2,1,2,2,2
2,12,001,0001,1333,120162,04,111111,012,071,08,03,2,1,1,01,01,035,,1,1,2,1,1,02,5,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2
2,12,001,0001,1333,120162,05,111111,012,072,08,08,2,1,2,05,06,000,9,1,1,1,2,1,06,1,1,2,1,2,1,1,2,1,2,2,2,2,1,1,1,2
2,12,001,0001,2469,120172,01,111111,012,073,08,08,2,1,2,02,04,000,6,1,1,1,1,1,05,1,1,1,1,1,1,2,2,1,2,2,2,2,1,2,2,2
2,12,001,0001,2469,120172,02,111111,012,074,08,08,2,1,2,01,02,000,9,1,1,1,1,1,02,1,2,1,1,2,1,2,2,2,2,2,2,2,2,1,2,2
2,12,001,0001,2469,120172,03,111111,012,075,08,08,2,1,2,02,03,000,6,1,1,1,2,1,11,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,2,2
2,12,001,0001,2469,120172,04,111111,012,076,08,08,2,1,2,02,03,000,2,1,1,2,1,1,03,1,1,1,1,2,1,2,2,2,2,2,2,2,2,1,2,2
2,12,001,0001,0405,120261,01,111111,012,078,08,08,3,1,2,03,04,090,,1,1,1,1,1,12,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1
2,12,001,0001,0405,120261,02,111111,012,079,08,08,3,1,2,03,05,000,7,1,1,1,1,1,07,1,1,1,1,2,1,2,2,2,2,2,2,2,1,1,2,2
2,12,001,0001,0405,120261,03,111111,012,080,02,02,1,1,1,01,01,000,2,2,1,2,1,1,02,1,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,1
2,12,001,0001,0405,120261,04,111111,012,081,08,08,2,1,2,03,04,000,6,1,1,1,1,1,05,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,2,2
2,12,001,0001,2986,120265,01,111111,012,083,08,08,2,2,,02,03,120,,1,2,,5,1,03,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2
2,12,001,0001,2986,120265,02,111111,012,084,08,08,2,1,2,02,03,000,9,1,1,2,2,1,03,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2
2,12,001,0001,2986,120265,03,111111,012,085,08,03,2,1,2,02,02,140,,1,1,2,2,1,04,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2
2,12,001,0001,2986,120265,04,111111,012,086,01,02,1,1,1,01,01,030,,1,1,3,5,1,01,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2,12,001,0001,2986,120265,05,111111,012,087,08,02,2,1,2,02,02,155,,1,1,2,1,1,03,1,1,2,1,1,1,1,2,2,2,2,2,2,1,2,2,2
2,12,001,0001,5069,120267,01,111111,012,088,08,03,2,1,2,01,01,008,,6,1,2,1,1,03,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2
2,12,001,0001,5069,120267,02,111111,012,089,08,08,2,1,1,01,01,021,,1,1,1,1,1,02,1,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2
2,12,001,0001,5069,120267,03,111111,012,090,08,08,2,1,2,04,06,240,,1,1,1,1,1,07,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,2
2,12,001,0001,5069,120267,04,111111,012,091,08,08,2,1,1,01,01,120,,6,1,2,1,1,02,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2
2,12,001,0001,5069,120267,05,111111,012,092,08,08,2,1,2,02,03,000,9,1,1,2,1,1,03,1,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2
2,12,001,0001,2242,120327,01,111111,012,093,08,08,2,1,2,03,05,000,7,1,1,1,1,1,08,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1
2,12,001,0001,2242,120327,02,111111,012,094,06,02,2,1,1,01,01,000,9,1,1,1,1,1,03,1,1,2,1,2,1,2,2,2,2,2,2,2,2,1,2,2
2,12,001,0001,2242,120327,03,111111,012,095,08,08,3,2,,01,01,000,1,1,1,2,1,1,03,2,1,1,1,2,1,1,2,2,2,2,2,2,1,2,2,2
2,12,001,0001,2242,120327,04,111111,012,096,08,08,3,1,2,02,04,000,9,1,1,1,1,1,07,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,2,1
2,12,001,0001,2242,120327,05,111111,012,097,08,08,2,1,1,01,01,000,9,1,1,1,1,1,03,1,1,1,1,2,1,1,2,2,2,2,2,2,1,2,2,2
2,12,001,0001,0496,120365,01,111111,012,098,08,03,2,1,2,02,03,000,2,1,1,2,1,1,06,1,2,1,2,2,1,1,2,2,2,2,2,2,1,1,2,2
2,12,001,0001,0496,120365,02,111111,012,099,06,03,2,2,,01,01,018,,1,1,2,1,1,01,1,1,2,1,2,1,1,1,2,2,2,2,2,1,2,2,2
2,12,001,0001,0496,120365,03,111111,012,100,08,08,2,1,2,02,03,000,2,1,1,1,1,1,05,1,1,1,1,1,1,2,1,1,2,1,1,2,1,2,2,2
2,12,001,0001,0496,120365,04,111111,012,101,08,03,2,2,,01,01,000,5,1,1,1,1,1,04,1,1,2,1,1,1,1,2,1,2,2,2,2,2,1,2,2
2,12,001,0001,0496,120365,05,111212,012,102,08,08,2,1,2,04,05,000,8,1,1,1,1,1,12,1,1,1,1,1,1,1,1,2,2,1,2,1,1,2,2,2
2,32,056,0001,0612,320012,01,111111,032,001,08,08,2,1,1,01,01,000,9,1,1,1,1,1,03,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,1,2
2,32,056,0001,0612,320012,02,111111,032,002,08,08,2,1,2,01,04,000,9,1,1,1,1,1,07,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,2,2
2,32,056,0001,0612,320012,03,111111,032,003,08,03,2,1,1,01,01,000,9,4,1,2,1,1,01,1,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2
2,32,056,0001,0612,320012,04,111212,032,004,08,08,3,1,2,03,04,000,6,1,1,1,1,1,04,1,1,1,1,2,1,1,1,2,2,2,2,2,2,2,1,2
2,32,056,0001,0612,320012,05,111111,032,006,08,08,2,1,2,03,06,000,9,1,1,1,1,1,12,1,2,1,1,2,1,1,1,2,2,2,2,1,1,1,2,2
2,32,056,0001,0701,320017,01,111111,032,007,08,08,3,1,2,01,03,000,9,1,1,1,1,1,02,1,1,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2
2,32,056,0001,0701,320017,02,111111,032,008,08,08,2,1,2,02,03,000,2,1,1,2,1,1,06,1,1,1,1,2,1,1,2,1,2,2,2,2,1,1,1,2
2,32,056,0001,0701,320017,03,111111,032,009,08,08,3,1,2,03,04,080,,1,1,1,1,1,05,1,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2
2,32,056,0001,0701,320017,04,111111,032,010,08,08,3,1,2,02,06,120,,1,1,1,1,1,04,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,2,2
2,32,056,0001,0701,320017,05,111111,032,011,08,08,3,1,2,02,04,000,1,1,1,1,1,1,06,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,2
2,32,017,0001,1148,320063,01,111111,032,012,08,08,2,1,2,02,03,000,2,1,1,1,1,1,05,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2
2,32,017,0001,1148,320063,03,111111,032,014,08,08,2,1,2,02,03,000,2,1,1,1,1,1,05,1,1,1,1,2,1,1,2,2,2,2,2,2,2,1,2,2
2,32,017,0001,1148,320063,04,111111,032,015,08,08,2,1,2,02,03,000,1,1,1,1,1,1,07,1,2,1,1,2,1,1,1,2,2,2,2,2,1,2,2,1
2,32,017,0001,1148,320063,05,111111,032,016,08,08,2,2,,02,03,000,2,1,1,1,1,1,08,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,2
2,32,017,0001,0949,320068,01,111111,032,017,08,08,2,1,2,02,04,000,2,1,1,1,1,1,09,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,1,2
2,32,017,0001,0949,320068,02,111111,032,018,08,08,3,1,2,02,03,000,4,1,1,1,1,1,08,1,1,1,1,1,1,2,1,1,2,2,2,2,2,1,1,2
2,32,017,0001,0949,320068,03,111111,032,019,08,08,2,1,2,02,04,000,6,1,1,1,1,1,99,1,1,1,1,1,1,1,2,2,2,1,2,2,1,1,2,2
2,32,017,0001,0949,320068,04,111111,032,020,08,08,3,1,2,02,04,000,3,1,1,1,1,1,07,1,1,1,1,1,1,2,2,1,2,2,2,2,1,2,2,2
2,32,017,0001,0949,320068,05,111111,032,021,08,08,3,1,2,03,05,000,4,1,1,1,1,1,08,1,2,2,1,1,1,1,2,2,2,2,2,2,1,1,2,2
2,32,056,0001,0735,320077,03,111111,032,025,08,08,3,1,2,02,05,000,9,1,1,1,1,1,06,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,2,2
2,32,056,0001,0735,320077,04,111111,032,026,08,08,3,1,2,03,07,000,5,1,1,1,1,1,12,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,2,2
2,32,056,0001,0735,320077,05,111111,032,027,08,08,3,1,2,02,04,000,9,1,1,1,1,1,11,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1
2,32,056,0001,0735,320077,01,111111,032,022,08,08,2,2,,01,01,000,3,1,1,1,1,1,03,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2
2,32,056,0001,0735,320077,02,121112,032,023,08,08,2,1,2,06,09,000,8,1,1,1,1,1,12,1,1,1,1,1,1,1,2,1,2,2,2,2,1,2,2,2
2,32,017,0001,0667,320123,01,111111,032,028,08,08,3,1,2,03,05,000,8,1,1,1,1,1,14,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2
2,32,017,0001,0667,320123,02,111111,032,029,08,08,3,1,2,03,04,100,,1,1,1,1,1,06,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,1,2
2,32,017,0001,0667,320123,03,111111,032,030,08,08,3,1,2,03,07,120,,1,1,1,1,1,20,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,2
2,32,017,0001,0667,320123,04,111111,032,031,08,08,3,1,2,02,05,000,3,1,1,1,1,1,15,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2
2,32,017,0001,0667,320123,05,111111,032,032,08,08,2,1,2,03,05,280,,1,1,1,1,1,13,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,2
2,32,017,0001,0597,320128,01,111111,032,033,08,08,3,1,2,02,04,000,5,1,1,1,1,1,09,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,2,2
2,32,017,0001,0597,320128,02,111111,032,034,08,08,2,1,2,03,04,000,3,2,1,1,1,1,05,1,1,1,1,2,1,2,2,2,2,2,2,2,1,1,2,2
2,32,017,0001,0597,320128,03,111111,032,035,08,08,3,1,2,03,04,012,,1,1,1,1,1,06,1,1,1,1,2,1,1,1,2,2,2,2,2,2,1,2,2
2,32,017,0001,0597,320128,04,111111,032,036,08,08,2,1,2,03,04,000,3,1,1,1,1,1,06,1,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2
2,32,017,0001,0597,320128,05,111111,032,037,08,08,3,1,1,01,01,000,2,1,1,1,1,1,04,1,2,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2
2,32,056,0001,0345,320132,01,111111,032,038,08,08,3,1,2,04,10,600,,1,1,1,1,1,30,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1
2,32,056,0001,0345,320132,03,111111,032,040,08,08,3,1,2,02,06,200,,1,1,1,1,1,10,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,2,2
2,32,056,0001,0345,320132,04,111111,032,041,08,08,3,1,2,04,07,250,,1,1,1,1,1,20,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1
2,32,056,0001,0345,320132,05,111111,032,042,08,08,3,1,2,04,07,280,,1,1,1,1,1,18,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1
2,32,017,0001,0205,320135,01,111111,032,043,08,08,3,1,2,04,09,000,7,1,1,1,1,1,19,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1
2,32,017,0001,0205,320135,02,111111,032,044,08,08,3,1,2,03,04,000,9,1,1,1,1,1,12,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,2
2,32,017,0001,0205,320135,03,111111,032,045,08,08,2,1,2,04,09,220,,1,1,1,1,1,25,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,1
2,32,017,0001,0205,320135,04,111111,032,046,08,08,2,1,2,02,04,000,4,1,1,1,1,1,08,1,2,2,1,1,1,1,1,2,2,2,2,2,1,1,2,2
2,32,017,0001,0205,320135,05,111111,032,047,08,08,3,1,2,04,05,000,3,1,1,1,1,1,13,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1
2,32,017,0001,0686,320136,01,111111,032,048,08,08,2,1,2,04,06,000,9,1,1,1,1,1,11,1,1,1,1,1,1,1,1,2,2,2,2,2,1,2,2,2
2,32,017,0001,0686,320136,02,111111,032,049,08,08,3,1,2,01,04,000,3,1,1,1,1,1,11,1,1,1,1,1,1,1,2,1,2,2,2,2,1,2,2,2
2,32,017,0001,0686,320136,03,111111,032,050,08,08,3,1,2,04,05,000,2,1,1,1,1,1,09,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1,2,2
2,32,017,0001,0686,320136,04,111111,032,051,08,08,3,1,2,03,05,110,,1,1,1,1,1,05,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2
2,32,017,0001,0686,320136,05,111111,032,052,07,08,2,1,2,01,02,025,,1,1,1,1,1,03,1,2,1,1,2,1,1,2,2,2,2,2,2,1,1,2,2
2,32,056,0001,1080,320139,01,111111,032,053,08,08,3,1,2,03,07,200,,1,1,1,1,1,12,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,1
2,32,056,0001,1080,320139,03,111111,032,055,08,08,2,1,2,02,07,000,9,1,1,1,1,1,28,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1
2,32,056,0001,1080,320139,04,111111,032,056,08,08,3,1,2,03,05,000,9,1,1,1,1,1,08,1,1,1,1,1,1,2,1,2,2,1,1,2,2,1,2,2
2,32,056,0001,1080,320139,05,111111,032,057,08,08,2,1,2,03,99,000,9,1,1,1,1,1,05,1,1,1,1,2,1,2,1,2,2,1,1,2,2,1,2,2
2,32,056,0001,0379,320186,01,111111,032,058,08,08,3,1,2,03,06,000,9,1,1,1,1,1,10,1,1,1,1,1,1,1,1,2,2,2,2,2,1,2,2,2
2,32,056,0001,0379,320186,02,111111,032,059,08,08,3,1,2,04,09,500,,1,1,1,1,1,33,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2
2,32,056,0001,0379,320186,03,111111,032,060,08,08,2,1,2,03,06,000,9,1,1,1,1,1,12,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1
2,32,056,0001,0379,320186,04,111111,032,061,08,08,3,1,2,03,05,000,9,1,1,1,1,1,05,1,1,1,1,2,1,1,1,1,2,2,2,2,1,2,2,2
2,32,056,0001,0720,320187,01,111111,032,063,08,08,2,1,2,02,05,000,1,1,1,1,1,1,06,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,2,2
2,32,056,0001,0720,320187,02,111111,032,064,08,08,3,1,2,03,08,240,,1,1,1,1,1,13,1,1,1,1,1,1,1,1,1,2,1,1,2,1,2,2,2
2,32,056,0001,0720,320187,03,111111,032,065,08,08,3,1,2,01,04,150,,1,1,1,1,1,04,1,1,1,1,1,1,1,2,1,1,2,1,1,2,2,2,2
2,32,056,0001,0720,320187,04,111111,032,066,08,08,2,2,,03,04,064,,1,1,1,1,1,06,1,2,1,1,2,1,1,1,1,2,2,2,2,1,2,1,2
2,32,056,0001,0720,320187,05,111111,032,067,08,08,3,1,2,03,05,080,,1,1,1,1,1,12,1,1,1,1,1,1,1,2,1,2,2,2,2,1,1,2,2
2,32,017,0001,0737,320213,01,111111,032,068,08,08,3,1,2,03,07,260,,1,1,1,1,1,22,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2
2,32,017,0001,0737,320213,02,111111,032,069,08,08,3,1,2,04,09,000,9,1,1,1,1,1,50,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1
2,32,017,0001,0737,320213,03,111111,032,070,08,08,2,1,1,02,02,000,2,1,1,1,1,1,06,1,2,1,1,2,1,1,2,2,2,2,2,2,1,2,2,2
2,32,017,0001,0737,320213,04,111111,032,071,08,08,3,1,2,02,03,120,,1,1,1,1,1,09,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2
2,32,017,0001,0737,320213,05,111111,032,072,08,08,2,1,2,02,05,000,5,1,1,1,1,1,12,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2
2,32,017,0001,1129,320304,01,111111,032,073,08,08,2,1,2,01,02,000,2,1,1,1,1,1,06,1,2,1,1,2,1,1,2,2,2,2,2,2,2,1,1,2
2,32,017,0001,1129,320304,02,111111,032,074,08,08,3,1,2,02,05,000,2,1,1,1,1,1,12,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1
2,32,017,0001,1129,320304,03,111111,032,075,08,08,2,1,2,03,06,105,,1,1,1,1,1,10,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,1
2,32,017,0001,1129,320304,04,111111,032,076,08,08,2,1,2,02,03,000,1,1,1,1,1,1,08,1,1,1,1,1,1,1,2,1,2,2,2,2,1,1,2,2
2,32,017,0001,1129,320304,05,111111,032,077,08,08,2,1,2,02,03,000,3,1,1,1,1,1,06,1,1,1,1,1,1,2,2,1,2,2,2,2,2,1,2,2
2,32,056,0001,074A,320315,01,111111,032,078,08,08,2,1,2,03,07,122,,1,1,1,1,1,12,1,1,1,1,1,1,1,2,2,1,2,1,1,1,2,1,2
2,32,056,0001,074A,320315,02,111111,032,079,08,08,3,1,1,03,06,000,9,1,1,1,1,1,08,1,1,1,2,2,1,1,1,1,2,2,2,2,2,1,2,2
2,32,056,0001,074A,320315,03,121112,032,080,08,08,3,1,2,04,07,000,6,1,1,1,1,1,12,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2
2,32,056,0001,074A,320315,05,111111,032,083,08,08,2,1,2,01,02,000,2,1,1,1,1,1,01,1,1,2,1,1,1,2,1,2,2,2,2,2,2,1,2,2
2,32,056,0001,0612,320336,01,111111,032,084,08,08,3,1,2,03,05,000,8,1,1,1,1,1,12,1,1,1,1,1,1,1,1,2,2,2,2,2,1,2,2,2
2,32,056,0001,0612,320336,02,111111,032,085,08,08,3,1,2,01,04,000,9,1,1,1,1,1,15,1,2,2,1,1,1,1,2,1,2,2,2,2,1,2,2,2
2,32,056,0001,0612,320336,03,111111,032,086,08,08,2,1,2,03,05,000,9,1,1,1,1,1,06,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,2
2,32,056,0001,0612,320336,04,111111,032,087,08,08,3,1,2,03,06,000,9,1,1,1,1,1,08,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1
2,32,056,0001,0612,320336,05,111111,032,088,08,08,3,1,2,02,04,000,9,1,1,1,1,1,06,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2
2,32,056,0001,0063,320337,01,111111,032,089,08,08,2,2,,01,01,020,,2,1,1,1,1,01,1,2,1,2,1,2,2,2,2,2,2,2,1,2,1,2,2
2,32,056,0001,0063,320337,02,111111,032,090,08,08,3,1,2,02,04,000,9,1,1,1,1,1,08,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,2
2,32,056,0001,0063,320337,03,111111,032,091,08,08,2,1,2,03,05,400,,1,1,1,1,1,99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1
2,32,017,0001,0756,320370,01,111111,032,094,08,08,3,1,2,01,03,048,,1,1,1,1,1,04,1,1,1,1,1,1,1,1,1,2,2,2,1,2,1,2,2
2,32,017,0001,0756,320370,02,111111,032,095,08,08,3,1,2,04,06,000,4,1,1,1,1,1,08,1,1,2,1,2,1,1,1,1,2,2,2,2,1,2,2,2
2,32,017,0001,0756,320370,03,111111,032,096,08,08,3,1,2,03,06,000,9,1,1,1,1,1,07,1,1,1,1,1,1,1,2,1,2,2,2,1,1,2,2,2
2,32,017,0001,0756,320370,04,111111,032,097,08,08,2,1,2,01,02,000,9,1,1,1,1,1,04,1,2,1,2,2,1,1,2,2,2,2,2,2,1,2,2,2
2,32,017,0001,0277,320372,01,111111,032,099,08,08,3,1,2,03,06,000,2,1,1,1,1,1,15,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2
2,32,017,0001,0277,320372,02,111111,032,100,08,08,3,1,2,02,03,000,2,1,1,1,1,1,06,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1
2,32,017,0001,0277,320372,03,111111,032,101,08,08,3,1,2,02,03,000,9,1,1,1,1,1,07,1,2,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2
2,32,017,0001,0277,320372,04,111111,032,102,08,08,3,1,2,02,04,000,9,1,1,1,1,1,09,1,1,1,1,1,1,1,2,1,2,1,2,2,2,1,2,1
2,32,017,0001,0277,320372,05,111111,032,103,08,08,3,1,2,03,06,060,,1,1,1,1,1,18,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1
2,11,020,0001,2120,110014,01,111111,011,001,08,08,3,1,2,01,02,000,3,1,1,1,1,1,03,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2
2,11,020,0001,2120,110014,02,111111,011,002,08,03,2,2,,02,02,000,2,1,1,2,1,1,03,1,1,1,1,2,1,1,2,2,2,2,2,2,1,2,2,2
2,11,020,0001,2120,110014,03,111111,011,003,08,08,2,1,2,03,04,140,,1,1,2,1,1,10,1,1,2,1,1,2,1,1,2,2,1,2,2,1,1,2,2
2,11,020,0001,2120,110014,04,111111,011,004,08,03,2,1,2,01,02,000,6,1,1,2,1,1,02,1,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2
2,11,020,0001,2120,110014,05,111111,011,005,08,08,2,1,2,02,03,042,,1,1,1,1,1,08,1,1,1,1,1,1,1,2,1,2,2,2,1,2,1,2,2
2,11,020,0001,1457,110025,01,111111,011,006,08,08,3,1,2,03,05,105,,1,1,1,1,1,08,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1
2,11,020,0001,1457,110025,02,111111,011,007,08,08,3,1,2,02,06,100,,1,1,1,1,1,10,1,1,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2
2,11,020,0001,1457,110025,03,111111,011,008,08,08,3,1,2,03,05,100,,1,1,1,1,1,12,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1
2,11,020,0001,1457,110025,04,111111,011,009,08,08,3,1,2,03,04,160,,1,1,1,1,1,08,1,1,1,1,1,1,1,1,2,2,2,2,1,2,1,2,2
2,11,020,0001,1457,110025,05,111111,011,010,08,08,3,1,2,04,05,000,5,1,1,1,1,1,15,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1
2,11,020,0001,0478,110073,01,111111,011,011,08,08,3,1,2,05,06,015,,1,1,1,1,1,10,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2
2,11,020,0001,0478,110073,02,111111,011,012,08,08,3,1,1,03,06,150,,1,1,1,1,1,10,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2
2,11,020,0001,0478,110073,03,111111,011,013,08,08,2,1,2,02,03,014,,1,1,2,1,1,04,1,1,2,1,1,1,1,2,1,2,2,2,2,1,1,2,2
2,11,020,0001,0478,110073,04,111111,011,014,08,08,2,1,2,03,04,070,,1,1,2,1,1,08,1,1,1,1,1,1,1,1,2,2,2,2,2,1,2,2,2
2,11,020,0001,0478,110073,05,111111,011,015,08,08,2,1,2,01,03,000,2,1,1,1,1,1,04,1,2,1,1,2,1,1,2,2,2,2,2,2,1,2,2,2
2,11,020,0001,3400,110103,01,111111,011,016,08,08,3,1,2,02,05,000,5,1,1,1,1,1,12,1,1,2,1,1,1,1,1,1,2,2,2,2,1,1,2,2
2,11,020,0001,3400,110103,02,121112,011,017,08,08,3,1,2,03,05,000,2,1,1,1,1,1,10,1,1,2,1,1,1,1,1,2,2,2,2,2,1,2,2,2
2,11,020,0001,3400,110103,03,121212,011,019,08,08,3,1,1,05,06,000,8,1,1,1,1,1,08,1,1,1,1,2,1,1,1,1,2,2,2,2,1,2,2,2
2,11,020,0001,3400,110103,04,111111,011,021,08,08,3,1,2,02,03,000,6,1,1,1,1,1,06,1,1,1,1,2,1,1,2,2,2,2,2,2,1,2,2,2
2,11,020,0001,3400,110103,05,111111,011,022,08,03,2,1,2,02,03,000,6,6,1,2,4,1,04,1,2,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2
2,11,020,0001,1673,110140,01,111111,011,023,08,08,3,1,2,03,04,000,1,1,1,1,1,1,08,1,1,1,1,2,1,1,1,2,2,2,2,2,1,2,2,2
2,11,020,0001,1673,110140,02,111111,011,024,08,08,3,1,2,02,05,000,1,1,1,1,1,1,06,1,1,1,1,1,1,1,2,1,2,2,2,1,2,1,1,2
