"TPREG,C,1","ENTIDAD,C,2","MUNICIPIO,C,3","LOCALIDAD,C,4","AGEB,C,4","NUMCONTROL,C,6","VIVSEL,C,2","IDHOGAR,C,6","DIA,C,2","HORAI,C,2","MINUI,C,2","HORAT,C,2","MINUT,C,2","RESENT,C,2","POB,N,10,0","FACVIV,N,10,0"
1,30,193,0001,0468,303081,03,111111,08,18,40,19,20,01,4,3846
1,30,193,0001,0468,303081,04,111111,08,10,05,11,20,01,5,3846
1,30,193,0001,0468,303081,05,111111,12,11,30,12,10,01,2,3846
1,30,193,0001,1358,303103,01,111111,15,13,40,15,50,01,3,5516
1,30,193,0001,1358,303103,02,111111,15,14,55,15,30,01,4,5516
1,30,193,0001,1358,303103,03,111111,15,15,45,16,30,01,3,5516
1,30,193,0001,1358,303103,04,111111,21,13,55,14,30,01,2,5516
1,30,193,0001,1358,303103,05,111111,15,12,30,13,20,01,2,5516
1,30,193,0001,042A,303109,01,111111,08,12,15,13,03,01,6,5856
1,30,193,0001,042A,303109,02,000011,28,12,30,12,35,07,0,0
1,30,193,0001,042A,303109,03,111111,16,21,45,22,30,01,2,5856
1,30,193,0001,042A,303109,04,111111,09,15,50,16,50,01,2,5856
1,30,193,0001,042A,303109,05,111111,08,11,19,11,57,01,1,5856
1,30,028,0037,0163,303136,01,000011,27,10,00,10,10,07,0,0
1,30,028,0037,0163,303136,02,111111,18,16,00,16,30,01,5,8988
1,30,028,0037,0163,303136,03,111111,15,18,00,19,00,01,4,8988
1,30,028,0037,0163,303136,04,111111,10,17,20,18,00,01,1,8988
1,30,028,0037,0163,303136,05,111111,10,14,05,17,00,01,6,8988
1,30,028,0037,0712,303149,01,111111,16,18,45,19,11,01,5,6554
1,30,028,0037,0712,303149,02,111111,16,13,55,14,35,01,4,6554
1,30,028,0037,0712,303149,03,111111,16,13,00,13,50,01,4,6554
1,30,028,0037,0712,303149,04,111111,16,12,00,12,50,01,5,6554
1,30,028,0037,0712,303149,05,111111,16,11,23,11,56,01,5,6554
1,30,193,0001,2159,303169,01,111111,14,17,50,18,30,01,10,9648
1,30,193,0001,2159,303169,02,111111,15,13,00,13,50,01,5,9648
1,30,193,0001,2159,303169,03,111111,22,11,30,12,25,01,3,9648
1,30,193,0001,2159,303169,04,111111,11,12,20,13,10,01,6,9648
1,30,193,0001,2159,303169,05,111111,11,15,00,15,30,01,4,9648
1,30,193,0001,0398,303198,01,111111,09,15,00,15,20,01,1,8726
1,30,193,0001,0398,303198,02,111111,09,17,50,19,00,01,5,8726
1,30,193,0001,0398,303198,03,111111,08,15,50,16,30,01,2,8726
1,30,193,0001,0398,303198,04,111111,14,17,00,17,45,01,5,8726
1,30,193,0001,0398,303198,05,111111,15,19,15,20,10,01,1,8726
1,30,193,0001,2322,303203,01,111111,16,15,00,15,30,01,4,3778
1,30,193,0001,2322,303203,02,111111,18,19,15,20,10,01,4,3778
1,30,193,0001,2322,303203,03,111111,16,15,40,16,15,01,4,3778
1,30,193,0001,2322,303203,04,111111,18,20,15,21,20,01,3,3778
1,30,193,0001,2322,303203,05,111111,18,21,30,22,15,01,2,3778
1,30,193,0001,042A,303262,01,111111,11,17,52,18,38,01,2,3770
1,30,193,0001,042A,303262,02,111111,08,14,15,15,06,01,3,3770
1,30,193,0001,042A,303262,03,111111,16,15,32,16,42,01,1,3770
1,30,193,0001,042A,303262,04,111111,08,15,20,16,06,01,4,3770
1,30,193,0001,042A,303262,05,111111,08,14,05,17,00,01,1,3770
1,30,193,0001,1343,303269,01,111111,21,15,30,16,40,01,4,6716
1,30,193,0001,1343,303269,02,000011,24,20,10,20,25,07,0,0
1,30,193,0001,1343,303269,03,000011,11,17,45,17,50,08,0,0
1,30,193,0001,1343,303269,04,121112,18,14,35,14,58,01,2,6716
1,30,193,0001,1343,303269,04,221124,18,14,12,14,45,01,2,6716
1,30,193,0001,1343,303269,05,111111,15,21,40,22,20,01,5,6716
1,30,028,0037,0695,303297,01,111111,14,12,34,13,29,01,4,9834
1,30,028,0037,0695,303297,02,111111,17,17,45,18,00,01,4,9834
1,30,028,0037,0695,303297,03,111111,14,11,00,11,50,01,7,9834
1,30,028,0037,0695,303297,04,000011,14,12,00,12,05,08,0,0
1,30,028,0037,0695,303297,05,111111,22,19,30,20,10,01,3,9834
1,30,193,0001,0129,303328,01,111111,10,11,00,11,40,01,6,5263
1,30,193,0001,0129,303328,02,111111,14,17,10,18,00,01,1,5263
1,30,193,0001,0129,303328,03,111111,10,16,56,17,34,01,2,5263
1,30,193,0001,0129,303328,04,000011,28,11,15,11,20,07,0,0
1,30,193,0001,0129,303328,05,000011,23,10,00,10,10,07,0,0
1,30,193,0001,0805,303366,01,111111,16,20,00,20,50,01,3,7750
1,30,193,0001,0805,303366,02,111111,11,16,10,16,43,01,5,7750
1,30,193,0001,0805,303366,03,111111,28,20,00,20,15,02,3,0
1,30,193,0001,0805,303366,04,111111,12,11,32,12,15,01,2,7750
1,30,193,0001,0805,303366,05,111111,12,12,50,13,30,01,4,7750
1,31,101,0133,0259,310040,01,111111,17,16,01,16,32,01,4,3130
1,31,101,0133,0259,310040,02,111111,20,09,56,10,32,01,6,3130
1,31,101,0133,0259,310040,03,111111,16,12,46,13,17,01,4,3130
1,31,101,0133,0259,310040,04,111111,20,10,40,11,22,01,2,3130
1,31,101,0133,0259,310040,05,111111,27,18,40,18,55,02,2,0
1,31,041,0001,0244,310048,01,111111,13,09,30,10,40,01,1,5809
1,31,041,0001,0244,310048,02,111111,13,07,20,08,45,01,5,5809
1,31,041,0001,0244,310048,03,111111,13,04,00,05,30,01,4,5809
1,31,041,0001,0244,310048,04,111111,13,11,05,12,45,01,5,5809
1,31,041,0001,0244,310048,05,111111,13,06,00,07,45,01,4,5809
1,31,050,0001,2521,310071,01,111111,15,08,02,08,47,01,4,2389
1,31,050,0001,2521,310071,02,111111,14,12,32,13,25,01,5,2389
1,31,050,0001,2521,310071,03,111111,16,08,56,09,45,01,4,2389
1,31,050,0001,2521,310071,04,111111,14,11,23,12,12,01,4,2389
1,31,050,0001,2521,310071,05,111111,14,10,15,11,10,01,4,2389
1,31,050,0001,0493,310073,01,111111,10,03,04,04,07,01,3,2033
1,31,050,0001,0493,310073,02,111111,10,08,10,08,50,01,5,2033
1,31,050,0001,0493,310073,03,111111,10,10,40,11,10,01,6,2033
1,31,050,0001,0493,310073,04,000011,10,12,10,12,12,07,0,0
1,31,050,0001,0493,310073,05,111111,10,02,00,02,55,01,4,2033
1,31,050,0001,4072,310074,01,111111,12,12,01,12,40,01,2,2355
1,31,050,0001,4072,310074,02,111111,14,13,05,13,52,01,5,2355
1,31,050,0001,4072,310074,03,000011,18,19,22,19,25,06,0,0
1,31,050,0001,4072,310074,04,111111,14,14,01,14,40,01,1,2355
1,31,050,0001,4072,310074,05,111111,14,14,55,15,40,01,3,2355
1,31,050,0001,3962,310101,01,111111,10,16,38,17,25,01,3,2993
1,31,050,0001,3962,310101,02,111111,10,14,40,15,25,01,4,2993
1,31,050,0001,3962,310101,03,111111,10,15,35,16,20,01,4,2993
1,31,050,0001,3962,310101,04,111111,11,19,35,20,15,01,3,2993
1,31,050,0001,3962,310101,05,111111,11,17,25,18,18,01,2,2993
1,31,050,0001,2377,310105,01,000011,23,18,01,18,15,06,0,0
1,31,050,0001,2377,310105,02,000011,23,07,05,07,10,06,0,0
1,31,050,0001,2377,310105,03,111111,23,08,05,09,30,01,5,3058
1,31,050,0001,2377,310105,04,111111,23,09,35,11,04,01,2,3058
1,31,050,0001,2377,310105,05,111111,23,11,15,12,13,01,2,3058
1,31,050,0001,2907,310134,01,000011,14,19,05,19,08,07,0,0
1,31,050,0001,2907,310134,02,111111,18,21,02,21,39,01,2,3209
1,31,050,0001,2907,310134,03,111111,15,15,25,16,01,01,3,3209
1,31,050,0001,2907,310134,04,111111,15,17,18,18,00,01,3,3209
1,31,050,0001,2907,310134,05,000011,18,20,40,20,45,06,0,0
1,31,050,0001,0652,310148,01,111111,15,11,30,12,45,01,6,2437
1,31,050,0001,0652,310148,02,111111,15,16,05,17,45,01,7,2437
1,31,050,0001,0652,310148,03,111111,21,11,30,18,40,01,2,2437
1,31,050,0001,0652,310148,04,111111,15,06,30,07,40,01,5,2437
1,31,050,0001,0652,310148,05,111111,21,16,00,17,18,01,2,2437
1,31,050,0001,1345,310174,01,111111,11,03,15,04,35,01,3,2153
1,31,050,0001,1345,310174,02,111111,12,21,00,22,15,01,2,2153
1,31,050,0001,1345,310174,03,111111,12,07,15,08,35,01,6,2153
1,31,050,0001,1345,310174,04,111111,12,08,50,10,40,01,3,2153
1,31,050,0001,1345,310174,05,111111,12,10,50,12,35,01,4,2153
1,31,050,0001,2080,310202,01,111111,10,13,00,14,15,01,4,2581
1,31,050,0001,2080,310202,02,111111,10,15,15,16,55,01,1,2581
1,31,050,0001,2080,310202,03,111111,22,10,30,11,50,01,4,2581
1,31,050,0001,2080,310202,04,111111,10,16,30,17,40,01,4,2581
1,31,050,0001,2080,310202,05,111111,10,17,10,18,00,01,3,2581
1,31,050,0001,1504,310228,01,111111,16,16,15,17,35,01,6,1927
1,31,050,0001,1504,310228,02,111111,16,18,05,19,48,01,1,1927
1,31,050,0001,1504,310228,03,111111,16,20,50,22,15,01,4,1927
1,31,050,0001,1504,310228,04,111111,21,19,00,20,15,01,6,1927
1,31,050,0001,1504,310228,05,111111,24,09,30,10,20,01,5,1927
1,31,050,0001,2911,310230,01,111111,14,20,05,21,35,01,2,2341
1,31,050,0001,2911,310230,02,000011,14,12,29,12,35,07,0,0
1,31,050,0001,2911,310230,03,111111,14,03,30,04,37,01,3,2341
1,31,050,0001,2911,310230,04,111111,14,01,15,02,45,01,8,2341
1,31,050,0001,2911,310230,05,111111,14,21,40,22,55,01,4,2341
1,31,050,0001,4316,310233,01,000011,22,14,00,14,10,07,0,0
1,31,050,0001,4316,310233,02,111111,11,11,00,11,58,01,5,2525
1,31,050,0001,4316,310233,03,111111,14,17,15,18,18,01,5,2525
1,31,050,0001,4316,310233,04,111111,12,12,00,13,15,01,4,2525
1,31,050,0001,4316,310233,05,111111,12,16,00,17,10,01,3,2525
1,31,059,0001,0766,310272,01,111111,14,15,00,16,15,01,5,2352
1,31,059,0001,0766,310272,02,111111,17,13,10,14,20,01,5,2352
1,31,059,0001,0766,310272,03,111111,14,18,15,19,25,01,2,2352
1,31,059,0001,0766,310272,04,111111,17,11,15,12,12,01,3,2352
1,31,059,0001,0766,310272,05,111111,19,09,10,10,30,01,2,2352
1,31,050,0001,3430,310293,01,111111,15,20,05,21,37,01,4,1936
1,31,050,0001,3430,310293,02,111111,15,15,40,17,10,01,4,1936
1,31,050,0001,3430,310293,03,111111,15,11,42,13,19,01,3,1936
1,31,050,0001,3430,310293,04,111111,15,17,25,18,42,01,4,1936
1,31,050,0001,3430,310293,05,111111,15,14,03,15,32,01,4,1936
1,31,050,0001,3784,310304,01,111111,18,19,00,20,30,01,3,2407
1,31,050,0001,3784,310304,02,111111,11,16,00,17,05,01,4,2407
1,31,050,0001,3784,310304,03,111111,10,08,00,08,50,01,4,2407
1,31,050,0001,3784,310304,04,111111,12,12,05,13,20,01,3,2407
1,31,050,0001,3784,310304,05,000011,21,16,00,16,10,07,0,0
1,31,050,0001,3017,310333,01,111111,11,14,55,15,40,01,4,2116
1,31,050,0001,3017,310333,02,111111,14,17,31,18,22,01,4,2116
1,31,050,0001,3017,310333,03,111111,14,16,30,17,22,01,3,2116
1,31,050,0001,3017,310333,04,111111,11,13,20,14,10,01,4,2116
1,31,050,0001,3017,310333,05,000011,22,21,35,21,36,07,0,0
1,31,050,0001,0826,310358,01,111111,11,07,00,08,20,01,3,2655
1,31,050,0001,0826,310358,02,111111,11,09,45,11,15,01,4,2655
1,31,050,0001,0826,310358,03,111111,11,02,15,03,12,01,2,2655
1,31,050,0001,0826,310358,04,111111,11,19,05,20,10,01,4,2655
1,31,050,0001,0826,310358,05,111111,11,17,05,18,30,01,5,2655
1,31,059,0001,0499,310362,01,000011,25,21,00,22,00,07,0,0
1,31,059,0001,0499,310362,02,111111,14,11,30,12,45,01,2,2130
1,31,059,0001,0499,310362,03,111111,18,11,10,12,20,01,5,2130
1,31,059,0001,0499,310362,04,111111,18,09,00,10,15,01,8,2130
1,31,059,0001,0499,310362,05,111111,17,15,00,16,20,01,3,2130
1,32,056,0001,0612,320012,01,111111,07,11,00,12,00,01,7,563
1,32,056,0001,0612,320012,02,111111,11,19,35,20,35,01,4,563
1,32,056,0001,0612,320012,03,111111,07,02,00,02,45,01,3,563
1,32,056,0001,0612,320012,04,111212,22,15,20,16,00,01,12,563
1,32,056,0001,0612,320012,05,111111,08,08,45,09,25,01,5,563
1,32,056,0001,0701,320017,01,111111,17,16,20,17,20,01,1,531
1,32,056,0001,0701,320017,02,111111,21,16,00,16,40,01,5,531
1,32,056,0001,0701,320017,03,111111,24,19,40,20,30,01,5,531
1,32,056,0001,0701,320017,04,111111,17,15,20,16,05,01,3,531
1,32,056,0001,0701,320017,05,111111,21,18,00,18,50,01,2,531
1,32,017,0001,1148,320063,01,111111,17,16,30,17,15,01,3,502
1,32,017,0001,1148,320063,02,000011,23,19,30,19,35,07,0,0
1,32,017,0001,1148,320063,03,111111,16,15,15,16,05,01,4,502
1,32,017,0001,1148,320063,04,111111,25,21,00,22,00,01,2,502
1,32,017,0001,1148,320063,05,111111,21,18,40,19,20,01,5,502
1,32,017,0001,0949,320068,01,111111,07,12,00,13,15,01,2,609
1,32,017,0001,0949,320068,02,111111,07,13,20,14,40,01,1,609
1,32,017,0001,0949,320068,03,111111,23,18,30,19,30,01,6,609
1,32,017,0001,0949,320068,04,111111,07,20,20,21,25,01,4,609
1,32,017,0001,0949,320068,05,111111,07,19,00,20,15,01,1,609
1,32,056,0001,0735,320077,01,111111,24,21,30,22,10,01,1,432
1,32,056,0001,0735,320077,02,121112,16,16,30,18,30,01,7,432
1,32,056,0001,0735,320077,02,221122,16,16,30,18,30,01,6,432
1,32,056,0001,0735,320077,03,111111,16,16,45,17,35,01,2,432
1,32,056,0001,0735,320077,04,111111,24,22,15,23,10,01,3,432
1,32,056,0001,0735,320077,05,111111,24,21,20,22,20,01,1,432
1,32,017,0001,0667,320123,01,111111,11,15,15,16,20,01,1,435
1,32,017,0001,0667,320123,02,111111,10,17,00,18,00,01,4,435
1,32,017,0001,0667,320123,03,111111,17,19,30,20,20,01,2,435
1,32,017,0001,0667,320123,04,111111,10,19,30,20,30,01,2,435
1,32,017,0001,0667,320123,05,111111,12,12,30,13,30,01,3,435
1,32,017,0001,0597,320128,01,111111,22,20,30,21,30,01,3,524
1,32,017,0001,0597,320128,02,111111,09,18,00,19,15,01,7,524
1,32,017,0001,0597,320128,03,111111,08,17,45,19,10,01,8,524
1,32,017,0001,0597,320128,04,111111,08,16,40,17,40,01,6,524
1,32,017,0001,0597,320128,05,111111,09,11,15,12,10,01,4,524
1,32,056,0001,0345,320132,01,111111,21,19,15,20,15,01,7,721
1,32,056,0001,0345,320132,02,000011,28,22,00,22,05,06,0,0
1,32,056,0001,0345,320132,03,111111,15,11,00,12,00,01,2,721
1,32,056,0001,0345,320132,04,111111,21,20,30,21,10,01,3,721
1,32,056,0001,0345,320132,05,111111,21,18,15,19,00,01,6,721
1,32,017,0001,0205,320135,01,111111,14,16,30,17,40,01,6,645
1,32,017,0001,0205,320135,02,111111,14,15,15,16,20,02,6,0
1,32,017,0001,0205,320135,03,111111,17,10,00,11,00,01,4,645
1,32,017,0001,0205,320135,04,111111,17,18,15,19,55,01,5,645
1,32,017,0001,0205,320135,05,111111,18,15,05,16,10,01,5,645
1,32,017,0001,0686,320136,01,111111,12,18,00,19,00,01,2,519
1,32,017,0001,0686,320136,02,111111,22,21,30,22,40,01,2,519
1,32,017,0001,0686,320136,03,111111,10,15,00,16,00,01,7,519
1,32,017,0001,0686,320136,04,111111,12,19,10,20,10,01,8,519
1,32,017,0001,0686,320136,05,111111,22,11,00,11,50,01,2,519
1,32,056,0001,1080,320139,01,111111,25,16,05,16,50,01,3,433
1,32,056,0001,1080,320139,02,000011,25,07,05,07,08,07,0,0
1,32,056,0001,1080,320139,03,111111,14,17,30,18,15,01,4,433
1,32,056,0001,1080,320139,04,111111,22,17,10,18,00,01,3,433
1,32,056,0001,1080,320139,05,111111,14,14,20,15,10,01,5,433
1,32,056,0001,0379,320186,01,111111,15,18,15,18,55,01,7,425
1,32,056,0001,0379,320186,02,111111,18,18,00,18,45,01,3,425
1,32,056,0001,0379,320186,03,111111,17,10,00,10,50,01,4,425
1,32,056,0001,0379,320186,04,111111,15,16,30,17,20,01,3,425
1,32,056,0001,0379,320186,05,000011,23,10,20,10,20,07,0,0
1,32,056,0001,0720,320187,01,111111,10,10,20,11,25,01,3,486
1,32,056,0001,0720,320187,02,111111,10,13,00,13,50,01,6,486
1,32,056,0001,0720,320187,03,111111,10,18,50,19,20,01,4,486
1,32,056,0001,0720,320187,04,111111,10,12,00,12,50,01,7,486
1,32,056,0001,0720,320187,05,111111,10,13,50,14,30,01,8,486
1,32,017,0001,0737,320213,01,111111,14,13,15,14,05,01,5,455
1,32,017,0001,0737,320213,02,111111,17,19,00,20,00,01,6,455
1,32,017,0001,0737,320213,03,111111,15,16,10,17,10,01,3,455
1,32,017,0001,0737,320213,04,111111,23,19,30,20,25,01,5,455
1,32,017,0001,0737,320213,05,111111,15,17,20,18,35,01,5,455
1,32,017,0001,1129,320304,01,111111,09,14,15,15,00,01,2,436
1,32,017,0001,1129,320304,02,111111,08,14,00,15,10,01,4,436
1,32,017,0001,1129,320304,03,111111,16,19,40,20,30,01,4,436
1,32,017,0001,1129,320304,04,111111,08,12,15,13,15,01,6,436
1,32,017,0001,1129,320304,05,111111,13,18,05,19,05,01,2,436
1,32,056,0001,074A,320315,01,111111,09,10,10,11,20,01,4,565
1,32,056,0001,074A,320315,02,111111,09,11,30,12,30,01,9,565
1,32,056,0001,074A,320315,03,121112,10,18,15,20,00,01,5,565
