"RESENT,C,2","EDAD,C,3","SEXO,C,1","TPREG,C,1","ENTIDAD,C,2","MUNICIPIO,C,3","LOCALIDAD,C,4","AGEB,C,4","NUMCONTROL,C,6","VIVSEL,C,2","IDHOGAR,C,6","SABECONACY,C,1","TELE,C,1","RADIO,C,1","PEROREV,C,1","LIBROS,C,1","INTERNET,C,1","OTROS,C,1","NOSABECONA,C,1","PUREVCIETE,C,1","DIFACTCYTM,C,1","FINEMPDEST,C,1","APOPROYCUL,C,1","BECAPOSG,C,1","INVEST,C,1","FININVUNI,C,1","CONSESC,C,1","OTRAS,C,1","TEXTO,C,30","OPNCONA,C,1","BECPOSNAC,C,1","BECPOSEXT,C,1","BECESTTEC,C,1","INCINVDES,C,1","FONMIX,C,1","FONSEC,C,1","FONINS,C,1","PROAVA,C,1","SISNACINV,C,1","REDCON,C,1","COOPINST,C,1","REGNACCIEN,C,1","SISINFCIET,C,1","INFEDOCIET,C,1","APOYINV,C,1","SISNACINV2,C,1","BECPOS,C,1","APODESTEC,C,1","PROGRETREP,C,1","PRIOCONA,C,1","RELCONCIEN,C,1","POLACTCONA,C,1","OBSERVACIO,C,254","NUMREN,C,2","FACPER,N,10,0"
01,062,2,C,07,101,0001,1145,070200,05,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,8286
01,076,1,C,07,101,0001,1770,070204,01,131113,1,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,8918
01,034,2,C,07,101,0001,1770,070204,01,231123,1,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,7843
01,032,2,C,07,101,0001,1770,070204,01,331133,1,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,7843
01,022,2,C,07,101,0001,1770,070204,02,111111,1,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04,7843
01,030,1,C,07,101,0001,1770,070204,03,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,8918
01,041,2,C,07,101,0001,1770,070204,04,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03,7843
01,029,2,C,07,101,0001,1770,070204,05,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,7843
01,030,2,C,07,101,0001,1925,070234,01,111111,1,1,1,1,0,0,0,1,1,1,2,2,1,1,1,2,2,,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,1,2,1,1,2,3,1,1,,02,10032
01,039,2,C,07,101,0001,1925,070234,02,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,10032
01,035,2,C,07,101,0001,1925,070234,04,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,10032
01,040,1,C,07,101,0001,1925,070234,05,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,20064
01,021,1,C,07,101,0001,2266,070262,01,111111,1,1,0,0,0,0,0,1,1,1,3,1,1,1,1,3,2,,2,1,2,1,2,2,2,2,1,1,2,1,2,1,1,1,2,1,1,2,4,2,2,,02,6808
01,053,1,C,07,101,0001,2266,070262,02,111111,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,,1,1,1,2,2,2,2,2,2,1,1,2,2,1,1,1,1,1,1,1,1,2,1,,01,6808
01,050,1,C,07,101,0001,2266,070262,03,111111,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,2,2,,2,1,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,4,2,1,,01,6808
01,050,1,C,07,101,0001,2266,070262,04,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,6808
01,020,2,C,07,101,0001,1361,070265,01,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05,10659
01,019,1,C,07,101,0001,1361,070265,02,111111,1,0,0,0,0,1,0,1,1,1,2,1,2,1,1,2,2,,1,2,2,2,1,2,2,1,2,2,2,2,1,2,1,1,1,1,1,1,4,3,2,,03,10659
01,048,1,C,07,101,0001,1361,070265,03,111111,1,0,0,1,0,0,0,1,1,1,1,3,1,1,1,3,2,,1,1,2,2,2,2,2,2,1,1,2,2,2,1,1,1,1,1,2,2,3,2,1,,01,10659
01,050,2,C,07,101,0001,1361,070265,04,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,10659
01,029,2,C,07,101,0001,1361,070265,05,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,10659
01,024,2,C,07,101,0001,1431,070293,01,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,6933
01,037,2,C,07,101,0001,1431,070293,02,111111,1,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,6933
01,024,2,C,07,101,0001,1431,070293,03,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,6933
01,020,1,C,07,101,0001,1431,070293,04,111111,1,0,0,0,0,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04,7883
01,035,2,C,07,101,0001,1431,070293,05,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,6933
01,047,2,C,24,028,0001,2431,240012,01,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,3754
01,042,1,C,24,028,0001,2431,240012,02,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,5393
01,038,2,C,24,028,0001,2431,240012,03,111111,1,1,0,0,0,0,0,1,1,1,3,1,2,1,3,3,2,,2,2,2,2,2,2,2,2,1,2,1,2,2,1,1,1,1,1,1,2,3,3,2,,02,3754
01,045,1,C,24,028,0001,2431,240012,04,111111,1,1,0,1,0,0,0,1,1,1,1,2,1,1,1,3,2,,2,1,1,1,3,2,2,2,1,1,2,1,1,2,1,1,1,1,1,1,3,2,1,,01,5393
01,034,1,C,24,028,0001,2431,240012,05,111111,1,1,1,1,0,0,0,1,1,1,2,2,1,1,1,2,2,,2,1,1,1,1,2,2,2,1,1,2,1,1,1,1,1,1,1,1,6,3,3,1,,01,5393
01,045,1,C,24,035,0001,0571,240013,01,111111,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,2,2,,2,2,2,1,2,2,2,2,2,1,2,1,1,2,1,1,1,2,1,1,3,2,3,,01,4443
01,050,2,C,24,035,0001,0571,240013,03,131113,1,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,4443
01,022,1,C,24,035,0001,0571,240013,03,231123,1,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,4443
01,022,2,C,24,035,0001,0571,240013,03,331133,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,4443
01,023,2,C,24,035,0001,0571,240013,04,111111,1,1,0,0,0,0,0,1,1,1,2,2,1,1,1,2,1,,2,2,2,1,2,2,2,2,2,1,2,2,1,1,1,2,2,1,1,4,1,2,1,,02,4443
01,071,1,C,24,035,0001,0571,240013,05,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,4443
01,020,2,C,24,028,0001,2342,240015,01,111111,1,1,0,0,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03,4178
01,023,2,C,24,028,0001,2342,240015,02,111111,1,1,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03,4178
01,029,2,C,24,028,0001,2342,240015,03,111111,1,1,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,4178
01,039,1,C,24,028,0001,2342,240015,04,111111,1,1,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,6002
01,046,1,C,24,028,0001,2342,240015,05,111111,1,0,0,0,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,6002
01,025,1,C,24,028,0001,1753,240018,01,111111,1,0,0,0,0,0,1,1,2,1,2,1,1,1,1,2,1,,2,1,1,2,2,2,1,2,1,2,2,2,2,2,1,2,2,2,2,5,3,3,1,,01,4918
01,025,1,C,24,028,0001,1753,240018,02,111111,1,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,4918
01,034,1,C,24,028,0001,1753,240018,03,111111,1,1,0,1,0,0,0,1,1,1,2,2,1,1,1,2,2,,3,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,4,4,2,,01,4918
01,034,1,C,24,028,0001,1753,240018,04,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,4918
01,024,2,C,24,035,0001,0942,240025,01,111111,1,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,1195
01,028,1,C,24,035,0001,0942,240025,02,111111,1,1,0,1,0,0,0,1,1,1,2,2,2,1,3,2,2,,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1,3,4,3,1,,02,2151
01,038,1,C,24,035,0001,0942,240025,03,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,2151
01,034,2,C,24,035,0001,0942,240025,04,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,1195
01,028,2,C,24,035,0001,0942,240025,05,111111,1,1,0,1,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,1195
01,040,1,C,24,028,0001,3088,240033,01,111111,1,1,0,1,0,0,0,1,1,1,2,1,1,1,1,2,2,,2,1,1,1,2,2,2,2,1,1,1,2,1,1,1,2,2,2,2,2,3,2,1,,01,4591
01,065,2,C,24,028,0001,3088,240033,02,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,14480
01,073,2,C,24,028,0001,3088,240033,03,111111,1,1,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,14480
01,047,1,C,24,028,0001,3088,240033,04,111111,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,2,9,,1,1,1,1,2,2,2,1,2,1,2,1,2,2,2,1,1,3,2,3,3,3,3,,01,4591
01,031,2,C,24,028,0001,3088,240033,05,111111,1,1,0,0,0,0,0,1,1,1,1,1,2,1,1,2,2,,1,1,3,2,1,3,3,3,1,2,2,3,1,3,3,1,1,2,2,6,3,2,2,,02,14480
01,064,2,C,24,028,0001,037A,240068,01,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,4163
01,039,2,C,24,028,0001,037A,240068,02,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,4163
01,043,2,C,24,028,0001,037A,240068,03,111111,1,1,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,4163
01,067,2,C,24,028,0001,037A,240068,04,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,4163
01,033,2,C,24,028,0001,037A,240068,05,111111,1,1,1,1,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,4163
01,052,2,C,24,028,0001,1842,240130,01,111111,1,1,0,0,0,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,4876
01,019,2,C,24,028,0001,1842,240130,02,111111,1,1,1,0,0,0,0,1,3,1,1,2,1,1,1,2,2,,2,1,3,3,1,3,3,3,1,3,1,3,3,3,1,2,2,2,1,6,4,2,1,,03,4876
01,028,2,C,24,028,0001,1842,240130,03,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,4876
01,069,2,C,24,028,0001,1842,240130,04,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,4876
01,018,1,C,24,028,0001,1842,240130,05,111111,1,1,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04,19502
01,032,1,C,24,028,0001,1819,240164,01,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,27986
01,072,2,C,24,028,0001,1819,240164,02,121112,1,1,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,4798
01,024,2,C,24,028,0001,1819,240164,02,221122,1,0,1,1,1,0,0,1,1,1,1,2,2,1,1,3,2,,2,2,2,1,1,1,1,1,1,1,2,1,1,1,1,4,4,1,3,4,4,1,1,,02,4798
01,045,2,C,24,028,0001,1819,240164,03,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,4798
01,028,2,C,24,028,0001,1819,240164,04,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,4798
01,041,2,C,24,028,0001,1819,240164,05,111111,1,1,1,1,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,4798
01,022,1,C,24,035,0001,0660,240174,05,111111,1,1,0,0,0,0,1,1,1,1,2,2,2,1,1,2,2,,2,2,2,2,1,2,2,2,2,1,2,1,2,1,1,1,1,2,2,3,3,2,2,,03,6334
01,036,2,C,24,035,0001,0660,240174,04,111111,1,1,0,0,0,0,0,1,2,1,3,3,3,1,1,3,2,,2,2,2,2,2,2,2,1,2,1,2,2,1,2,1,1,1,1,1,1,3,5,3,,01,4409
01,050,2,C,24,035,0001,0660,240174,03,111111,1,1,1,0,0,0,1,1,2,1,1,2,1,1,1,2,2,,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,3,3,1,,02,4409
01,038,2,C,24,035,0001,0660,240174,02,111111,1,0,0,1,1,1,0,1,1,1,1,1,2,1,2,2,2,,1,1,2,1,1,1,2,1,2,2,2,1,1,1,1,1,1,1,2,2,3,3,1,,03,4409
01,037,2,C,24,035,0001,0660,240174,01,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,4409
01,035,1,C,24,035,0001,0478,240206,01,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,6412
01,034,1,C,24,035,0001,0478,240206,02,111111,1,1,0,1,0,0,0,1,1,1,2,1,1,1,1,2,2,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,3,3,1,1,,01,6412
01,040,1,C,24,035,0001,0478,240206,03,111111,1,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,6412
01,048,2,C,24,035,0001,0478,240206,04,111111,1,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,4464
01,058,2,C,24,035,0001,0478,240206,05,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,4464
01,057,2,C,24,028,0001,2431,240266,01,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,11964
01,049,1,C,24,028,0001,2431,240266,02,111111,1,1,0,1,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,14955
01,020,2,C,24,028,0001,2431,240266,03,111111,1,0,0,0,0,0,1,1,1,1,1,2,1,1,1,2,2,,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,3,3,1,,03,11964
01,047,2,C,24,028,0001,2431,240266,04,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,11964
01,028,1,C,24,028,0001,2431,240266,05,111111,1,1,1,1,0,1,0,1,1,3,1,1,3,1,3,1,2,,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,3,2,1,,01,14955
01,026,2,C,24,035,0001,0779,240272,01,111111,1,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,4168
01,044,1,C,24,035,0001,0779,240272,02,111111,1,1,0,1,0,0,0,1,1,1,2,2,1,1,1,2,2,,2,1,2,1,2,2,1,1,1,1,2,1,1,1,1,1,1,2,2,1,1,2,1,,01,5987
01,038,2,C,24,035,0001,0779,240272,05,111111,1,1,0,1,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,4168
02,018,1,C,24,028,0001,2709,240293,01,111111,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04,0
01,038,2,C,24,028,0001,2709,240293,02,111111,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,2,,2,2,2,1,2,2,1,1,1,1,2,2,1,1,1,2,2,2,2,5,4,2,2,,02,3347
01,027,2,C,24,028,0001,2709,240293,03,111111,1,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,3347
01,028,1,C,24,028,0001,2709,240293,04,111111,1,1,1,1,1,0,0,1,1,1,1,2,1,1,1,2,2,,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,3,2,1,,01,16735
01,025,2,C,24,028,0001,2709,240293,05,111111,1,1,1,0,0,0,0,1,1,1,2,1,1,1,1,2,2,,1,2,1,1,1,2,2,1,1,1,2,1,1,1,1,2,2,2,1,2,4,2,1,,02,3347
01,070,2,C,24,028,0001,1645,240295,01,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,15215
02,024,2,C,24,028,0001,1645,240295,02,111111,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,0
01,051,1,C,24,028,0001,1645,240295,03,111111,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,2,,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,1,,01,4057
01,049,1,C,24,028,0001,1645,240295,04,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,4057
01,023,1,C,24,028,0001,1645,240295,05,111111,1,1,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,4057
01,028,1,C,24,028,0001,2003,240300,03,111111,1,1,0,1,0,0,0,1,1,1,3,3,1,1,1,3,2,,2,1,1,1,1,2,2,1,1,1,2,1,1,1,1,2,2,2,2,3,4,2,2,,02,3767
01,022,1,C,24,028,0001,2003,240300,04,111111,1,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04,3767
01,033,1,C,24,028,0001,2003,240300,05,111111,1,1,1,0,0,0,0,1,3,1,3,1,2,2,1,2,2,,5,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,4,4,4,1,2,3,1,,03,3767
01,042,1,C,24,028,0001,0740,240328,01,111111,1,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,4548
01,065,2,C,24,028,0001,0740,240328,02,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,4548
01,035,2,C,24,028,0001,0740,240328,03,111111,1,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,4548
01,022,1,C,24,028,0001,0740,240328,04,111111,1,1,0,0,0,0,0,1,1,1,2,1,1,1,2,2,3,,2,2,2,2,2,2,3,2,3,3,2,3,2,2,2,2,3,1,2,6,3,2,1,,01,4548
01,031,2,C,24,028,0001,0740,240328,05,111111,1,1,0,0,0,0,0,1,1,2,2,1,1,1,1,2,3,,2,2,1,2,1,2,2,1,2,1,1,2,2,2,1,4,4,4,4,4,3,3,2,,02,4548
01,019,2,C,24,028,0001,2319,240364,01,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,5558
01,035,2,C,24,028,0001,2319,240364,03,111111,1,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,5558
01,026,2,C,24,028,0001,2319,240364,05,111111,1,1,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04,5558
01,023,1,C,24,035,0001,0622,240369,01,111212,1,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04,15635
01,024,2,C,24,035,0001,0622,240369,02,111111,1,0,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03,10945
01,051,1,C,24,035,0001,0622,240369,03,111111,1,1,0,1,0,0,0,1,1,1,1,2,1,1,3,1,2,,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,3,3,1,,01,15635
02,082,1,C,24,035,0001,0622,240369,04,111111,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,0
01,076,2,C,24,035,0001,0622,240369,05,111111,1,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,10945
01,026,1,C,24,028,0001,2874,240392,01,121112,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,7067
01,050,2,C,24,028,0001,2874,240392,01,221122,1,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,4919
01,032,1,C,24,028,0001,2874,240392,02,111111,1,1,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,7067
01,035,1,C,24,028,0001,2874,240392,03,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,7067
01,028,2,C,24,028,0001,2874,240392,04,111111,1,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,4919
01,036,2,C,24,028,0001,2874,240392,05,111111,1,1,0,1,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,4919
01,032,1,C,02,004,0001,3840,020006,01,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,9887
01,036,2,C,02,004,0001,3840,020006,02,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,14830
01,026,1,C,02,004,0001,3840,020006,03,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,9887
01,058,2,C,02,004,0001,3840,020006,04,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,14830
01,056,1,C,02,004,0001,3840,020006,05,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,9887
01,021,2,C,02,004,0001,0579,020009,01,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,14464
01,089,1,C,02,004,0001,0579,020009,02,111111,1,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,10848
01,018,2,C,02,004,0001,0579,020009,03,221122,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,14464
01,038,1,C,02,004,0001,0579,020009,05,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,10848
01,024,1,C,02,004,0001,0456,020042,01,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,12920
01,024,2,C,02,004,0001,0456,020042,02,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,15504
01,035,2,C,02,004,0001,0456,020042,03,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,15504
01,033,1,C,02,004,0001,0456,020042,04,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,12920
01,050,1,C,02,004,0001,0456,020042,05,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,12920
01,045,2,C,02,004,0001,589A,020046,01,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04,327
01,039,2,C,02,004,0001,589A,020046,02,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,327
01,024,2,C,02,004,0001,589A,020046,03,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,327
01,022,1,C,02,004,0001,589A,020046,04,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,1496
01,043,2,C,02,004,0001,589A,020046,05,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,327
01,023,1,C,02,004,0001,5565,020047,01,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03,27878
01,032,2,C,02,004,0001,5565,020047,02,111111,1,1,1,0,0,0,0,1,1,1,2,2,2,1,2,2,2,,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,3,,03,24780
01,068,2,C,02,004,0001,5565,020047,03,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,24780
01,023,1,C,02,004,0001,5565,020047,04,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,27878
01,023,2,C,02,004,0001,5565,020047,05,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07,24780
01,060,1,C,02,004,0001,361A,020066,01,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,13776
01,052,2,C,02,004,0001,361A,020066,02,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,12054
01,023,2,C,02,004,0001,361A,020066,03,111111,1,0,0,0,0,1,1,1,1,1,2,1,1,1,1,2,2,,2,2,2,2,2,2,2,2,1,1,2,2,2,1,1,1,3,1,1,2,4,3,2,,01,12054
01,020,2,C,02,004,0001,361A,020066,04,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,12054
01,046,2,C,02,004,0001,361A,020066,05,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,12054
01,055,2,C,02,004,0001,0210,020071,01,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,11578
01,042,2,C,02,004,0001,0210,020071,02,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,11578
01,029,1,C,02,004,0001,0210,020071,03,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,34735
01,032,2,C,02,004,0001,0210,020071,04,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02,11578
01,040,1,C,02,004,0001,5584,020073,01,111111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01,12684
