"TPREG,C,1","ENTIDAD,C,2","MUNICIPIO,C,3","LOCALIDAD,C,4","AGEB,C,4","NUMCONTROL,C,6","VIVSEL,C,2","IDHOG,C,1","DEGVIV,C,1","DIA,C,2","HORAI,C,2","MINUI,C,2","HORAT,C,2","MINUT,C,2","RESENT,C,2","LLAVE,C,23"
1,29,044,0001,0198,290141,01,1,1,17,18,00,19,00,01,29044000101982901410111
1,29,044,0001,0198,290141,02,1,1,01,18,10,19,02,01,29044000101982901410211
1,29,044,0001,0198,290141,03,1,1,14,17,20,18,20,01,29044000101982901410311
1,29,044,0001,0198,290141,04,1,1,15,14,40,15,33,01,29044000101982901410411
1,29,044,0001,0198,290141,05,1,1,23,15,42,16,31,01,29044000101982901410511
1,29,049,0001,0029,290342,01,1,1,28,20,00,21,00,01,29049000100292903420111
1,29,049,0001,0029,290342,02,1,1,23,13,02,14,08,01,29049000100292903420211
1,29,049,0001,0029,290342,03,1,1,23,12,11,13,05,01,29049000100292903420311
1,29,049,0001,0029,290342,04,1,1,29,11,50,12,28,01,29049000100292903420411
1,29,049,0001,0029,290342,05,1,1,21,10,18,11,05,01,29049000100292903420511
1,29,051,0001,0012,290386,01,1,1,17,10,05,11,10,01,29051000100122903860111
1,29,051,0001,0012,290386,02,1,1,23,20,10,20,55,01,29051000100122903860211
1,29,051,0001,0012,290386,03,1,1,19,20,30,21,15,01,29051000100122903860311
1,29,051,0001,0012,290386,04,1,1,17,11,42,12,20,01,29051000100122903860411
1,29,051,0001,0012,290386,05,1,1,19,21,30,22,25,01,29051000100122903860511
1,30,028,0037,0290,303244,01,1,1,30,12,08,12,45,01,30028003702903032440111
1,30,028,0037,0290,303244,02,1,1,08,11,42,12,54,01,30028003702903032440211
1,30,028,0037,0290,303244,04,1,1,09,11,49,12,36,01,30028003702903032440411
1,30,028,0037,0290,303244,05,1,1,08,13,02,13,23,01,30028003702903032440511
1,30,028,0037,0322,303291,01,1,1,07,11,37,13,50,01,30028003703223032910111
1,30,028,0037,0322,303291,05,1,1,09,12,30,13,47,01,30028003703223032910511
1,30,028,0037,0591,303349,02,1,1,06,13,15,14,30,01,30028003705913033490211
1,30,028,0037,0591,303349,03,1,1,08,11,00,11,20,01,30028003705913033490311
1,30,028,0037,0591,303349,04,1,1,10,11,18,11,33,01,30028003705913033490411
1,30,028,0037,0591,303349,05,1,1,07,18,05,19,00,01,30028003705913033490511
1,30,193,0001,0167,303363,01,1,1,13,13,00,14,05,01,30193000101673033630111
1,30,193,0001,0167,303363,03,1,1,31,10,06,10,41,01,30193000101673033630311
1,30,193,0001,0167,303363,04,1,1,04,21,40,22,15,01,30193000101673033630411
1,30,193,0001,0167,303363,05,1,1,13,14,30,15,34,01,30193000101673033630511
1,30,193,0001,0190,303246,01,1,1,13,10,43,12,15,01,30193000101903032460111
1,30,193,0001,0190,303246,02,1,1,15,13,31,15,24,01,30193000101903032460211
1,30,193,0001,0190,303246,03,1,1,13,12,47,14,30,01,30193000101903032460311
1,30,193,0001,0190,303246,04,1,1,31,10,15,10,50,01,30193000101903032460411
1,30,193,0001,0190,303246,05,1,1,15,15,33,17,04,01,30193000101903032460511
1,30,193,0001,0241,303342,01,1,1,09,20,44,21,32,01,30193000102413033420111
1,30,193,0001,0241,303342,02,1,1,09,10,06,10,59,01,30193000102413033420211
1,30,193,0001,0241,303342,03,1,1,10,08,25,09,31,01,30193000102413033420311
1,30,193,0001,0241,303342,04,1,1,10,10,35,11,47,01,30193000102413033420411
1,30,193,0001,0241,303342,05,1,1,09,17,30,18,35,01,30193000102413033420511
1,30,193,0001,0294,303196,01,1,1,10,16,05,16,30,01,30193000102943031960111
1,30,193,0001,0294,303196,02,1,1,10,16,40,17,10,01,30193000102943031960211
1,30,193,0001,0294,303196,03,1,1,08,11,28,12,56,01,30193000102943031960311
1,30,193,0001,0294,303196,04,1,1,15,18,10,19,00,01,30193000102943031960411
1,30,193,0001,0294,303196,05,1,1,15,17,15,18,00,01,30193000102943031960511
1,30,193,0001,0379,303060,01,1,1,31,08,00,09,10,01,30193000103793030600111
1,30,193,0001,0379,303060,02,1,1,23,20,36,21,08,01,30193000103793030600211
1,30,193,0001,0379,303060,03,1,1,21,13,28,14,10,01,30193000103793030600311
1,30,193,0001,0379,303060,04,1,1,25,12,00,12,30,01,30193000103793030600411
1,30,193,0001,0379,303060,05,1,1,02,11,30,12,00,01,30193000103793030600511
1,30,193,0001,0472,303261,01,1,1,09,19,00,19,05,01,30193000104723032610111
1,30,193,0001,0472,303261,02,1,1,18,17,00,17,40,01,30193000104723032610211
1,30,193,0001,0472,303261,03,1,2,28,15,00,15,30,01,30193000104723032610312
1,30,193,0001,0472,303261,03,2,2,28,15,00,15,30,01,30193000104723032610322
1,30,193,0001,0472,303261,05,1,1,08,13,00,14,10,01,30193000104723032610511
1,30,193,0001,0608,303212,01,1,1,20,18,15,18,48,01,30193000106083032120111
1,30,193,0001,0608,303212,02,1,2,01,13,15,14,10,01,30193000106083032120212
1,30,193,0001,0608,303212,02,2,2,01,13,15,14,10,01,30193000106083032120222
1,30,193,0001,0608,303212,03,1,1,20,18,59,20,17,01,30193000106083032120311
1,30,193,0001,0608,303212,05,1,1,17,13,00,13,46,01,30193000106083032120511
1,30,193,0001,0684,303024,01,1,1,14,10,41,12,20,01,30193000106843030240111
1,30,193,0001,0684,303024,02,1,1,14,12,30,13,25,01,30193000106843030240211
1,30,193,0001,0684,303024,03,1,1,01,20,20,21,00,01,30193000106843030240311
1,30,193,0001,0684,303024,04,1,1,14,13,39,15,10,01,30193000106843030240411
1,30,193,0001,0839,303010,01,1,1,17,21,56,22,46,01,30193000108393030100111
1,30,193,0001,0839,303010,02,1,1,16,21,09,21,55,01,30193000108393030100211
1,30,193,0001,0839,303010,03,1,1,15,21,03,22,00,01,30193000108393030100311
1,30,193,0001,0839,303010,04,1,1,14,20,25,21,28,01,30193000108393030100411
1,30,193,0001,0839,303010,05,1,1,20,14,10,14,59,01,30193000108393030100511
1,30,193,0001,0947,303192,01,1,1,29,08,40,09,40,01,30193000109473031920111
1,30,193,0001,0947,303192,02,1,1,02,13,00,13,30,01,30193000109473031920211
1,30,193,0001,0947,303192,03,1,1,16,12,50,13,56,01,30193000109473031920311
1,30,193,0001,0947,303192,04,1,1,16,14,00,15,20,01,30193000109473031920411
1,30,193,0001,0947,303192,05,1,1,24,19,40,20,53,01,30193000109473031920511
1,30,193,0001,099A,303074,01,1,1,28,12,15,12,50,01,301930001099A3030740111
1,30,193,0001,099A,303074,04,1,1,17,11,35,12,30,01,301930001099A3030740411
1,30,193,0001,1466,303073,01,1,1,17,17,00,17,35,01,30193000114663030730111
1,30,193,0001,1466,303073,03,1,1,13,16,35,17,45,01,30193000114663030730311
1,30,193,0001,1466,303073,05,1,1,15,15,30,16,16,01,30193000114663030730511
1,30,193,0001,1555,303344,01,1,1,15,21,15,22,00,01,30193000115553033440111
1,30,193,0001,1555,303344,02,1,1,16,20,40,21,40,01,30193000115553033440211
1,30,193,0001,1555,303344,03,1,1,23,12,45,13,50,01,30193000115553033440311
1,30,193,0001,1555,303344,04,1,1,23,12,00,12,40,01,30193000115553033440411
1,30,193,0001,1555,303344,05,1,1,20,10,17,11,12,01,30193000115553033440511
1,30,193,0001,1589,303057,01,1,1,27,19,10,20,40,01,30193000115893030570111
1,30,193,0001,1589,303057,02,1,1,24,10,49,12,50,01,30193000115893030570211
1,30,193,0001,1589,303057,03,1,1,04,20,15,21,00,01,30193000115893030570311
1,30,193,0001,1589,303057,04,1,1,30,21,15,22,40,01,30193000115893030570411
1,30,193,0001,1589,303057,05,1,1,30,19,20,20,00,01,30193000115893030570511
1,30,193,0001,1593,303222,01,1,1,21,10,45,11,08,01,30193000115933032220111
1,30,193,0001,1593,303222,02,1,1,27,20,45,21,15,01,30193000115933032220211
1,30,193,0001,1593,303222,03,1,1,26,11,51,12,26,01,30193000115933032220311
1,30,193,0001,1593,303222,04,1,1,20,11,55,12,40,01,30193000115933032220411
1,30,193,0001,1593,303222,05,1,1,20,10,20,11,50,01,30193000115933032220511
1,30,193,0001,220A,303274,01,1,1,23,13,00,14,15,01,301930001220A3032740111
1,30,193,0001,220A,303274,03,1,1,21,10,39,12,02,01,301930001220A3032740311
1,30,193,0001,2394,303274,04,1,1,21,12,43,14,30,01,30193000123943032740411
1,30,193,0061,2074,303033,01,1,1,27,16,10,17,34,01,30193006120743030330111
1,30,193,0061,2074,303033,02,1,1,28,11,00,11,40,01,30193006120743030330211
1,30,193,0061,2074,303033,03,1,1,28,19,00,19,32,01,30193006120743030330311
1,30,193,0061,2074,303033,04,1,1,29,21,36,21,36,01,30193006120743030330411
1,30,193,0061,2074,303033,05,1,1,27,09,45,10,31,01,30193006120743030330511
1,31,050,0001,0050,310378,02,1,1,08,17,00,17,37,01,31050000100503103780211
1,31,050,0001,0050,310378,03,1,1,08,18,30,19,10,01,31050000100503103780311
1,31,050,0001,0050,310378,04,1,1,23,11,00,11,44,01,31050000100503103780411
1,31,050,0001,0050,310378,05,1,1,07,10,00,11,10,01,31050000100503103780511
1,31,050,0001,0347,310027,04,1,1,08,11,00,11,45,01,31050000103473100270411
1,31,050,0001,039A,310057,01,1,1,14,09,30,10,30,01,310500001039A3100570111
1,31,050,0001,039A,310057,02,1,1,14,11,00,11,50,01,310500001039A3100570211
1,31,050,0001,039A,310057,03,1,1,16,17,15,18,00,01,310500001039A3100570311
1,31,050,0001,039A,310057,04,1,1,18,12,00,12,35,01,310500001039A3100570411
1,31,050,0001,039A,310057,05,1,1,15,10,20,11,20,01,310500001039A3100570511
1,31,050,0001,0510,310261,03,1,1,30,07,35,08,32,01,31050000105103102610311
1,31,050,0001,0510,310261,04,1,1,24,14,20,15,05,01,31050000105103102610411
1,31,050,0001,0718,310238,01,1,1,14,17,25,18,06,01,31050000107183102380111
1,31,050,0001,0718,310238,02,1,1,20,11,15,12,30,01,31050000107183102380211
1,31,050,0001,0718,310238,03,1,1,10,11,40,12,15,01,31050000107183102380311
1,31,050,0001,0718,310238,04,1,1,28,20,45,21,30,01,31050000107183102380411
1,31,050,0001,0718,310238,05,1,1,28,20,00,20,40,01,31050000107183102380511
1,31,050,0001,1595,310313,01,1,1,19,10,00,11,15,01,31050000115953103130111
1,31,050,0001,1595,310313,02,1,1,16,07,00,08,05,01,31050000115953103130211
1,31,050,0001,1595,310313,03,1,1,08,10,27,11,20,01,31050000115953103130311
1,31,050,0001,1595,310313,04,1,1,11,11,16,12,19,01,31050000115953103130411
1,31,050,0001,1595,310313,05,1,1,27,20,15,21,30,01,31050000115953103130511
1,31,050,0001,1792,310303,01,1,1,29,11,37,12,36,01,31050000117923103030111
1,31,050,0001,1792,310303,02,1,1,24,18,20,18,57,01,31050000117923103030211
1,31,050,0001,1792,310303,03,1,1,16,15,15,15,47,01,31050000117923103030311
1,31,050,0001,1792,310303,04,1,1,14,16,10,17,17,01,31050000117923103030411
1,31,050,0001,1792,310303,05,1,1,29,10,45,11,30,01,31050000117923103030511
1,31,050,0001,2216,310123,01,1,1,20,11,07,11,52,01,31050000122163101230111
1,31,050,0001,2216,310123,02,1,1,23,16,28,17,25,01,31050000122163101230211
1,31,050,0001,2216,310123,03,1,1,27,15,40,16,35,01,31050000122163101230311
1,31,050,0001,2216,310123,04,1,1,29,14,40,14,55,01,31050000122163101230411
1,31,050,0001,2216,310123,05,1,1,18,15,21,16,22,01,31050000122163101230511
1,31,050,0001,2358,310067,04,1,1,07,18,15,19,20,01,31050000123583100670411
1,31,050,0001,2358,310067,05,1,1,08,12,00,13,00,01,31050000123583100670511
1,31,050,0001,2521,310089,01,1,1,23,15,11,15,50,01,31050000125213100890111
1,31,050,0001,2521,310089,02,1,1,14,10,00,10,36,01,31050000125213100890211
1,31,050,0001,2521,310089,03,1,1,09,14,40,15,44,01,31050000125213100890311
1,31,050,0001,2521,310089,04,1,1,07,10,35,11,40,01,31050000125213100890411
1,31,050,0001,2521,310089,05,1,1,08,09,01,10,05,01,31050000125213100890511
1,31,050,0001,2752,310236,01,1,1,14,11,15,12,20,01,31050000127523102360111
1,31,050,0001,2752,310236,02,1,1,18,18,53,19,35,01,31050000127523102360211
1,31,050,0001,2752,310236,03,1,1,13,12,45,13,47,01,31050000127523102360311
1,31,050,0001,2752,310236,04,1,1,18,19,40,20,47,01,31050000127523102360411
1,31,050,0001,2752,310236,05,1,1,13,13,58,14,39,01,31050000127523102360511
1,31,050,0001,2771,310275,01,1,1,28,17,53,18,40,01,31050000127713102750111
1,31,050,0001,2771,310275,02,1,1,10,12,50,13,32,01,31050000127713102750211
1,31,050,0001,2771,310275,03,1,1,16,09,30,10,08,01,31050000127713102750311
1,31,050,0001,2771,310275,04,1,1,24,09,40,10,21,01,31050000127713102750411
1,31,050,0001,2771,310275,05,1,1,24,19,10,19,50,01,31050000127713102750511
1,31,050,0001,3017,310292,01,1,1,06,12,30,13,55,01,31050000130173102920111
1,31,050,0001,3017,310292,02,1,1,06,15,26,16,31,01,31050000130173102920211
1,31,050,0001,3017,310292,03,1,1,11,13,20,13,55,01,31050000130173102920311
1,31,050,0001,3017,310292,04,1,1,15,18,00,19,05,01,31050000130173102920411
1,31,050,0001,3017,310292,05,1,1,10,09,55,10,31,01,31050000130173102920511
1,31,050,0001,3106,310154,01,1,1,15,16,00,16,50,01,31050000131063101540111
1,31,050,0001,3106,310154,02,1,1,13,11,45,12,35,01,31050000131063101540211
1,31,050,0001,3106,310154,03,1,1,13,12,45,13,25,01,31050000131063101540311
1,31,050,0001,3106,310154,05,1,1,18,07,00,08,00,01,31050000131063101540511
1,31,050,0001,3125,310107,01,1,1,12,12,00,12,40,01,31050000131253101070111
1,31,050,0001,3125,310107,02,1,1,10,10,30,11,26,01,31050000131253101070211
1,31,050,0001,3125,310107,03,1,1,12,10,00,11,00,01,31050000131253101070311
1,31,050,0001,3125,310107,04,1,1,10,12,30,13,24,01,31050000131253101070411
1,31,050,0001,3125,310107,05,1,1,12,11,15,11,50,01,31050000131253101070511
1,31,050,0001,3233,310329,01,1,1,10,14,45,15,50,01,31050000132333103290111
1,31,050,0001,3233,310329,02,1,1,09,13,41,15,43,01,31050000132333103290211
1,31,050,0001,3233,310329,03,1,1,09,12,52,13,27,01,31050000132333103290311
1,31,050,0001,3233,310329,04,1,1,09,11,14,12,20,01,31050000132333103290411
1,31,050,0001,3233,310329,05,1,1,19,08,30,10,00,01,31050000132333103290511
1,31,050,0001,3394,310116,01,1,1,27,10,15,11,15,01,31050000133943101160111
1,31,050,0001,3394,310116,02,1,1,16,09,30,10,30,01,31050000133943101160211
1,31,050,0001,3394,310116,03,1,1,23,09,30,10,00,01,31050000133943101160311
1,31,050,0001,384A,310049,01,1,1,29,09,00,10,00,01,310500001384A3100490111
1,31,050,0001,384A,310049,02,1,1,25,10,20,11,15,01,310500001384A3100490211
1,31,050,0001,384A,310049,03,1,1,22,17,45,18,35,01,310500001384A3100490311
1,31,050,0001,384A,310049,05,1,1,22,18,55,19,30,01,310500001384A3100490511
1,31,050,0001,3905,310052,01,1,1,15,13,32,14,20,01,31050000139053100520111
1,31,050,0001,3905,310052,02,1,1,15,15,00,15,31,01,31050000139053100520211
1,31,050,0001,3905,310052,03,1,1,30,12,08,13,34,01,31050000139053100520311
1,31,050,0001,3905,310052,04,1,1,27,19,25,20,30,01,31050000139053100520411
1,31,050,0001,3905,310052,05,1,1,28,19,14,19,52,01,31050000139053100520511
1,31,059,0001,0446,310111,01,1,1,17,10,30,11,15,01,31059000104463101110111
1,31,059,0001,0446,310111,02,1,1,30,18,40,19,20,01,31059000104463101110211
1,31,059,0001,0446,310111,03,1,1,17,10,30,11,20,01,31059000104463101110311
1,31,059,0001,0446,310111,04,1,1,30,21,30,21,55,01,31059000104463101110411
1,31,059,0001,0446,310111,05,1,1,17,14,45,15,45,01,31059000104463101110511
1,32,017,0001,0239,320318,01,1,1,09,10,30,11,40,01,32017000102393203180111
1,32,017,0001,0239,320318,02,1,1,09,17,10,18,00,01,32017000102393203180211
1,32,017,0001,0239,320318,03,1,1,16,19,30,20,15,01,32017000102393203180311
1,32,017,0001,0239,320318,04,1,1,09,12,20,13,20,01,32017000102393203180411
1,32,017,0001,0239,320318,05,1,1,14,12,00,12,45,01,32017000102393203180511
1,32,017,0001,0582,320154,01,1,1,06,14,49,15,57,01,32017000105823201540111
1,32,017,0001,0582,320154,04,1,1,06,08,03,08,15,01,32017000105823201540411
1,32,017,0001,0582,320154,05,1,1,06,06,50,07,30,01,32017000105823201540511
1,32,017,0001,0597,320256,01,1,2,08,02,15,02,50,01,32017000105973202560112
1,32,017,0001,0597,320256,01,2,2,08,03,10,03,25,01,32017000105973202560122
1,32,017,0001,0597,320256,02,1,1,08,12,15,12,42,01,32017000105973202560211
1,32,017,0001,0597,320256,03,1,1,09,06,30,07,10,01,32017000105973202560311
1,32,017,0001,0597,320256,04,1,1,08,06,14,06,42,01,32017000105973202560411
1,32,017,0001,0597,320256,05,1,1,08,11,17,12,00,01,32017000105973202560511
1,32,017,0001,0718,320262,01,1,1,07,10,00,10,53,01,32017000107183202620111
1,32,017,0001,0718,320262,03,1,1,06,19,23,20,15,01,32017000107183202620311
1,32,017,0001,0718,320262,04,1,1,06,17,56,19,00,01,32017000107183202620411
1,32,017,0001,0718,320262,05,1,1,08,19,11,20,00,01,32017000107183202620511
1,32,017,0001,0718,320377,01,1,1,25,12,10,13,05,01,32017000107183203770111
1,32,017,0001,0718,320377,04,1,1,08,17,11,18,08,01,32017000107183203770411
1,32,017,0001,0718,320377,05,1,1,08,18,11,19,00,01,32017000107183203770511
1,32,017,0001,0737,320195,01,1,1,07,13,15,14,20,01,32017000107373201950111
1,32,017,0001,0737,320195,02,1,1,20,15,00,16,00,01,32017000107373201950211
1,32,017,0001,0737,320195,03,1,1,09,08,55,09,35,01,32017000107373201950311
1,32,017,0001,0737,320195,04,1,1,15,08,30,09,07,01,32017000107373201950411
1,32,017,0001,0737,320195,05,1,1,10,16,13,17,00,01,32017000107373201950511
1,32,017,0001,0741,320237,01,1,1,10,12,40,13,20,01,32017000107413202370111
1,32,017,0001,0741,320237,02,1,1,10,10,25,11,31,01,32017000107413202370211
1,32,017,0001,0741,320237,03,1,1,10,04,00,04,28,01,32017000107413202370311
1,32,017,0001,0741,320237,04,1,1,10,11,40,12,26,01,32017000107413202370411
1,32,017,0001,0741,320237,05,1,1,16,09,10,09,40,01,32017000107413202370511
1,32,056,0001,0082,320222,01,1,1,20,17,20,18,01,01,32056000100823202220111
1,32,056,0001,0082,320222,02,1,1,20,16,15,17,01,01,32056000100823202220211
1,32,056,0001,0082,320222,03,1,1,27,20,15,20,45,01,32056000100823202220311
1,32,056,0001,0082,320222,04,1,1,11,09,50,10,30,01,32056000100823202220411
1,32,056,0001,0082,320222,05,1,2,14,12,10,12,30,01,32056000100823202220512
1,32,056,0001,0082,320222,05,2,2,14,12,35,13,10,01,32056000100823202220522
1,32,056,0001,0082,320242,01,1,1,09,11,40,12,30,01,32056000100823202420111
1,32,056,0001,0082,320242,02,1,1,09,11,20,11,50,01,32056000100823202420211
1,32,056,0001,0082,320242,03,1,1,09,04,10,04,45,01,32056000100823202420311
1,32,056,0001,0082,320242,04,1,1,09,10,00,10,40,01,32056000100823202420411
1,32,056,0001,010A,320100,02,1,1,14,11,06,11,29,01,320560001010A3201000211
1,32,056,0001,010A,320100,03,1,3,10,09,45,10,18,01,320560001010A3201000313
1,32,056,0001,010A,320100,03,2,3,10,10,20,10,41,01,320560001010A3201000323
1,32,056,0001,010A,320100,03,3,3,10,10,45,10,51,01,320560001010A3201000333
1,32,056,0001,010A,320100,04,1,1,14,17,10,17,30,01,320560001010A3201000411
1,32,056,0001,0148,320369,02,1,1,16,12,20,13,10,01,32056000101483203690211
1,32,056,0001,0148,320369,03,1,1,16,15,00,15,50,01,32056000101483203690311
1,32,056,0001,0148,320369,04,1,1,27,17,00,18,30,01,32056000101483203690411
1,32,056,0001,0148,320369,05,1,1,27,16,00,16,45,01,32056000101483203690511
1,32,056,0001,0576,320235,02,1,1,10,09,00,09,40,01,32056000105763202350211
1,32,056,0001,0576,320235,03,1,1,10,08,00,08,39,01,32056000105763202350311
1,32,056,0001,0576,320235,04,1,1,09,02,40,03,25,01,32056000105763202350411
1,32,056,0001,0576,320235,05,1,1,24,11,20,11,47,01,32056000105763202350511
1,32,056,0001,0612,320127,01,1,1,09,11,08,12,16,01,32056000106123201270111
1,32,056,0001,0612,320127,02,1,1,26,19,00,19,34,01,32056000106123201270211
1,32,056,0001,0612,320127,03,1,1,23,11,00,11,40,01,32056000106123201270311
1,32,056,0001,0612,320127,04,1,1,21,18,15,18,45,01,32056000106123201270411
1,32,056,0001,0612,320127,05,1,1,09,15,20,16,43,01,32056000106123201270511
1,32,056,0001,0684,320308,01,1,1,16,10,15,10,58,01,32056000106843203080111
1,32,056,0001,0684,320308,03,1,1,16,12,06,12,40,01,32056000106843203080311
1,32,056,0001,0684,320308,04,1,1,16,15,30,16,30,01,32056000106843203080411
1,32,056,0001,0684,320308,05,1,1,16,11,20,11,42,01,32056000106843203080511
1,32,056,0001,0716,320191,01,1,1,29,20,01,20,49,01,32056000107163201910111
1,32,056,0001,0716,320191,02,1,1,12,10,40,11,02,01,32056000107163201910211
1,32,056,0001,0716,320191,03,1,1,12,13,00,13,30,01,32056000107163201910311
1,32,056,0001,0716,320191,04,1,1,15,15,10,15,45,01,32056000107163201910411
1,32,056,0001,0716,320191,05,1,1,20,10,18,11,24,01,32056000107163201910511
1,32,056,0001,0720,320187,01,1,2,15,10,02,10,40,01,32056000107203201870112
1,32,056,0001,0720,320187,01,2,2,15,15,00,15,20,01,32056000107203201870122
1,32,056,0001,0720,320187,02,1,1,15,14,30,14,49,01,32056000107203201870211
1,32,056,0001,0720,320187,03,1,1,16,14,16,14,40,01,32056000107203201870311
1,32,056,0001,0720,320187,04,1,1,21,14,10,14,50,01,32056000107203201870411
1,32,056,0001,0720,320187,05,1,1,15,13,00,13,38,01,32056000107203201870511
1,32,056,0001,0735,320077,01,1,1,26,12,00,12,50,01,32056000107353200770111
1,32,056,0001,0735,320077,02,1,1,15,14,00,15,00,01,32056000107353200770211
1,32,056,0001,0735,320077,03,1,1,17,16,00,16,50,01,32056000107353200770311
1,32,056,0001,0735,320077,04,1,1,21,09,30,10,20,01,32056000107353200770411
1,32,056,0001,0735,320077,05,1,1,19,11,00,11,50,01,32056000107353200770511
1,32,056,0001,074A,320097,01,1,2,17,11,00,11,50,01,320560001074A3200970112
1,32,056,0001,074A,320097,01,2,2,18,14,00,14,50,01,320560001074A3200970122
1,32,056,0001,074A,320097,02,1,1,20,14,00,14,50,01,320560001074A3200970211
1,32,056,0001,074A,320097,03,1,1,20,08,30,09,10,01,320560001074A3200970311
1,32,056,0001,074A,320097,04,1,1,20,09,20,10,15,01,320560001074A3200970411
1,32,056,0001,074A,320097,05,1,2,18,10,10,11,00,01,320560001074A3200970512
