"TPREG,C,1","ENTIDAD,C,2","MUNICIPIO,C,3","LOCALIDAD,C,4","AGEB,C,4","NUMCONTROL,C,6","VIVSEL,C,2","IDHOGAR,C,1","DEGVIV,C,1","JUEZ,C,2","MEDICO,C,2","ABOGADO,C,2","INVESTIGA,C,2","HOMBRENG,C,2","PERIODI,C,2","BANQUERO,C,2","INGENIE,C,2","ARQUITE,C,2","PROFESOR,C,2","DEPORT,C,2","ARTISTA,C,2","PEREVYPER,C,1","PETVYRAD,C,1","PALITICOS,C,1","INC,C,1","CIENTRAUNI,C,1","CIENTRACEN,C,1","ASOCPAM,C,1","EMPRESA,C,1","MILITARES,C,1","LIDREL,C,1","GOBIERNO,C,1","MADICOS,C,1","ESCEINV,C,1","BIOLOGIA,C,1","ASTRONOM,C,1","HISTORIA,C,1","FISICA,C,1","HOMEOPA,C,1","HOROSCOPOS,C,1","ECONOMIA,C,1","MEDICINA,C,1","PSICOLOGIA,C,1","MATEMA,C,1","PARAPSI,C,1","CIIMANEG,C,1","CLMCNOAT,C,1","TECIDIFI,C,1","EXPLYSNOAT,C,1","POCOINTJOV,C,1","OTRA,C,1","NINGUNA,C,1","NOSABE,C,1","ESPE_C166,C,50","LLAVE,C,23","NUMREN,C,2"
7,29,033,0001,0531,290062,05,1,1,03,08,03,11,05,09,07,09,09,11,10,07,3,2,3,2,2,2,2,2,2,3,3,2,2,2,1,2,2,5,4,2,2,4,2,4,0,3,1,0,2,0,0,0,,29033000105312900620511,01
7,29,036,0013,0213,290071,01,1,1,11,08,08,11,11,11,11,11,11,11,11,08,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,3,2,1,0,0,0,,29036001302132900710111,01
7,29,036,0013,0213,290071,02,1,1,08,08,08,07,07,06,09,08,07,08,08,06,2,2,3,2,1,1,1,3,1,2,2,1,1,2,1,2,1,2,4,2,1,2,2,2,3,1,0,2,0,0,0,0,,29036001302132900710211,03
7,29,036,0013,0213,290071,03,1,1,11,08,07,11,11,11,11,11,11,08,11,11,2,2,3,2,1,1,2,3,4,4,3,1,2,2,1,3,2,2,4,3,1,3,2,3,0,0,1,2,3,0,0,0,,29036001302132900710311,01
7,29,036,0013,0213,290071,04,1,1,11,08,08,09,09,07,07,08,09,01,09,09,2,2,3,2,2,1,2,2,3,3,3,2,2,2,2,4,2,4,4,3,3,3,3,3,1,2,0,3,0,0,0,0,,29036001302132900710411,02
7,29,036,0013,0213,290071,05,1,1,08,07,08,09,09,10,09,09,09,08,09,09,2,1,3,1,1,1,2,3,3,3,2,2,2,2,2,3,1,2,3,3,2,4,2,3,0,1,3,2,0,0,0,0,,29036001302132900710511,02
7,29,038,0001,0186,290314,01,1,1,03,03,01,03,01,01,03,01,01,01,01,01,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,3,4,4,4,4,4,0,2,0,1,3,0,0,0,,29038000101862903140111,01
7,29,038,0001,0186,290314,02,1,1,08,09,08,09,09,06,07,05,05,08,08,06,3,2,2,2,2,2,3,3,1,2,1,2,2,2,2,4,1,5,4,4,2,2,1,2,3,0,0,2,1,0,0,0,,29038000101862903140211,01
7,29,038,0001,0186,290314,03,1,1,01,08,08,10,10,07,09,08,09,10,10,05,3,2,3,2,2,2,2,2,2,3,3,2,2,3,2,2,2,3,4,2,1,1,1,1,3,2,0,1,0,0,0,0,,29038000101862903140311,02
7,29,038,0001,0186,290314,04,1,1,11,10,11,11,11,11,11,11,11,10,11,11,4,4,4,4,4,4,4,3,3,2,3,2,4,5,2,5,5,4,4,4,5,5,2,5,1,2,3,0,0,0,0,0,,29038000101862903140411,02
7,29,038,0001,0186,290314,05,1,1,09,10,07,09,08,09,08,08,07,10,08,08,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,3,1,0,2,0,0,0,,29038000101862903140511,02
7,29,041,0001,0124,290184,01,1,1,07,09,07,09,07,07,09,09,09,08,09,09,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,1,2,0,2,3,0,1,0,0,0,,29041000101242901840111,01
7,29,041,0001,0124,290184,02,1,1,07,07,11,10,11,08,11,08,07,08,10,07,3,2,3,2,2,2,2,4,2,4,2,2,2,5,5,5,5,5,4,4,2,2,5,5,1,0,0,3,2,0,0,0,,29041000101242901840211,02
7,29,041,0001,0124,290184,03,1,1,04,10,11,11,11,11,11,10,10,10,10,08,3,3,3,3,2,2,3,3,3,3,3,2,3,4,4,3,3,4,4,4,3,3,4,4,0,0,0,0,0,0,0,1,,29041000101242901840311,02
7,29,041,0001,0124,290184,04,1,1,01,05,01,10,05,10,01,05,05,08,11,05,4,2,3,3,1,1,3,3,3,3,3,1,2,2,2,2,2,2,4,4,2,2,2,2,3,0,0,2,0,0,0,0,no hay dinero a veces para estudiar,29041000101242901840411,02
7,29,041,0001,0124,290184,05,1,1,10,10,10,10,09,09,10,10,10,10,10,10,2,2,3,3,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,3,1,2,0,0,0,0,,29041000101242901840511,01
7,29,042,0001,009A,290243,01,1,1,06,05,05,05,08,08,08,08,08,05,08,08,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,4,3,3,4,2,2,0,3,2,0,1,0,0,0,,290420001009A2902430111,01
7,29,042,0001,009A,290243,02,1,1,11,11,11,11,11,11,11,11,11,11,11,11,4,4,4,4,4,4,4,4,4,4,4,4,4,5,2,5,2,5,5,5,5,5,5,5,0,0,0,0,0,0,0,1,,290420001009A2902430211,02
7,29,042,0001,009A,290243,03,1,1,07,08,06,08,08,09,07,08,08,07,08,06,2,2,3,2,1,2,2,2,2,2,2,2,2,2,1,3,2,2,4,2,2,3,2,2,0,0,2,3,1,0,0,0,,290420001009A2902430311,01
7,29,042,0001,009A,290243,04,1,1,06,08,06,08,08,08,08,08,08,08,10,10,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,0,3,0,0,0,0,,290420001009A2902430411,01
7,29,043,0003,0133,290297,01,1,1,07,10,08,09,07,08,07,09,08,06,09,07,2,2,3,2,2,2,2,2,2,3,3,2,2,2,2,2,1,3,4,2,2,2,1,3,0,1,0,2,3,0,0,0,,29043000301332902970111,01
7,29,043,0003,0133,290297,03,1,1,07,08,10,10,05,10,08,08,09,07,08,08,3,3,3,3,2,2,2,3,2,3,3,2,2,2,2,2,2,2,3,4,3,3,3,3,0,0,0,0,0,0,0,1,,29043000301332902970311,02
7,29,043,0003,0133,290297,04,1,1,08,10,05,08,06,09,08,08,07,07,08,06,2,2,3,2,1,2,2,2,1,2,3,2,1,2,2,2,2,1,4,2,2,3,3,4,0,2,3,0,1,0,0,0,,29043000301332902970411,02
7,29,044,0001,0198,290141,01,1,1,11,10,11,11,11,11,11,11,11,11,11,11,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,1,,29044000101982901410111,02
7,29,044,0001,0198,290141,02,1,1,08,10,09,11,11,09,11,08,11,09,08,11,3,3,3,3,4,4,4,4,3,3,3,3,4,2,2,2,2,2,2,2,2,2,2,5,0,0,1,3,2,0,0,0,,29044000101982901410211,01
7,29,044,0001,0198,290141,03,1,1,06,08,07,09,09,09,08,08,08,08,10,08,2,2,3,2,2,2,2,2,2,3,3,2,2,3,3,3,3,3,3,3,2,2,2,2,1,0,3,0,2,0,0,0,,29044000101982901410311,02
7,29,044,0001,0198,290141,04,1,1,11,09,11,11,11,11,11,11,11,08,07,11,2,1,3,2,2,3,1,3,1,1,3,2,3,2,2,2,2,2,4,2,2,2,1,2,2,1,3,0,0,0,0,0,,29044000101982901410411,03
7,29,044,0001,0198,290141,05,1,1,11,11,11,11,11,11,11,11,11,11,11,11,3,3,3,3,4,4,3,3,3,2,3,2,4,5,5,5,5,5,5,5,5,5,5,5,3,0,2,0,1,0,0,0,,29044000101982901410511,03
7,29,049,0001,0029,290342,01,1,1,05,05,11,10,10,05,05,10,10,08,10,10,2,2,3,2,1,1,2,1,2,2,3,3,2,2,2,4,2,4,4,2,2,2,2,4,0,3,1,0,2,0,0,0,,29049000100292903420111,01
7,29,049,0001,0029,290342,02,1,1,07,07,07,08,08,08,07,07,08,06,09,08,2,2,3,2,2,2,2,2,3,3,3,2,2,3,3,2,2,3,3,2,1,2,2,3,0,1,0,3,2,0,0,0,,29049000100292903420211,02
7,29,049,0001,0029,290342,03,1,1,06,09,08,08,07,08,08,08,08,06,08,08,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,0,1,3,0,0,0,0,,29049000100292903420311,01
7,29,049,0001,0029,290342,04,1,1,07,08,07,09,07,08,08,07,07,09,09,09,2,2,3,3,2,2,3,3,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,3,0,1,0,0,0,,29049000100292903420411,02
7,29,049,0001,0029,290342,05,1,1,11,05,05,08,07,09,09,08,10,05,04,01,2,2,3,2,2,2,2,2,2,3,3,2,2,3,2,4,2,3,4,4,2,2,2,2,1,2,0,3,0,0,0,0,,29049000100292903420511,01
7,29,051,0001,0012,290386,01,1,1,06,08,07,09,08,09,09,08,08,09,09,10,3,3,3,2,1,1,2,3,3,3,2,2,3,2,1,3,2,2,3,3,1,3,3,4,0,3,1,0,2,0,0,0,,29051000100122903860111,02
7,29,051,0001,0012,290386,02,1,1,01,10,01,10,10,10,05,08,08,05,10,10,2,2,3,2,2,2,2,2,2,3,3,2,2,2,2,2,2,2,4,2,2,2,2,3,3,0,1,0,2,0,0,0,,29051000100122903860211,02
7,29,051,0001,0012,290386,03,1,1,09,10,09,10,09,08,08,09,09,10,10,07,2,3,3,1,2,2,1,2,2,3,2,2,1,2,2,4,1,4,4,3,1,2,2,3,0,3,1,0,2,0,0,0,,29051000100122903860311,03
7,29,051,0001,0012,290386,04,1,1,11,10,11,11,11,11,11,11,11,10,10,09,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,1,,29051000100122903860411,01
7,29,051,0001,0012,290386,05,1,1,09,08,09,10,10,10,08,08,08,09,10,09,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,2,2,2,2,2,3,0,2,0,1,0,0,0,,29051000100122903860511,02
7,30,028,0037,0290,303244,01,1,1,07,08,08,10,09,08,08,09,08,08,07,10,2,2,3,2,1,1,2,2,3,3,3,2,2,2,2,2,1,2,4,2,1,1,1,4,0,3,0,2,1,0,0,0,,30028003702903032440111,03
7,30,028,0037,0290,303244,02,1,1,07,10,09,08,09,10,05,10,10,05,09,07,3,3,3,2,2,1,3,3,2,3,3,2,3,1,1,4,1,3,4,4,1,4,2,4,0,1,2,0,3,0,0,0,,30028003702903032440211,02
7,30,028,0037,0290,303244,04,1,1,08,09,07,09,10,08,09,09,08,08,09,08,3,3,3,2,2,1,2,2,2,4,4,2,4,5,5,4,1,5,4,4,1,4,1,5,0,3,0,2,1,0,0,0,,30028003702903032440411,02
7,30,028,0037,0290,303244,05,1,1,08,10,08,10,08,10,10,09,10,10,10,10,2,1,1,2,1,2,1,2,2,2,2,1,2,1,2,3,2,3,2,3,2,2,3,2,3,1,2,0,0,0,0,0,,30028003702903032440511,02
7,30,028,0037,0322,303291,01,1,1,11,07,11,09,11,07,08,08,06,08,09,08,2,1,2,4,2,2,2,2,2,4,2,2,2,5,2,2,2,5,4,5,2,2,2,5,0,0,1,3,0,0,0,0,POR FALTA DE INFORMACIÓN HACIA LOS JÓVENES,30028003703223032910111,01
7,30,028,0037,0322,303291,05,1,1,04,07,06,09,07,08,07,08,09,09,09,08,2,2,3,2,2,2,2,2,2,3,2,2,2,2,2,3,2,2,4,2,2,2,2,2,3,2,0,0,1,0,0,0,,30028003703223032910511,03
7,30,028,0037,0591,303349,02,1,1,03,05,04,07,06,07,06,07,07,08,08,08,2,3,3,2,2,2,2,2,3,2,2,2,2,2,2,1,1,2,4,2,1,2,1,2,0,2,0,3,0,0,0,0,PORQUE LOS CIENTÍFICOS LO HACEN POR RECONOCIMIENTO,30028003705913033490211,03
7,30,028,0037,0591,303349,03,1,1,07,07,07,07,07,07,07,07,07,07,07,07,2,2,3,4,2,2,2,3,2,2,2,2,2,1,3,3,3,3,3,3,1,3,1,3,0,2,0,1,3,0,0,0,,30028003705913033490311,01
7,30,028,0037,0591,303349,04,1,1,11,10,11,11,11,11,11,11,11,11,11,10,4,4,4,4,4,4,4,4,4,2,2,2,4,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,1,,30028003705913033490411,02
7,30,028,0037,0591,303349,05,1,1,10,08,06,08,09,07,08,09,09,08,10,09,3,2,3,2,2,3,2,3,2,2,3,2,2,2,2,3,3,2,4,2,2,2,2,2,0,1,2,0,3,0,0,0,,30028003705913033490511,01
7,30,193,0001,0167,303363,01,1,1,10,10,08,10,10,07,08,10,10,08,10,10,2,2,3,1,1,2,1,2,2,3,3,1,1,2,1,1,1,1,3,3,1,1,1,3,0,0,2,1,3,0,0,0,,30193000101673033630111,01
7,30,193,0001,0167,303363,03,1,1,08,10,08,08,08,09,08,08,09,09,10,10,2,2,3,2,1,2,3,2,3,2,2,2,2,1,3,1,1,2,4,4,1,1,1,2,3,0,2,1,0,0,0,0,,30193000101673033630311,03
7,30,193,0001,0167,303363,04,1,1,07,08,06,10,10,09,08,08,07,08,08,08,2,2,3,2,2,1,2,2,4,3,3,2,1,2,2,2,2,4,4,3,2,2,2,4,2,1,0,0,3,0,0,0,,30193000101673033630411,01
7,30,193,0001,0167,303363,05,1,1,03,07,01,04,01,02,02,03,05,06,03,02,2,2,3,2,1,1,2,3,3,2,2,2,2,2,3,4,2,4,4,4,2,3,2,4,0,3,2,1,0,0,0,0,,30193000101673033630511,02
7,30,193,0001,0190,303246,01,1,1,08,07,05,11,08,05,08,08,10,08,08,08,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,3,2,2,4,2,2,2,1,3,0,1,2,0,3,0,0,0,,30193000101903032460111,02
7,30,193,0001,0190,303246,02,1,1,10,08,07,10,07,10,08,07,07,10,10,05,2,1,3,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,4,2,2,2,2,2,0,1,3,0,2,0,0,0,,30193000101903032460211,02
7,30,193,0001,0190,303246,03,1,1,11,11,11,11,06,11,11,11,06,11,11,07,3,3,3,3,3,3,3,2,4,1,2,3,1,2,2,2,2,5,3,5,2,5,2,5,0,1,2,3,0,0,0,0,,30193000101903032460311,01
7,30,193,0001,0190,303246,04,1,1,08,09,08,11,10,10,10,10,10,10,10,10,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,0,0,1,2,3,0,0,0,,30193000101903032460411,02
7,30,193,0001,0190,303246,05,1,1,07,09,07,08,09,07,11,08,08,08,10,06,2,3,3,2,2,2,2,2,3,2,2,1,2,2,2,3,1,3,4,3,1,2,2,4,0,0,1,2,3,0,0,0,,30193000101903032460511,02
7,30,193,0001,0241,303342,01,1,1,05,07,06,11,10,08,09,09,09,08,07,08,2,3,3,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,4,2,2,2,2,2,0,2,1,0,3,0,0,0,,30193000102413033420111,01
7,30,193,0001,0241,303342,02,1,1,08,09,08,09,09,10,08,07,09,07,08,07,2,2,2,1,2,2,2,2,1,3,2,2,2,2,2,2,2,5,5,2,2,2,2,5,0,1,0,2,3,0,0,0,,30193000102413033420211,02
7,30,193,0001,0241,303342,03,1,1,10,10,09,10,08,08,09,09,09,10,07,07,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,1,0,0,0,0,0,,30193000102413033420311,03
7,30,193,0001,0241,303342,04,1,1,08,09,11,11,08,08,11,04,11,06,11,11,4,2,3,3,2,2,4,4,2,3,2,2,4,2,2,2,2,2,2,3,2,2,2,2,0,0,0,0,0,0,0,1,,30193000102413033420411,01
7,30,193,0001,0241,303342,05,1,1,05,09,06,09,07,08,07,08,08,09,09,07,2,2,3,2,1,1,2,3,3,3,3,2,2,2,2,2,1,5,3,2,1,2,1,5,0,0,1,3,2,0,0,0,,30193000102413033420511,01
7,30,193,0001,0294,303196,01,1,1,08,08,02,10,09,10,10,10,09,10,10,10,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,4,2,3,4,4,2,4,2,4,0,0,1,3,2,0,0,0,,30193000102943031960111,04
7,30,193,0001,0294,303196,02,1,1,10,10,10,09,10,10,10,09,09,10,10,09,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,3,3,2,1,2,2,2,0,1,0,2,3,0,0,0,,30193000102943031960211,02
7,30,193,0001,0294,303196,03,1,1,08,08,07,09,08,08,08,08,08,09,07,06,2,2,2,2,2,1,2,2,2,2,2,2,2,3,3,4,2,3,4,2,2,2,3,4,0,0,1,2,3,0,0,0,,30193000102943031960311,01
7,30,193,0001,0294,303196,04,1,1,05,10,04,09,07,07,07,09,09,09,08,08,2,2,3,2,1,1,1,4,4,4,4,1,2,1,2,2,1,2,2,1,1,1,1,1,0,2,1,0,3,0,0,0,,30193000102943031960411,01
7,30,193,0001,0294,303196,05,1,1,05,09,05,09,07,07,06,08,08,09,09,08,2,2,3,2,1,1,2,3,3,3,3,2,2,2,2,2,1,2,4,2,1,2,1,5,1,0,3,0,2,0,0,0,,30193000102943031960511,01
7,30,193,0001,0379,303060,01,1,1,08,10,09,10,09,07,08,10,10,10,10,09,3,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,4,2,2,2,2,2,0,1,2,3,0,0,0,0,,30193000103793030600111,01
7,30,193,0001,0379,303060,02,1,1,08,09,05,08,08,07,09,09,09,09,08,07,3,2,3,2,3,3,2,2,3,3,3,2,2,2,3,2,2,4,4,2,2,2,2,2,0,0,2,3,1,0,0,0,,30193000103793030600211,02
7,30,193,0001,0379,303060,03,1,1,09,10,10,09,08,09,08,09,09,10,10,09,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,0,0,3,0,0,0,,30193000103793030600311,01
7,30,193,0001,0379,303060,04,1,1,09,10,09,10,09,08,08,07,07,08,07,09,3,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,3,3,3,2,2,1,0,2,0,3,0,0,0,,30193000103793030600411,01
7,30,193,0001,0379,303060,05,1,1,07,08,07,08,07,08,07,08,08,08,08,07,2,2,3,2,1,1,1,2,3,3,3,1,3,2,3,3,1,3,3,3,1,2,1,3,0,3,1,0,2,0,0,0,,30193000103793030600511,01
7,30,193,0001,0472,303261,01,1,1,07,08,08,10,08,08,08,08,08,07,10,09,2,2,3,1,1,1,2,3,2,3,2,1,2,2,2,2,1,2,3,3,1,2,2,2,0,0,1,2,3,0,0,0,,30193000104723032610111,02
7,30,193,0001,0472,303261,02,1,1,08,10,08,10,10,09,08,08,08,08,10,08,3,2,3,2,3,3,3,3,3,3,3,2,3,1,4,4,4,4,4,1,1,1,1,3,0,0,2,3,1,0,0,0,,30193000104723032610211,01
7,30,193,0001,0472,303261,03,1,2,08,09,08,10,08,07,08,09,09,09,08,08,2,2,3,2,2,2,2,3,3,3,3,2,2,1,3,3,1,3,3,2,1,1,1,4,3,0,0,1,2,0,0,0,,30193000104723032610312,02
7,30,193,0001,0472,303261,03,2,2,10,10,10,10,10,10,10,10,10,10,10,10,3,3,3,3,1,3,3,1,1,3,1,1,1,5,5,5,2,5,5,2,2,2,2,5,1,2,3,0,0,0,0,0,,30193000104723032610322,01
7,30,193,0001,0472,303261,05,1,1,07,09,06,10,08,07,08,09,09,09,08,08,2,2,3,2,1,1,1,2,3,3,3,2,2,2,2,2,1,2,4,2,1,2,1,4,0,2,3,0,1,0,0,0,,30193000104723032610511,01
7,30,193,0001,0608,303212,01,1,1,08,10,08,10,08,10,08,09,09,10,10,08,2,2,3,2,4,4,4,4,2,3,3,2,2,1,2,2,1,3,4,3,1,3,1,3,2,0,1,0,3,0,0,0,,30193000106083032120111,02
7,30,193,0001,0608,303212,02,1,2,07,09,06,08,07,08,07,07,07,08,07,06,2,2,3,2,2,2,2,3,3,2,4,2,2,2,2,2,2,2,3,3,2,2,2,2,2,1,0,0,3,0,0,0,,30193000106083032120212,01
7,30,193,0001,0608,303212,02,2,2,08,09,08,09,09,08,09,09,09,09,08,08,2,2,3,2,1,1,2,2,3,3,3,2,2,2,2,2,1,2,4,2,1,1,1,4,3,2,0,0,1,0,0,0,,30193000106083032120222,02
7,30,193,0001,0608,303212,03,1,1,02,07,03,08,05,05,03,09,08,07,04,06,2,2,3,2,2,2,2,3,2,3,3,2,2,2,2,3,2,4,4,4,2,3,2,4,0,2,3,0,1,0,0,0,,30193000106083032120311,02
7,30,193,0001,0608,303212,05,1,1,08,10,10,08,07,07,08,09,10,10,08,07,3,3,3,2,1,2,2,2,2,3,3,1,2,2,2,2,2,2,4,2,1,2,2,2,0,1,2,0,3,0,0,0,,30193000106083032120511,02
7,30,193,0001,0684,303024,01,1,1,07,09,08,10,10,09,09,08,08,09,08,08,2,1,3,2,1,2,1,2,2,2,2,1,1,1,1,1,1,2,4,1,1,1,1,4,0,2,1,3,0,0,0,0,,30193000106843030240111,02
7,30,193,0001,0684,303024,02,1,1,11,10,11,11,11,11,11,11,11,07,11,11,4,4,3,3,3,3,3,3,3,1,3,2,3,2,2,2,2,5,4,5,2,2,2,5,0,0,1,3,2,0,0,0,,30193000106843030240211,01
7,30,193,0001,0684,303024,03,1,1,08,08,07,07,07,07,07,08,08,08,07,08,2,2,3,2,1,1,1,2,3,3,3,1,2,2,2,2,1,3,3,2,1,1,1,4,0,2,1,3,0,0,0,0,,30193000106843030240311,01
7,30,193,0001,0684,303024,04,1,1,11,07,01,11,06,11,05,06,06,07,08,10,2,2,2,4,4,4,4,3,2,2,2,2,4,2,5,3,1,2,4,2,1,1,1,2,0,0,2,0,1,0,0,0,no tiene los recursos economicos para estudiar,30193000106843030240411,02
7,30,193,0001,0839,303010,01,1,1,05,06,06,11,11,06,05,05,06,04,05,05,4,4,4,4,4,4,4,4,4,4,4,2,4,5,5,5,5,5,5,5,2,5,5,5,0,0,3,2,1,0,0,0,,30193000108393030100111,03
7,30,193,0001,0839,303010,02,1,1,06,08,06,06,08,07,08,06,07,09,09,08,3,3,3,2,2,2,2,3,3,3,3,2,2,2,2,3,3,5,3,3,2,2,1,5,0,2,1,0,3,0,0,0,,30193000108393030100211,01
7,30,193,0001,0839,303010,03,1,1,09,09,09,09,08,08,08,09,09,08,10,09,2,1,2,1,1,1,1,2,1,2,2,2,1,2,1,1,1,1,3,3,2,1,1,1,0,1,2,0,3,0,0,0,,30193000108393030100311,01
7,30,193,0001,0839,303010,04,1,1,01,07,07,06,03,10,08,06,07,01,10,02,3,2,3,2,2,2,2,3,3,3,3,2,2,2,2,4,2,4,4,4,1,4,4,4,0,3,0,1,2,0,0,0,,30193000108393030100411,02
7,30,193,0001,0839,303010,05,1,1,05,08,04,07,06,02,05,08,07,06,09,01,2,2,3,2,2,2,2,2,2,3,3,2,2,2,2,4,2,2,4,4,2,2,2,2,0,2,3,0,1,0,0,0,,30193000108393030100511,02
7,30,193,0001,0947,303192,01,1,1,10,10,09,10,08,09,09,09,09,10,10,08,2,2,3,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,3,1,0,2,0,0,0,,30193000109473031920111,02
7,30,193,0001,0947,303192,02,1,1,11,10,07,11,11,09,11,10,10,10,10,10,2,2,3,2,2,2,2,4,3,3,3,2,2,2,5,3,2,5,5,5,1,1,4,5,2,1,0,3,0,0,0,0,,30193000109473031920211,02
7,30,193,0001,0947,303192,03,1,1,08,09,06,10,08,07,08,09,10,07,08,08,2,2,3,2,2,2,2,2,2,3,3,2,2,2,2,3,2,2,4,4,2,2,2,4,0,2,3,0,1,0,0,0,,30193000109473031920311,02
7,30,193,0001,0947,303192,04,1,1,08,09,06,10,08,09,07,08,08,09,10,08,2,2,2,1,1,1,1,3,3,2,2,2,3,3,1,3,1,2,3,3,1,4,2,3,0,3,0,1,2,0,0,0,,30193000109473031920411,02
7,30,193,0001,0947,303192,05,1,1,09,09,08,09,09,08,08,09,09,08,09,08,2,2,2,1,1,1,1,2,3,2,2,2,2,2,2,3,2,3,3,3,1,3,2,3,0,0,1,2,3,0,0,0,,30193000109473031920511,02
7,30,193,0001,099A,303074,01,1,1,08,09,08,08,08,08,08,07,07,09,08,08,2,2,3,2,2,2,2,2,3,2,3,2,2,1,1,1,1,1,2,1,1,1,1,1,0,0,1,0,2,0,0,0,ESAS CARRERAS SON MUY CARAS,301930001099A3030740111,01
7,30,193,0001,099A,303074,04,1,1,01,09,04,11,05,06,07,08,08,03,09,09,2,2,3,1,2,2,2,3,2,2,2,2,1,2,2,4,2,5,4,4,2,4,2,5,0,0,1,3,2,0,0,0,,301930001099A3030740411,02
7,30,193,0001,1466,303073,01,1,1,11,04,04,02,04,04,02,04,02,02,02,02,2,3,3,3,2,2,2,2,2,2,2,1,2,2,2,2,2,4,4,4,2,2,2,2,2,0,0,1,3,0,0,0,,30193000114663030730111,01
7,30,193,0001,1466,303073,03,1,1,01,07,02,10,01,10,01,05,05,07,10,10,1,3,3,3,1,1,2,3,3,3,3,2,1,2,2,2,2,2,3,2,2,2,2,2,0,1,3,2,0,0,0,0,,30193000114663030730311,01
7,30,193,0001,1466,303073,05,1,1,01,06,04,08,06,09,07,10,08,08,10,07,2,2,3,1,2,2,2,3,2,1,2,1,2,2,1,5,2,5,4,4,1,2,3,1,0,2,1,0,3,0,0,0,,30193000114663030730511,03
7,30,193,0001,1555,303344,01,1,1,06,10,05,10,07,08,07,08,08,10,08,05,2,2,3,2,1,1,2,3,3,3,3,1,2,2,2,2,1,2,3,2,1,1,1,2,0,2,3,0,1,0,0,0,,30193000115553033440111,02
7,30,193,0001,1555,303344,02,1,1,04,08,05,03,07,07,09,09,09,08,07,06,3,2,3,2,1,1,2,2,1,2,2,1,1,4,2,2,2,5,5,4,1,4,2,2,3,1,0,2,0,0,0,0,,30193000115553033440211,01
7,30,193,0001,1555,303344,03,1,1,11,09,09,10,07,07,07,08,08,09,09,06,1,1,4,2,1,1,1,1,3,2,3,1,2,2,1,3,3,5,3,3,1,3,1,1,2,0,1,0,3,0,0,0,,30193000115553033440311,02
7,30,193,0001,1555,303344,04,1,1,06,08,07,10,07,08,07,08,08,09,09,08,2,2,3,2,1,1,2,2,3,3,3,2,2,1,1,1,1,2,2,2,1,1,1,2,2,0,1,0,3,0,0,0,,30193000115553033440411,01
7,30,193,0001,1555,303344,05,1,1,10,10,06,10,10,10,09,10,09,10,08,09,2,2,3,3,1,1,2,3,3,3,3,2,3,2,4,4,2,2,4,4,2,2,1,4,0,3,1,0,2,0,0,0,,30193000115553033440511,02
7,30,193,0001,1589,303057,01,1,1,07,08,06,09,07,06,04,09,08,08,08,07,2,2,2,2,1,1,2,2,4,3,2,2,2,1,1,2,1,2,4,3,1,2,1,5,0,1,0,2,3,0,0,0,,30193000115893030570111,01
7,30,193,0001,1589,303057,02,1,1,03,07,03,09,07,09,08,08,10,05,09,09,2,2,2,2,1,1,1,2,2,3,2,1,2,2,2,2,2,2,2,3,1,2,2,3,0,1,2,3,0,0,0,0,,30193000115893030570211,01
7,30,193,0001,1589,303057,03,1,1,08,09,06,08,06,07,09,08,08,07,08,09,2,2,3,3,2,1,2,3,2,3,2,2,1,2,2,3,2,5,2,4,2,3,2,5,1,3,0,0,2,0,0,0,,30193000115893030570311,01
