"TPREG,C,1","ENTIDAD,C,2","MUNICIPIO,C,3","LOCALIDAD,C,4","AGEB,C,4","NUMCONTROL,C,6","VIVSEL,C,2","IDHOGAR,C,1","DEGVIV,C,1","NUMPER,C,2","GASTOCO,C,1","NUMHOG,C,2","LLAVE,C,23","RESENT,C,2","NUMREN,C,2","FACTOR_PER,N,10,0"
2,12,001,0001,3081,120229,05,1,1,04,1,,12001000130811202290511,01,01,6457
2,12,001,0001,3289,120257,01,1,1,04,1,,12001000132891202570111,01,02,7620
2,12,001,0001,3289,120257,02,1,1,03,1,,12001000132891202570211,01,01,8699
2,12,001,0001,3289,120257,03,1,1,03,1,,12001000132891202570311,01,01,4773
2,12,001,0001,3289,120257,04,1,1,05,1,,12001000132891202570411,01,01,10204
2,12,001,0001,3289,120257,05,1,1,03,1,,12001000132891202570511,01,02,9839
2,12,001,0001,4179,120391,02,1,1,01,1,,12001000141791203910211,01,01,3165
2,12,001,0001,4179,120391,03,1,1,01,1,,12001000141791203910311,01,01,1965
2,12,001,0001,4179,120391,04,1,1,01,1,,12001000141791203910411,01,01,3521
2,12,001,0001,4179,120391,05,1,1,01,1,,12001000141791203910511,01,01,2840
2,12,001,0001,4183,120022,01,1,1,06,1,,12001000141831200220111,01,01,8558
2,12,001,0001,4183,120022,02,1,1,03,1,,12001000141831200220211,01,03,6747
2,12,001,0001,4183,120022,03,1,1,03,1,,12001000141831200220311,01,01,5018
2,12,001,0001,4183,120022,04,1,1,03,1,,12001000141831200220411,01,01,6541
2,12,001,0001,4183,120022,05,1,1,05,1,,12001000141831200220511,01,01,8747
2,12,001,0001,4376,120221,01,1,1,03,1,,12001000143761202210111,01,01,2447
2,12,001,0001,4376,120221,02,1,1,05,1,,12001000143761202210211,01,02,9542
2,12,001,0001,4376,120221,03,1,1,02,1,,12001000143761202210311,01,02,3612
2,12,001,0001,4376,120221,05,1,1,06,1,,12001000143761202210511,01,01,10360
2,12,001,0001,4677,120087,01,1,1,04,1,,12001000146771200870111,01,01,5638
2,12,001,0001,4677,120087,02,1,1,05,1,,12001000146771200870211,01,02,6498
2,12,001,0001,4677,120087,03,1,1,03,1,,12001000146771200870311,01,02,4333
2,12,001,0001,4677,120087,04,1,1,05,1,,12001000146771200870411,01,04,7970
2,12,001,0001,4677,120087,05,1,1,04,1,,12001000146771200870511,01,02,4833
2,12,001,0001,4709,120019,01,1,1,02,1,,12001000147091200190111,01,01,4621
2,12,001,0001,4709,120019,04,1,1,02,1,,12001000147091200190411,01,01,9850
2,12,001,0001,4709,120019,05,1,1,05,1,,12001000147091200190511,01,02,14551
2,12,001,0001,5088,120006,01,1,1,04,1,,12001000150881200060111,01,02,6315
2,12,001,0001,5088,120006,02,1,1,04,1,,12001000150881200060211,01,01,6764
2,12,001,0001,5088,120006,03,1,1,02,1,,12001000150881200060311,01,01,3820
2,12,001,0001,5088,120006,04,1,1,03,1,,12001000150881200060411,01,01,4780
2,12,001,0001,5105,120221,04,1,1,03,1,,12001000151051202210411,01,01,5509
2,13,048,0001,0054,131159,01,1,1,05,1,,13048000100541311590111,01,01,2210
2,13,048,0001,0054,131159,02,1,1,02,1,,13048000100541311590211,01,01,1701
2,13,048,0001,0054,131159,03,1,1,04,1,,13048000100541311590311,01,02,3241
2,13,048,0001,0054,131159,04,1,1,03,1,,13048000100541311590411,01,02,1782
2,13,048,0001,0054,131159,05,1,1,05,1,,13048000100541311590511,01,04,2615
2,13,048,0001,0054,131340,01,1,1,04,1,,13048000100541313400111,01,02,3501
2,13,048,0001,0054,131340,02,1,1,04,1,,13048000100541313400211,01,01,3418
2,13,048,0001,0054,131340,03,1,1,03,1,,13048000100541313400311,01,02,3351
2,13,048,0001,0054,131340,04,1,1,03,1,,13048000100541313400411,01,01,3673
2,13,048,0001,0054,131340,05,1,1,02,1,,13048000100541313400511,01,02,3287
2,13,048,0001,0162,131219,01,1,1,02,1,,13048000101621312190111,01,01,3708
2,13,048,0001,0162,131219,02,1,1,05,1,,13048000101621312190211,01,02,3256
2,13,048,0001,0162,131219,03,1,1,04,1,,13048000101621312190311,01,04,4224
2,13,048,0001,0162,131219,04,1,1,07,1,,13048000101621312190411,01,01,5364
2,13,048,0001,0162,131219,05,1,1,05,1,,13048000101621312190511,01,02,3364
2,13,048,0001,0228,131055,01,1,1,03,1,,13048000102281310550111,01,02,1883
2,13,048,0001,0228,131055,02,1,1,01,1,,13048000102281310550211,01,01,1063
2,13,048,0001,0228,131055,05,1,1,02,1,,13048000102281310550511,01,02,1881
2,13,048,0001,0228,131104,01,1,1,03,1,,13048000102281311040111,01,01,3155
2,13,048,0001,0228,131104,02,1,1,04,1,,13048000102281311040211,01,01,2789
2,13,048,0001,0228,131104,03,1,1,03,1,,13048000102281311040311,01,01,3542
2,13,048,0001,0228,131104,04,1,1,02,1,,13048000102281311040411,01,01,2452
2,13,048,0001,0228,131104,05,1,1,05,1,,13048000102281311040511,01,03,3145
2,13,048,0001,0285,131074,02,1,1,04,1,,13048000102851310740211,01,02,2737
2,13,048,0001,0285,131074,03,1,1,04,1,,13048000102851310740311,01,02,2440
2,13,048,0001,0285,131074,04,1,1,04,1,,13048000102851310740411,01,01,2318
2,13,048,0001,0410,131238,01,1,2,07,2,02,13048000104101312380112,01,01,3332
2,13,048,0001,0410,131238,01,2,2,,,,13048000104101312380122,01,02,2112
2,13,048,0001,0410,131238,02,1,1,04,1,,13048000104101312380211,01,02,4048
2,13,048,0001,0410,131238,03,1,1,05,1,,13048000104101312380311,01,04,4343
2,13,048,0001,0410,131238,04,1,1,01,1,,13048000104101312380411,01,01,1346
2,13,048,0001,0410,131238,05,1,1,04,1,,13048000104101312380511,01,01,3766
2,13,048,0001,0425,131239,01,1,1,02,1,,13048000104251312390111,01,02,2947
2,13,048,0001,0425,131239,02,1,1,03,1,,13048000104251312390211,01,01,2832
2,13,048,0001,0425,131239,03,1,1,04,1,,13048000104251312390311,01,04,4227
2,13,048,0001,0425,131239,04,1,1,02,1,,13048000104251312390411,01,02,1847
2,13,048,0001,0425,131239,05,1,1,03,1,,13048000104251312390511,01,01,3217
2,13,048,0001,0514,131288,01,1,1,05,1,,13048000105141312880111,01,01,10995
2,13,048,0001,0514,131288,02,1,1,04,1,,13048000105141312880211,01,02,8585
2,13,048,0001,0514,131288,03,1,1,01,1,,13048000105141312880311,01,01,2996
2,13,048,0001,0514,131288,04,1,1,03,1,,13048000105141312880411,01,02,6355
2,13,048,0001,0514,131288,05,1,1,04,1,,13048000105141312880511,01,02,7431
2,13,048,0001,0529,131313,01,1,1,05,1,,13048000105291313130111,01,01,2075
2,13,048,0001,0529,131313,02,1,1,04,1,,13048000105291313130211,01,01,2132
2,13,048,0001,0529,131313,03,1,1,05,1,,13048000105291313130311,01,02,1924
2,13,048,0001,0529,131313,04,1,1,04,1,,13048000105291313130411,01,04,2671
2,13,048,0001,0529,131313,05,1,1,05,1,,13048000105291313130511,01,01,2791
2,13,048,0001,0590,131397,01,1,1,03,1,,13048000105901313970111,01,02,1965
2,13,048,0001,0590,131397,02,1,1,07,1,,13048000105901313970211,01,04,3575
2,13,048,0001,0590,131397,03,1,1,04,1,,13048000105901313970311,01,01,2551
2,13,048,0001,0590,131397,04,1,1,06,1,,13048000105901313970411,01,01,3947
2,13,048,0001,0590,131397,05,1,1,03,1,,13048000105901313970511,01,03,2534
2,13,048,0001,0834,131331,02,1,1,10,1,,13048000108341313310211,01,06,5079
2,13,048,0001,0834,131331,04,1,1,05,1,,13048000108341313310411,01,01,1853
2,13,048,0001,0834,131331,05,1,2,08,2,02,13048000108341313310512,01,01,2960
2,13,048,0001,0834,131331,05,2,2,,,,13048000108341313310522,01,02,2851
2,13,048,0001,0919,131001,01,1,1,02,1,,13048000109191310010111,01,01,1662
2,13,048,0001,0919,131001,02,1,1,04,1,,13048000109191310010211,01,02,2160
2,13,048,0001,0919,131001,03,1,1,03,1,,13048000109191310010311,01,02,2303
2,13,048,0001,0919,131001,05,1,1,04,1,,13048000109191310010511,01,02,2044
2,13,048,0001,1067,131264,01,1,1,02,1,,13048000110671312640111,01,02,3027
2,13,048,0001,1067,131264,02,1,1,05,1,,13048000110671312640211,01,01,2420
2,13,048,0001,1067,131264,03,1,1,04,1,,13048000110671312640311,01,02,5222
2,13,048,0001,1067,131264,04,1,1,06,1,,13048000110671312640411,01,01,5417
2,13,048,0001,1067,131264,05,1,1,03,1,,13048000110671312640511,01,02,3825
2,13,048,0001,1137,131190,01,1,1,03,1,,13048000111371311900111,01,02,2380
2,13,048,0001,1137,131190,02,1,1,02,1,,13048000111371311900211,01,02,2133
2,13,048,0001,1137,131190,03,1,1,02,1,,13048000111371311900311,01,01,2395
2,13,048,0001,1137,131190,04,1,1,04,1,,13048000111371311900411,01,02,3126
2,13,048,0001,1137,131190,05,1,1,01,1,,13048000111371311900511,01,01,993
2,13,048,0001,1264,131163,01,1,1,03,1,,13048000112641311630111,01,02,2026
2,13,048,0001,1264,131163,03,1,1,04,1,,13048000112641311630311,01,02,2805
2,13,048,0001,1264,131163,04,1,1,01,1,,13048000112641311630411,01,01,1404
2,13,048,0001,1264,131163,05,1,1,04,1,,13048000112641311630511,01,01,1619
2,13,048,0001,1438,131378,01,1,1,03,1,,13048000114381313780111,01,01,1428
2,13,048,0001,1438,131378,02,1,1,02,1,,13048000114381313780211,01,01,2060
2,13,048,0001,1438,131378,04,1,1,05,1,,13048000114381313780411,01,02,2642
2,13,048,0001,1438,131378,05,1,1,03,1,,13048000114381313780511,01,01,1374
2,13,051,0060,0280,131292,01,1,1,03,1,,13051006002801312920111,01,01,5445
2,13,051,0060,0280,131292,03,1,1,03,1,,13051006002801312920311,01,01,2312
2,13,051,0060,0280,131292,04,1,1,05,1,,13051006002801312920411,01,05,6324
2,13,051,0060,0280,131292,05,1,1,03,1,,13051006002801312920511,01,02,4070
2,13,051,0060,0350,131025,01,1,1,05,1,,13051006003501310250111,01,05,3420
2,13,051,0060,0350,131025,02,1,1,04,1,,13051006003501310250211,01,01,2611
2,13,051,0060,0350,131025,03,1,1,05,1,,13051006003501310250311,01,02,2533
2,13,051,0060,0350,131025,04,1,1,06,1,,13051006003501310250411,01,02,2954
2,13,051,0060,0350,131025,05,1,1,01,1,,13051006003501310250511,01,01,1429
2,13,051,0060,0435,131355,01,1,1,04,1,,13051006004351313550111,01,02,3922
2,13,051,0060,0435,131355,02,1,1,06,1,,13051006004351313550211,01,04,5357
2,13,051,0060,0435,131355,03,1,1,04,1,,13051006004351313550311,01,02,3760
2,13,051,0060,0435,131355,04,1,1,05,1,,13051006004351313550411,01,02,3353
2,13,051,0060,0435,131355,05,1,1,03,1,,13051006004351313550511,01,02,4128
2,14,039,0001,0134,140041,01,1,1,07,1,,14039000101341400410111,01,02,29276
2,14,039,0001,0134,140041,02,1,1,05,1,,14039000101341400410211,01,02,29942
2,14,039,0001,0134,140041,03,1,1,02,1,,14039000101341400410311,01,02,18591
2,14,039,0001,0134,140041,04,1,1,05,1,,14039000101341400410411,01,02,27604
2,14,039,0001,0134,140041,05,1,1,03,1,,14039000101341400410511,01,01,29264
2,14,039,0001,0789,140595,01,1,1,02,1,,14039000107891405950111,01,01,24571
2,14,039,0001,0789,140595,02,1,1,06,1,,14039000107891405950211,01,01,47022
2,14,039,0001,0789,140595,03,1,1,02,1,,14039000107891405950311,01,02,19633
2,14,039,0001,0789,140595,04,1,1,04,1,,14039000107891405950411,01,02,36158
2,14,039,0001,1217,140408,01,1,1,07,1,,14039000112171404080111,01,01,29860
2,14,039,0001,1217,140408,02,1,1,03,1,,14039000112171404080211,01,02,30515
2,14,039,0001,1217,140408,03,1,1,01,1,,14039000112171404080311,01,01,11299
2,14,039,0001,1217,140408,04,1,1,04,1,,14039000112171404080411,01,02,29124
2,14,039,0001,1217,140408,05,1,1,01,1,,14039000112171404080511,01,01,13331
2,14,039,0001,1382,140168,01,1,1,01,1,,14039000113821401680111,01,01,22459
2,14,039,0001,1382,140168,04,1,1,03,1,,14039000113821401680411,01,01,33179
2,14,039,0001,1382,140168,05,1,1,01,1,,14039000113821401680511,01,01,18430
2,14,039,0001,1683,140448,01,1,1,05,1,,14039000116831404480111,01,04,20820
2,14,039,0001,1683,140448,02,1,1,08,1,,14039000116831404480211,01,03,25955
2,14,039,0001,1683,140448,03,1,1,05,1,,14039000116831404480311,01,02,30237
2,14,039,0001,1683,140448,04,1,1,05,1,,14039000116831404480411,01,02,23605
2,14,039,0001,1683,140448,05,1,1,08,1,,14039000116831404480511,01,04,33801
2,14,039,0001,3618,140259,02,1,1,05,1,,14039000136181402590211,01,01,52209
2,14,039,0001,3618,140259,03,1,1,01,1,,14039000136181402590311,01,01,19009
2,14,039,0001,3618,140259,04,1,2,09,2,02,14039000136181402590412,01,01,28533
2,14,039,0001,3618,140259,04,2,2,,,,14039000136181402590422,01,03,31433
2,14,039,0001,3618,140259,05,1,1,05,1,,14039000136181402590511,01,01,28624
2,14,039,0001,5008,140058,01,1,1,07,1,,14039000150081400580111,01,03,44695
2,14,039,0001,5008,140058,02,1,1,02,1,,14039000150081400580211,01,01,18060
2,14,039,0001,5008,140058,03,1,1,06,1,,14039000150081400580311,01,05,38501
2,14,039,0001,5008,140058,04,1,1,01,1,,14039000150081400580411,01,01,10522
2,14,039,0001,5008,140058,05,1,1,01,1,,14039000150081400580511,01,01,7641
2,14,039,0001,5510,140047,01,1,2,09,2,02,14039000155101400470112,01,02,30283
2,14,039,0001,5510,140047,01,2,2,,,,14039000155101400470122,01,01,13319
2,14,039,0001,5510,140047,02,1,3,11,2,03,14039000155101400470213,01,03,19299
2,14,039,0001,5510,140047,02,2,3,,,,14039000155101400470223,01,01,15175
2,14,039,0001,5510,140047,02,3,3,,,,14039000155101400470233,01,01,16653
2,14,039,0001,5510,140047,03,1,1,06,1,,14039000155101400470311,01,02,27792
2,14,039,0001,5510,140047,04,1,1,01,1,,14039000155101400470411,01,01,11765
2,14,039,0001,5510,140047,05,1,3,14,2,03,14039000155101400470513,01,01,22642
2,14,039,0001,5510,140047,05,2,3,,,,14039000155101400470523,01,01,20631
2,14,039,0001,5510,140047,05,3,3,,,,14039000155101400470533,01,02,30947
2,14,070,0014,0223,140304,01,1,1,05,1,,14070001402231403040111,01,02,38375
2,14,070,0014,0223,140304,02,1,1,07,1,,14070001402231403040211,01,04,40026
2,14,070,0014,0223,140304,03,1,1,06,1,,14070001402231403040311,01,03,22847
2,14,070,0014,0223,140304,05,1,1,03,1,,14070001402231403040511,01,02,23881
2,14,098,0001,0046,140125,01,1,1,05,1,,14098000100461401250111,01,04,40411
2,14,098,0001,0046,140125,02,1,1,03,1,,14098000100461401250211,01,02,20010
2,14,098,0001,0046,140125,03,1,1,05,1,,14098000100461401250311,01,03,34737
2,14,098,0001,0046,140125,04,1,1,06,1,,14098000100461401250411,01,02,24578
2,14,098,0001,0046,140125,05,1,1,02,1,,14098000100461401250511,01,02,17674
2,14,098,0001,0968,140199,02,1,1,07,1,,14098000109681401990211,01,04,2478
2,14,098,0001,0968,140199,03,1,1,09,1,,14098000109681401990311,01,02,1894
2,14,098,0001,0968,140199,04,1,1,19,1,,14098000109681401990411,01,05,6603
2,14,098,0001,0968,140199,05,1,1,05,1,,14098000109681401990511,01,01,1781
2,14,098,0001,1097,140522,01,1,1,04,1,,14098000110971405220111,01,02,24480
2,14,098,0001,1097,140522,03,1,1,04,1,,14098000110971405220311,01,01,32489
2,14,098,0001,1097,140522,04,1,1,02,1,,14098000110971405220411,01,01,19365
2,14,098,0001,1097,140522,05,1,1,01,1,,14098000110971405220511,01,01,12900
2,14,101,0001,0486,140337,01,1,1,06,1,,14101000104861403370111,01,03,46000
2,14,101,0001,0486,140337,02,1,1,03,1,,14101000104861403370211,01,02,26116
2,14,101,0001,0486,140337,03,1,1,07,1,,14101000104861403370311,01,02,28833
2,14,101,0001,0486,140337,04,1,1,04,1,,14101000104861403370411,01,02,25391
2,14,101,0001,0931,140421,01,1,1,04,1,,14101000109311404210111,01,02,25012
2,14,101,0001,0931,140421,02,1,1,05,1,,14101000109311404210211,01,02,28310
2,14,101,0001,0931,140421,03,1,1,05,1,,14101000109311404210311,01,01,32923
2,14,101,0001,0931,140421,04,1,1,04,1,,14101000109311404210411,01,02,26423
2,14,101,0001,0931,140421,05,1,3,08,2,03,14101000109311404210513,01,01,16309
2,14,101,0001,0931,140421,05,2,3,,,,14101000109311404210523,01,01,8791
2,14,101,0001,0931,140421,05,3,3,,,,14101000109311404210533,01,02,18903
2,14,101,0001,1431,140071,01,1,1,04,1,,14101000114311400710111,01,01,24810
2,14,101,0001,1431,140071,02,1,1,04,1,,14101000114311400710211,01,01,26014
2,14,101,0001,1431,140071,03,1,1,04,1,,14101000114311400710311,01,02,24367
2,14,101,0001,1431,140071,04,1,1,06,1,,14101000114311400710411,01,02,33201
2,14,101,0001,1431,140071,05,1,1,06,1,,14101000114311400710511,01,02,25076
2,14,101,0001,147A,140218,01,1,1,02,1,,141010001147A1402180111,01,02,26951
2,14,101,0001,147A,140218,02,1,1,04,1,,141010001147A1402180211,01,02,27621
2,14,101,0001,147A,140218,03,1,1,07,1,,141010001147A1402180311,01,01,49946
2,14,101,0001,147A,140218,05,1,1,04,1,,141010001147A1402180511,01,02,29512
2,14,120,0001,1333,140147,01,1,1,02,1,,14120000113331401470111,01,01,24729
2,14,120,0001,1333,140147,03,1,1,02,1,,14120000113331401470311,01,02,33703
2,14,120,0001,1333,140147,04,1,1,06,1,,14120000113331401470411,01,02,34338
2,14,120,0001,1333,140147,05,1,1,01,1,,14120000113331401470511,01,01,18853
2,14,120,0001,2416,140366,01,1,1,03,1,,14120000124161403660111,01,01,37615
2,14,120,0001,2416,140366,04,1,1,04,1,,14120000124161403660411,01,02,50339
2,14,120,0001,2416,140366,05,1,1,05,1,,14120000124161403660511,01,01,40127
2,14,120,0001,2539,140173,01,1,2,09,2,02,14120000125391401730112,01,03,36399
2,14,120,0001,2539,140173,01,2,2,,,,14120000125391401730122,01,02,23354
2,14,120,0001,2539,140173,02,1,1,05,1,,14120000125391401730211,01,03,29648
2,14,120,0001,2539,140173,03,1,1,01,1,,14120000125391401730311,01,01,13822
2,14,120,0001,2539,140173,04,1,1,04,1,,14120000125391401730411,01,01,31023
2,14,120,0001,2539,140173,05,1,1,04,1,,14120000125391401730511,01,01,27297
2,14,120,0001,3819,140348,01,1,1,03,1,,14120000138191403480111,01,02,30397
2,14,120,0001,3819,140348,03,1,1,04,1,,14120000138191403480311,01,02,32410
2,14,120,0001,3819,140348,04,1,2,05,2,02,14120000138191403480412,01,01,14769
2,14,120,0001,3819,140348,04,2,2,,,,14120000138191403480422,01,01,41534
2,14,120,0001,3819,140348,05,1,1,02,1,,14120000138191403480511,01,02,30707
2,15,002,0001,0232,151237,01,1,1,03,1,,15002000102321512370111,01,02,89513
2,15,002,0001,0232,151237,02,1,1,05,1,,15002000102321512370211,01,01,112443
2,15,002,0001,0232,151237,03,1,1,04,1,,15002000102321512370311,01,03,136597
2,15,002,0001,0232,151237,04,1,1,04,1,,15002000102321512370411,01,01,107354
2,15,002,0001,0232,151237,05,1,1,02,1,,15002000102321512370511,01,01,108549
2,15,033,0001,0722,151248,01,1,1,02,1,,15033000107221512480111,01,01,130985
2,15,033,0001,0722,151248,02,1,1,06,1,,15033000107221512480211,01,05,206314
2,15,033,0001,0722,151248,03,1,1,06,1,,15033000107221512480311,01,01,154443
2,15,033,0001,0722,151248,04,1,1,04,1,,15033000107221512480411,01,01,165828
2,15,033,0001,0722,151248,05,1,1,02,1,,15033000107221512480511,01,01,123453
2,15,033,0001,3869,151407,01,1,1,05,1,,15033000138691514070111,01,02,125919
2,15,033,0001,3869,151407,02,1,1,04,1,,15033000138691514070211,01,02,152179
2,15,033,0001,3869,151407,04,1,1,07,1,,15033000138691514070411,01,05,262624
2,15,033,0001,3869,151407,05,1,1,04,1,,15033000138691514070511,01,02,136703
2,15,039,0001,0177,150654,02,1,1,02,1,,15039000101771506540211,01,01,10183
2,15,039,0001,0177,150654,03,1,1,06,1,,15039000101771506540311,01,01,11620
2,15,039,0001,0177,150654,04,1,1,08,1,,15039000101771506540411,01,02,17273
2,15,039,0001,0177,150654,05,1,1,06,1,,15039000101771506540511,01,02,9842
2,15,039,0001,0891,150654,01,1,1,02,1,,15039000108911506540111,01,01,8454
2,15,051,0001,0275,150316,01,1,1,05,1,,15051000102751503160111,01,03,10545
2,15,051,0001,0275,150316,02,1,1,04,1,,15051000102751503160211,01,02,7658
2,15,051,0001,0275,150316,03,1,1,05,1,,15051000102751503160311,01,01,4647
2,15,051,0001,0275,150316,04,1,4,06,2,04,15051000102751503160414,01,01,7116
2,15,051,0001,0275,150316,04,2,4,,,,15051000102751503160424,01,01,6573
2,15,051,0001,0275,150316,05,1,1,02,1,,15051000102751503160511,01,01,5813
2,15,054,0001,0101,150368,01,1,1,03,1,,15054000101011503680111,01,01,4236
2,15,054,0001,0101,150368,02,1,1,05,1,,15054000101011503680211,01,01,10814
2,15,054,0001,0101,150368,03,1,1,04,1,,15054000101011503680311,01,01,7349
2,15,054,0001,0101,150368,04,1,1,05,1,,15054000101011503680411,01,01,10649
2,15,054,0001,0347,150176,01,1,1,04,1,,15054000103471501760111,01,01,5376
2,15,054,0001,0347,150176,02,1,1,03,1,,15054000103471501760211,01,01,4157
2,15,054,0001,0347,150176,03,1,1,04,1,,15054000103471501760311,01,01,5739
2,15,054,0001,0347,150176,04,1,1,05,1,,15054000103471501760411,01,05,8694
2,15,054,0001,0347,150176,05,1,1,04,1,,15054000103471501760511,01,01,4399
2,15,054,0001,0436,150020,01,1,1,09,1,,15054000104361500200111,01,03,11135
2,15,054,0001,0436,150020,02,1,1,05,1,,15054000104361500200211,01,01,7667
2,15,054,0001,0436,150020,03,1,1,02,1,,15054000104361500200311,01,02,6177
2,15,054,0001,0436,150020,04,1,1,04,1,,15054000104361500200411,01,01,7386
2,15,054,0001,0436,150020,05,1,1,03,1,,15054000104361500200511,01,03,7441
2,15,057,0001,0705,151423,01,1,1,02,1,,15057000107051514230111,01,02,137721
2,15,057,0001,0705,151423,02,1,1,03,1,,15057000107051514230211,01,01,152574
2,15,057,0001,0705,151423,03,1,1,02,1,,15057000107051514230311,01,02,133162
2,15,057,0001,0705,151423,04,1,1,05,1,,15057000107051514230411,01,01,221129
2,15,057,0001,0705,151423,05,1,1,01,1,,15057000107051514230511,01,01,78463
2,15,058,0001,1452,150919,01,1,1,02,1,,15058000114521509190111,01,01,128584
2,15,058,0001,1452,150919,02,1,1,03,1,,15058000114521509190211,01,01,132809
2,15,058,0001,1452,150919,03,1,1,04,1,,15058000114521509190311,01,01,212409
2,15,058,0001,1452,150919,04,1,1,03,1,,15058000114521509190411,01,03,170477
2,15,058,0001,1452,150919,05,1,1,06,1,,15058000114521509190511,01,02,188879
2,15,058,0001,1486,151393,01,1,1,03,1,,15058000114861513930111,01,03,75524
2,15,058,0001,1486,151393,02,1,1,04,1,,15058000114861513930211,01,01,237001
2,15,058,0001,1486,151393,03,1,1,04,1,,15058000114861513930311,01,03,125284
2,15,058,0001,1486,151393,04,1,1,02,1,,15058000114861513930411,01,01,126892
2,15,058,0001,1486,151393,05,1,1,04,1,,15058000114861513930511,01,01,131069
2,15,076,0001,0058,150234,01,1,1,10,1,,15076000100581502340111,01,06,9132
