"TPREG,C,1","ENTIDAD,C,2","MUNICIPIO,C,3","LOCALIDAD,C,4","AGEB,C,4","NUMCONTROL,C,6","VIVSEL,C,2","IDHOGAR,C,1","DEGVIV,C,1","RADIO,C,1","PERYREV,C,1","REVCIEN,C,1","INTERNET,C,1","TELEVI,C,1","ESCYUNI,C,1","TODASIMP,C,1","INGESIMP,C,1","NOSABE,C,1","HRSTVSEM,C,3","NOTITV,C,3","CYTTV,C,3","HRSRADIO,C,3","NOTIRA,C,3","CYTRA,C,3","LEEPERI,C,1","LEEART,C,3","ARTNOTI,C,3","ARTCYT,C,3","LEEREVI,C,2","ARTIREVI,C,3","ARTCNOTI,C,3","ARTCYTEC,C,3","REVISTA1,C,30","REVISTA2,C,30","REVISTA3,C,30","ACCOMPU,C,1","LUGAR1,C,2","LUGAR2,C,2","ESPE,C,30","CINTERN,C,1","ACCINTER,C,1","HORASEM,C,2","ARTEYHUM,C,1","SOCYCUL,C,1","CONVERTR,C,1","INSTGOB,C,1","CIENCIA,C,1","DEPOR,C,1","ECOYFIN,C,1","ENTRETE,C,1","TECNOL,C,1","NOTIAC,C,1","EDUCA,C,1","SERVSREF,C,1","COMENLIN,C,1","EMAIL,C,1","MEDICINA,C,1","OTROS,C,1","MUSDARTE,C,1","ZOO,C,1","BIBLIOPUB,C,1","MUSDCYT,C,1","PLANETA,C,1","EXPOCYT,C,1","SEMNACYT,C,1","APRENDER,C,2","ESINTE,C,2","ACOMALGUN,C,2","ESDIVERT,C,2","CASUALIDAD,C,2","GUSTO,C,2","POREXH,C,2","NADAQH,C,2","CERCADCA,C,2","OTRA,C,2","ESPECI,C,15","FALDTIM,C,1","ESTALEJOS,C,1","PRECDENTRA,C,1","NOSEUB,C,1","NOHAYINT,C,1","MUSCOMP,C,1","NOESTAPLA,C,1","OTRAS,C,1","ESPECIF,C,15","MUCHPCYT,C,1","DESCYTNE,C,1","POCOCIP,C,1","PRECYTENTV,C,1","MDCLEO,C,1","LLAVE,C,23","NUMREN,C,2"
6,21,114,0001,3474,210484,03,1,1,2,3,5,6,1,4,0,0,0,012,005,001,007,007,000,3,010,004,003,05,015,010,001,GEO MUNDO,PADRES E HIJOS,MUY INTERESANTE,1, 1, 4,,1,2,,,,,,,,,,,,,,,,,,2,1,2,2,1,1,2,,,,,,,,,,,,1,0,0,0,0,0,0,0,,2,2,2,2,2,21114000134742104840311,02
6,21,114,0001,3474,210484,04,1,2,4,6,1,2,3,5,0,0,0,010,007,000,005,001,001,0,000,000,000,02,003,000,000,MUY INTERESANTE,VANIDADES,,1, 1, 2,,1,1,27,1,1,1,1,2,1,2,1,2,1,1,1,2,1,1,1,1,1,2,2,2,2,2,,,,,,,,,,,,0,0,0,4,5,0,0,0,,3,2,2,2,2,21114000134742104840412,03
6,21,114,0001,3474,210484,04,2,2,4,5,3,6,1,2,0,0,0,015,005,000,004,002,000,0,000,000,000,00,000,000,000,,,,2,,,,1,2,,,,,,,,,,,,,,,,,,2,1,2,2,2,2,2,,,,,,,,,,,,1,0,3,0,0,0,0,0,,2,3,5,2,2,21114000134742104840422,02
6,21,114,0001,3474,210484,05,1,1,3,4,2,1,5,6,0,0,0,003,000,003,002,000,000,0,000,000,000,03,005,002,003,DEPORTE,ATOMIC,MUY INTERESANTE,1, 1, 3,,1,1,04,1,2,1,2,1,1,2,1,1,1,1,1,2,1,2,2,1,1,1,1,1,2,1,00,00,00,00,00,00,00,00,00,10,ESCUELA,,,,,,,,,,3,2,2,2,2,21114000134742104840511,03
6,21,114,0001,3506,210362,01,1,1,1,6,5,4,2,3,0,0,0,025,005,000,010,002,000,2,008,000,000,02,003,000,003,SELECCIONES,TV NOTAS,,2,,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,,,,,,,,,,,,0,0,0,0,0,0,0,8,POR SALUD,2,3,2,1,1,21114000135062103620111,01
6,21,114,0001,3506,210362,02,1,1,2,3,6,5,1,4,0,0,0,007,007,000,004,004,000,1,002,001,001,00,000,000,000,,,,1, 1, 2,,1,1,02,2,1,2,1,1,2,1,2,1,1,1,1,2,2,1,2,2,2,1,2,1,2,2,,,,,,,,,,,,1,0,0,0,0,0,0,0,,2,3,2,2,3,21114000135062103620211,02
6,21,114,0001,3506,210362,03,1,1,4,5,3,2,1,6,0,0,0,010,007,000,007,002,000,0,000,000,000,02,020,010,000,COSMOPOLITAN,,,1, 3, 4,,1,1,05,1,1,1,2,2,1,2,1,2,1,1,1,2,1,2,2,1,1,1,2,1,2,2,,,,,,,,,,,,0,0,0,4,0,0,0,8,FALTA DE DIFUSI,3,2,2,2,2,21114000135062103620311,03
6,21,114,0001,3506,210362,04,1,1,4,5,6,3,1,2,0,0,0,020,008,000,000,000,000,2,014,014,000,00,000,000,000,,,,1, 1, 2,,1,1,25,2,1,2,1,2,1,1,2,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,0,0,0,0,5,0,7,0,,2,3,3,2,2,21114000135062103620411,04
6,21,114,0001,3506,210362,05,1,1,5,6,2,3,4,1,0,0,0,010,009,001,005,005,000,3,003,001,000,10,085,005,080,REVISTAS EDUCATIVAS,MUY INTERESANTE,,1, 1, 2,,1,1,18,2,2,2,1,1,2,2,2,1,1,1,1,2,1,1,2,1,2,1,1,2,1,1,01,02,03,00,00,06,07,00,00,00,,,,,,,,,,,4,2,1,3,4,21114000135062103620511,02
6,21,114,0001,3667,210165,01,1,1,6,2,4,5,1,3,0,0,0,015,005,000,000,000,000,3,002,001,000,00,000,000,000,,,,1, 1, 4,,2,,,,,,,,,,,,,,,,,,,2,2,1,1,2,2,2,00,02,00,00,00,00,00,00,00,00,,,,,,,,,,,2,2,2,2,2,21114000136672101650111,01
6,21,114,0001,3667,210165,02,1,1,1,4,6,2,3,5,0,0,0,010,005,000,015,015,000,0,000,000,000,00,000,000,000,,,,1, 1, 2,,1,2,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,,,,,,,,,,,,1,2,0,4,0,0,0,0,,4,4,2,2,2,21114000136672101650211,02
6,21,114,0001,3667,210165,03,1,2,3,2,4,5,1,6,0,0,0,042,006,000,000,000,000,0,000,000,000,04,002,000,000,EL LIBRO VAQUERO,TRAGEDIA Y COMEDIA,HUMORÍSTICAS,2,,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,,,,,,,,,,,,0,0,0,0,5,6,7,0,,5,5,5,5,5,21114000136672101650312,02
6,21,114,0001,3667,210165,03,2,2,2,3,1,4,5,6,0,0,0,005,002,003,002,001,000,2,006,004,002,02,006,002,003,MUY INTERESANTE,MAXIM,TV NOTAS,1, 2, 4,,1,2,,,,,,,,,,,,,,,,,,2,1,1,2,2,1,1,,,,,,,,,,,,1,0,0,4,0,0,7,0,,2,3,4,3,2,21114000136672101650322,03
6,21,114,0001,3667,210165,04,1,1,2,3,4,6,1,5,0,0,0,018,000,000,001,001,000,0,000,000,000,00,000,000,000,,,,2,,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,,,,,,,,,,,,1,2,0,0,5,0,0,0,,2,5,3,2,2,21114000136672101650411,02
6,21,114,0001,3667,210165,05,1,1,2,3,4,5,1,6,0,0,0,007,005,000,014,007,000,3,005,002,000,02,006,004,000,TV Y NOVELAS,,,2,,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,,,,,,,,,,,,1,0,0,0,0,0,0,0,,2,2,2,2,2,21114000136672101650511,02
6,21,114,0001,3741,210577,01,1,1,1,5,6,4,2,3,0,0,0,028,010,018,049,010,039,0,000,000,000,01,002,000,002,,,,2,,,,1,2,,,,,,,,,,,,,,,,,,1,1,2,1,1,1,2,00,02,00,00,00,00,00,00,00,00,,,,,,,,,,,2,3,2,2,2,21114000137412105770111,01
6,21,114,0001,3741,210577,02,1,1,3,4,1,5,6,2,0,0,0,007,006,001,007,006,001,1,003,002,001,01,005,000,005,MUY INTERESANTE,,,2,,,,1,2,,,,,,,,,,,,,,,,,,1,2,1,1,2,2,1,01,02,03,00,00,00,00,00,00,00,,,,,,,,,,,3,3,1,3,2,21114000137412105770211,02
6,21,114,0001,3741,210577,04,1,1,2,3,4,5,1,6,0,0,0,022,014,004,028,020,002,6,024,012,006,03,006,004,002,MUY INTERESANTE,HOMBRES SALUDABLES,MENS,1, 1, 9,,1,1,02,2,1,2,1,1,1,2,1,1,2,2,1,2,2,1,2,1,1,1,1,1,2,2,01,02,00,00,00,00,00,00,00,00,,,,,,,,,,,3,3,2,3,3,21114000137412105770411,01
6,21,114,0001,3741,210577,05,1,1,6,5,2,1,3,4,0,0,0,014,006,001,000,000,000,2,002,000,002,02,015,000,015,NEXOS,CIENTÍFICA AMÉRICA,PROCESO,1, 1, 2,,1,1,42,1,1,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,00,00,00,00,00,00,00,00,00,10,EDUCACIÓN A ALU,,,,,,,,,,3,1,1,2,3,21114000137412105770511,01
6,21,114,0001,3811,210403,01,1,1,2,5,4,6,1,3,0,0,0,020,005,000,000,000,000,0,000,000,000,01,003,003,000,VANIDADES,TV Y NOVELAS,,2,,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,,,,,,,,,,,,1,0,0,4,0,0,0,0,,2,2,2,2,3,21114000138112104030111,01
6,21,114,0001,3811,210403,02,1,1,2,4,6,1,3,5,0,0,0,005,005,000,001,001,000,0,000,000,000,00,000,000,000,,,,2,,,,2,,,,,,,,,,,,,,,,,,,2,1,2,2,1,2,2,,,,,,,,,,,,1,0,0,0,0,0,0,0,,2,3,3,2,1,21114000138112104030211,01
6,21,114,0001,3811,210403,03,1,1,2,4,6,5,3,1,0,0,0,025,010,000,015,002,000,0,000,000,000,00,000,000,000,,,,2,,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,,,,,,,,,,,,1,0,0,4,0,0,0,0,,3,2,2,2,2,21114000138112104030311,02
6,21,114,0001,3811,210403,04,1,1,1,2,5,6,4,3,0,0,0,001,001,000,020,007,001,1,003,001,001,01,015,005,003,MUY INTERESANTE,VANIDADES,COSMOPOLITAN,1, 8, 9,,1,1,01,2,1,2,2,2,1,2,1,2,1,1,2,2,2,2,2,1,2,1,2,1,1,2,,,,,,,,,,,,1,0,0,0,0,0,0,0,,3,2,4,2,2,21114000138112104030411,04
6,21,114,0001,3811,210403,05,1,1,1,3,4,5,2,6,0,0,0,010,010,000,015,007,000,4,006,006,000,00,000,000,000,,,,2,,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,,,,,,,,,,,,0,0,0,4,5,0,7,0,,5,5,5,5,5,21114000138112104030511,01
6,21,114,0001,4152,210346,01,1,1,1,2,6,4,3,5,0,0,0,001,001,000,005,005,000,0,000,000,000,00,000,000,000,,,,1, 1, 2,,1,1,06,2,1,2,1,1,1,2,2,2,1,1,1,2,2,1,2,2,1,2,2,2,2,2,,,,,,,,,,,,1,2,3,0,0,0,7,0,,2,2,2,2,2,21114000141522103460111,02
6,21,114,0001,4152,210346,02,1,1,5,6,2,1,3,4,0,0,0,021,007,000,007,003,000,1,010,008,001,02,006,003,002,MUY INTERESANTE,,,1, 2, 4,,1,1,01,2,1,2,1,1,1,2,1,1,1,2,1,2,2,2,2,2,1,2,2,2,1,2,,,,,,,,,,,,1,0,0,4,0,0,0,0,,3,3,2,3,2,21114000141522103460211,01
6,21,114,0001,4152,210346,03,1,1,1,3,5,6,4,2,0,0,0,022,015,000,015,010,000,0,000,000,000,01,002,000,000,TV Y NOVELAS,TV NOTAS,,2,,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,,,,,,,,,,,,1,0,0,4,0,0,0,0,,2,2,3,1,2,21114000141522103460311,02
6,21,114,0001,4152,210346,04,1,1,5,4,6,3,2,1,0,0,0,020,005,005,014,014,000,1,012,010,002,00,000,000,000,,,,1, 1, 9,,1,1,02,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,2,1,1,01,00,00,00,00,00,07,00,00,00,,,,,,,,,,,3,2,2,2,2,21114000141522103460411,02
6,21,114,0001,4152,210346,05,1,1,2,3,4,6,1,5,0,0,0,021,007,000,004,000,000,1,007,004,000,00,000,000,000,,,,1, 1, 3,,1,1,10,1,1,2,2,1,2,2,2,1,1,1,1,2,2,2,2,1,2,1,2,2,2,1,,,,,,,,,,,,1,0,0,0,5,0,7,0,,2,3,3,3,2,21114000141522103460511,03
6,21,114,0001,4222,210007,01,1,1,4,5,2,1,3,6,0,0,0,027,005,007,002,001,000,0,000,000,000,01,004,002,001,NATIONAL GEOGRAPHIC,,,1, 1, 2,,1,1,20,2,2,1,1,1,1,2,1,2,1,2,1,2,1,2,2,2,1,2,2,1,2,2,,,,,,,,,,,,1,0,0,4,0,0,7,0,,4,2,2,2,3,21114000142222100070111,01
6,21,114,0001,4222,210007,02,1,1,4,3,5,1,2,6,0,0,0,003,002,000,001,001,000,0,000,000,000,01,004,001,000,NATIONAL GEOGRAPHIC,,,1, 1, 3,,1,1,02,1,1,2,2,1,2,1,2,1,1,1,1,2,1,1,2,1,1,1,2,2,2,2,,,,,,,,,,,,0,0,0,4,0,0,0,0,,3,3,3,2,2,21114000142222100070211,03
6,21,114,0001,4222,210007,04,1,1,6,2,1,4,3,5,0,0,0,021,010,005,005,005,000,6,030,026,004,02,010,005,005,MUY INTERESANTE,QUO,NATIONAL GEOGRAPHIC,1, 1, 2,,1,1,03,2,1,2,1,1,1,2,2,2,1,1,1,2,1,2,2,1,1,1,2,2,2,2,,,,,,,,,,,,1,0,0,0,0,0,0,0,,2,3,3,2,1,21114000142222100070411,01
6,21,114,0001,4576,210423,01,1,1,3,4,6,1,5,2,0,0,0,007,005,000,028,007,000,2,003,003,000,03,010,003,001,PROCESO,COSMOPOLITAN,,1, 1, 2,,1,1,05,2,2,1,1,2,2,1,1,2,2,2,1,2,1,2,1,1,1,1,1,2,2,2,00,00,00,00,05,00,00,00,00,00,,,,,,,,,,,3,2,3,3,2,21114000145762104230111,01
6,21,114,0001,4576,210423,02,1,1,4,3,6,2,1,5,0,0,0,074,011,000,025,005,000,2,003,001,000,05,010,003,000,COSMOPOLITAN,HOLA,VANIDADES,1, 1, 4,,1,1,10,1,1,1,1,2,2,1,1,2,1,1,2,2,1,1,2,2,1,2,2,2,2,2,,,,,,,,,,,,0,0,0,0,5,0,7,0,,3,3,4,2,1,21114000145762104230211,03
6,21,114,0001,4576,210423,03,1,1,5,6,4,2,3,1,0,0,0,014,010,004,021,021,000,1,006,004,002,01,001,001,000,,,,1, 1, 4,,1,1,05,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,2,1,2,2,,,,,,,,,,,,0,0,0,0,5,0,7,0,,2,2,2,2,2,21114000145762104230311,02
6,21,114,0001,4576,210423,04,1,1,3,1,4,2,5,6,0,0,0,011,006,001,005,005,000,6,018,018,000,02,016,016,000,PROCESO,INTOLERANCIA,MUY INTERESANTE,1, 1, 2,,1,1,20,2,1,1,1,2,1,1,2,1,1,1,2,1,1,1,2,2,1,1,2,1,1,2,,,,,,,,,,,,1,0,0,0,0,0,0,0,,3,3,2,1,3,21114000145762104230411,01
6,21,114,0001,4576,210423,05,1,1,2,4,5,3,1,6,0,0,0,014,005,001,028,007,000,0,000,000,000,01,003,003,000,MANUALIDADES,FOMI,,1, 1, 4,,1,1,03,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,2,2,1,2,2,,,,,,,,,,,,1,2,0,0,0,0,0,0,,1,2,4,2,3,21114000145762104230511,01
6,21,114,0001,474A,210586,01,1,1,5,4,2,1,3,6,0,0,0,012,010,002,003,003,000,0,000,000,000,00,000,000,000,,,,1, 1, 4,,1,1,01,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,2,1,1,2,,,,,,,,,,,,1,0,0,0,0,0,0,0,,3,3,5,2,2,211140001474A2105860111,02
6,21,114,0001,474A,210586,02,1,1,2,3,6,1,4,5,0,0,0,010,003,001,002,001,000,0,000,000,000,01,005,005,000,NATIONAL GEOGRAPHIC,,,1, 1, 2,,1,1,06,1,1,1,1,2,2,1,1,1,1,2,1,2,1,2,2,1,2,1,1,2,2,2,00,02,00,00,00,00,00,00,00,10,RECOMENDACIÓN,,,,,,,,,,3,3,2,1,2,211140001474A2105860211,02
6,21,114,0001,474A,210586,03,1,1,6,3,1,4,5,2,0,0,0,014,004,008,004,004,000,0,000,000,000,01,050,005,045,MUY INTERESANTE,PESE MAGAZINE,MANUALIDADES,1, 1, 2,,1,1,08,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,2,1,2,2,1,2,2,,,,,,,,,,,,1,0,0,0,0,0,0,0,,1,4,3,3,3,211140001474A2105860311,02
6,21,114,0001,474A,210586,04,1,1,3,5,4,1,2,6,0,0,0,010,005,001,004,002,002,0,000,000,000,00,000,000,000,,,,2,,,,1,2,,,,,,,,,,,,,,,,,,2,1,2,1,1,1,2,01,02,00,00,00,06,00,00,00,00,,,,,,,,,,,2,3,2,2,2,211140001474A2105860411,02
6,21,114,0001,474A,210586,05,1,1,5,3,2,4,6,1,0,0,0,003,003,000,000,000,000,0,000,000,000,00,000,000,000,,,,2,,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,,,,,,,,,,,,0,0,0,0,5,6,0,0,,2,2,2,2,2,211140001474A2105860511,01
6,21,114,0001,4947,210095,01,1,1,2,3,6,5,1,4,0,0,0,014,007,000,005,001,000,0,000,000,000,00,000,000,000,,,,1, 1, 6,,2,,,,,,,,,,,,,,,,,,,1,2,2,2,2,2,2,,,,,,,,,,,,1,2,3,0,5,0,7,0,,3,2,2,2,2,21114000149472100950111,01
6,21,114,0001,4947,210095,02,1,1,1,3,5,6,2,4,0,0,0,007,001,000,021,002,000,0,000,000,000,00,000,000,000,,,,2,,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,1,2,2,,,,,,,,,,,,1,0,0,4,0,0,0,0,,2,2,2,2,2,21114000149472100950211,02
6,21,114,0001,4947,210095,03,1,1,1,5,6,4,2,3,0,0,0,015,005,000,002,000,000,0,000,000,000,00,000,000,000,,,,2,,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,,,,,,,,,,,,0,0,0,0,0,0,7,0,,2,2,2,2,2,21114000149472100950311,01
6,21,114,0001,4947,210095,04,1,1,3,4,6,2,5,1,0,0,0,010,003,003,040,002,000,1,004,002,000,02,015,000,002,MUY INTERESANTE,NATIONAL GEOGRAPHIC,PROCESO,2,,,,2,,,,,,,,,,,,,,,,,,,2,1,2,1,1,2,2,01,02,03,04,00,06,00,00,00,00,,,,,,,,,,,2,2,2,2,2,21114000149472100950411,01
6,21,114,0001,4947,210095,05,1,1,1,3,6,4,2,5,0,0,0,010,005,000,039,000,000,0,000,000,000,02,006,002,001,TV NOTAS,VANIDADES,,2,,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,,,,,,,,,,,,1,0,0,0,0,0,0,0,,2,5,2,2,2,21114000149472100950511,01
6,21,114,0001,5470,210039,01,1,1,1,2,3,6,4,5,0,0,0,007,003,000,010,010,000,0,000,000,000,01,008,004,004,PROCESO,CUARTO OBSCURO,,1, 1, 4,,2,,,,,,,,,,,,,,,,,,,1,2,2,1,1,1,1,00,02,00,04,00,00,00,00,00,00,,,,,,,,,,,2,3,2,3,2,21114000154702100390111,02
6,21,114,0001,5470,210039,02,1,1,2,4,6,1,5,3,0,0,0,002,001,000,014,003,000,2,003,000,001,00,000,000,000,,,,2,,,,1,2,,,,,,,,,,,,,,,,,,2,2,2,2,1,2,2,,,,,,,,,,,,0,0,0,0,5,0,0,0,,2,2,2,4,4,21114000154702100390211,01
6,21,114,0001,5470,210039,03,1,3,1,4,5,6,2,3,0,0,0,006,002,001,064,002,001,0,000,000,000,03,010,003,002,AÑOS,MUY INTERESANTE,CONOZCA MÁS,2,,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,,,,,,,,,,,,1,0,0,0,0,0,0,0,,3,1,3,2,2,21114000154702100390313,02
6,21,114,0001,5470,210039,03,2,3,2,5,4,3,1,6,0,0,0,021,008,005,042,006,000,0,000,000,000,01,030,005,003,CONOZCA MÁS,,,2,,,,1,1,01,1,2,2,1,2,2,2,1,2,2,1,1,2,1,1,2,2,2,2,2,2,2,2,,,,,,,,,,,,1,0,0,0,0,0,0,0,,3,2,2,2,2,21114000154702100390323,01
6,21,114,0001,5470,210039,03,3,3,1,4,2,6,3,5,0,0,0,002,002,000,002,002,000,0,000,000,000,00,000,000,000,,,,2,,,,1,2,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,,,,,,,,,,,,1,0,0,0,0,0,0,0,,2,3,1,2,3,21114000154702100390333,01
6,21,114,0001,5470,210039,04,1,1,3,2,6,1,4,5,0,0,0,016,010,006,007,007,000,6,018,004,014,03,012,000,012,NATIONAL GEOGRAPHIC,MECÁNICA POPULAR,ARQUEOLOGÍA,1, 2, 4,,1,1,24,2,1,2,1,1,1,1,2,1,1,1,1,2,2,1,2,1,1,1,1,1,2,2,00,00,00,00,00,06,00,00,00,10,AVANCES DE TECN,,,,,,,,,,3,2,1,3,3,21114000154702100390411,02
6,21,114,0001,5771,210502,01,1,1,1,2,6,4,3,5,0,0,0,024,007,000,045,025,000,7,028,007,000,00,000,000,000,,,,2,,,,1,2,,,,,,,,,,,,,,,,,,1,1,2,2,1,1,2,,,,,,,,,,,,1,0,0,0,0,0,0,0,,1,3,4,1,2,21114000157712105020111,01
6,21,114,0001,5771,210502,02,1,1,2,5,6,4,1,3,0,0,0,010,005,000,025,005,000,0,000,000,000,00,000,000,000,,,,2,,,,2,,,,,,,,,,,,,,,,,,,2,1,2,2,1,2,2,,,,,,,,,,,,0,0,3,4,0,0,0,0,,3,3,2,3,2,21114000157712105020211,02
6,21,114,0001,5771,210502,03,1,1,4,2,5,3,1,6,0,0,0,036,004,004,007,001,000,0,000,000,000,02,004,002,000,TV Y NOVELAS,DE 15 A 20,,2,,,,2,,,,,,,,,,,,,,,,,,,2,2,1,2,2,2,2,,,,,,,,,,,,1,2,0,4,0,0,0,0,,3,2,2,2,2,21114000157712105020311,01
6,21,114,0001,5771,210502,04,1,1,3,5,6,2,1,4,0,0,0,021,007,000,021,021,000,1,010,004,003,02,025,020,005,INTOLERANCIA,,,1, 2, 4,,1,1,20,2,2,1,1,2,1,2,1,1,1,1,2,2,1,2,2,1,2,1,2,2,2,2,,,,,,,,,,,,0,0,0,0,5,0,7,0,,3,2,2,2,3,21114000157712105020411,04
6,21,114,0001,5771,210502,05,1,1,6,4,3,2,5,1,0,0,0,007,003,000,000,000,000,0,000,000,000,00,000,000,000,,,,1, 1, 2,,1,1,08,2,2,2,1,1,2,2,2,1,2,1,1,1,1,2,2,2,2,1,2,2,2,2,,,,,,,,,,,,1,0,0,0,0,0,0,0,,2,3,3,2,2,21114000157712105020511,02
6,21,114,0001,5822,210022,01,1,1,2,3,6,5,1,4,0,0,0,008,008,000,025,009,000,0,000,000,000,00,000,000,000,,,,2,,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,,,,,,,,,,,,1,0,0,4,0,0,0,0,,2,2,2,2,2,21114000158222100220111,02
6,21,114,0001,5822,210022,02,1,1,1,3,4,2,5,6,0,0,0,015,005,000,010,004,000,1,005,005,000,00,000,000,000,,,,2,,,,2,,,,,,,,,,,,,,,,,,,1,1,1,2,2,2,2,,,,,,,,,,,,0,0,0,0,5,0,0,0,,2,2,2,2,1,21114000158222100220211,02
6,21,114,0001,5822,210022,04,1,1,1,4,6,2,5,3,0,0,0,035,021,004,028,014,000,3,024,018,000,04,040,040,000,PROCESO,VÉRTIGO,MODAS,1, 1, 3,,1,1,12,2,1,2,1,2,1,2,1,2,1,1,1,2,1,2,2,2,1,1,2,2,2,2,,,,,,,,,,,,0,0,0,4,5,0,7,0,,2,3,2,3,2,21114000158222100220411,03
6,21,114,0001,5822,210022,05,1,1,3,4,6,5,1,2,0,0,0,008,008,000,002,000,000,0,000,000,000,02,005,000,002,MUY INTERESANTE,CONSUMIDOR,,2,,,,2,,,,,,,,,,,,,,,,,,,2,1,1,2,1,2,2,,,,,,,,,,,,1,0,0,0,0,0,0,0,,3,2,3,4,2,21114000158222100220511,02
6,21,114,0190,1016,210027,01,1,1,2,4,3,1,5,6,0,0,0,010,002,001,002,000,000,0,000,000,000,00,000,000,000,,,,2,,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,,,,,,,,,,,,0,0,3,0,0,0,0,0,,2,3,2,2,1,21114019010162100270111,02
6,21,114,0190,1016,210027,02,1,1,4,3,5,1,6,2,0,0,0,005,003,002,008,002,000,2,030,006,007,03,010,003,006,MUY INTERESANTE,NATIONAL GEOGRAPHIC,REVISTA DEL ABOGADO,1, 1, 3,,1,1,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,01,02,03,00,00,06,07,00,00,00,,,,,,,,,,,2,2,1,1,4,21114019010162100270211,03
6,21,114,0190,1016,210027,03,1,1,2,1,6,4,3,5,0,0,0,003,003,000,007,002,000,0,000,000,000,01,003,000,001,MUY INTERESANTE,,,2,,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,,,,,,,,,,,,0,0,0,0,5,0,0,0,,1,2,1,4,1,21114019010162100270311,02
6,21,114,0190,1016,210027,04,1,1,6,5,2,1,4,3,0,0,0,014,003,000,003,001,000,0,000,000,000,00,000,000,000,,,,2,,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,,,,,,,,,,,,0,0,3,4,0,0,0,0,,5,5,5,5,5,21114019010162100270411,02
6,21,114,0190,1016,210027,05,1,2,4,3,5,6,1,2,0,0,0,005,003,001,005,000,000,0,000,000,000,00,000,000,000,,,,2,,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,,,,,,,,,,,,1,0,0,4,0,0,7,0,,2,2,5,2,4,21114019010162100270512,01
6,21,114,0190,1016,210027,05,2,2,2,3,5,4,1,6,0,0,0,014,005,000,003,001,000,0,000,000,000,00,000,000,000,,,,2,,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,,,,,,,,,,,,1,0,3,0,0,0,0,0,,3,2,2,3,2,21114019010162100270522,01
6,21,119,0001,0207,210322,01,1,1,1,6,3,2,5,4,0,0,0,000,000,000,003,001,001,2,001,000,001,00,000,000,000,,,,2,,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,,,,,,,,,,,,1,0,0,0,0,0,0,0,,1,2,3,1,2,21119000102072103220111,03
6,21,119,0001,0207,210322,02,1,1,1,5,6,2,4,3,0,0,0,003,001,000,001,000,000,1,001,001,000,01,020,000,000,TV NOTAS,,,1, 1, 4,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,,,,,,,,,,,,0,0,0,0,5,0,7,0,,1,3,2,2,3,21119000102072103220211,02
6,21,119,0001,0207,210322,03,1,1,3,5,2,1,4,6,0,0,0,007,007,000,007,007,000,7,014,003,002,02,006,004,002,MUY INTERESANTE,,,1, 1, 4,,2,,,,,,,,,,,,,,,,,,,1,1,1,2,2,2,2,,,,,,,,,,,,1,0,0,4,0,0,7,0,,2,1,2,3,2,21119000102072103220311,01
6,21,119,0001,0207,210322,04,1,3,2,6,5,4,3,1,0,0,0,015,005,000,036,012,000,0,000,000,000,00,000,000,000,,,,2,,,,1,1,03,2,1,2,2,1,1,2,2,2,2,1,2,2,2,1,2,1,2,2,2,2,2,2,,,,,,,,,,,,0,0,0,4,0,0,0,8,POR LOS NIÑOS,3,3,2,2,3,21119000102072103220413,02
