"TPREG,C,1","ENTIDAD,C,2","MUNICIPIO,C,3","LOCALIDAD,C,4","AGEB,C,4","NUMCONTROL,C,6","VIVSEL,C,2","IDHOGAR,C,1","DEGVIV,C,1","NUMREN,C,2","PARENTE,C,1","SEXO,C,1","EDAD,C,3","DIA,C,2","MES,C,2","ELIGIBI,C,1","NIVEL,C,2","ULTGRAPRO,C,2","ANTECE,C,1","LLAVE,C,25","LLAVEREN,C,25","RESENT,C,2","AM,C,2","GPOEDA,C,2","FACTORVIV,N,10,0"
3,29,023,0001,0041,290034,03,1,1,03,3,1,017,25,02,0,06,02,9,29023000100412900340311,,01,39,00,1695
3,29,023,0001,0041,290034,03,1,1,04,3,1,010,02,10,0,02,05,,29023000100412900340311,,01,39,00,1695
3,29,023,0001,0041,290034,04,1,1,01,1,1,064,05,02,1,02,03,,29023000100412900340411,,01,39,10,1855
3,29,023,0001,0041,290034,05,1,1,01,1,1,053,17,11,0,02,04,,29023000100412900340511,,01,39,08,1697
3,29,023,0001,0041,290034,05,1,1,02,2,2,053,18,04,1,02,03,,29023000100412900340511,,01,39,08,1697
3,29,023,0001,0041,290034,05,1,1,03,3,2,017,22,05,0,04,02,,29023000100412900340511,,01,39,00,1697
3,29,025,0001,014A,290203,01,1,1,01,1,1,061,10,02,0,00,00,,290250001014A2902030111,,01,39,10,1204
3,29,025,0001,014A,290203,01,1,1,02,2,2,060,08,02,0,02,06,,290250001014A2902030111,,01,39,10,1204
3,29,025,0001,014A,290203,01,1,1,03,3,1,030,29,05,1,02,03,,290250001014A2902030111,,01,39,04,1204
3,29,025,0001,014A,290203,01,1,1,04,3,1,023,30,04,0,02,06,,290250001014A2902030111,,01,39,02,1204
3,29,025,0001,014A,290203,03,1,1,01,1,1,038,01,06,1,03,03,,290250001014A2902030311,,01,39,05,1574
3,29,025,0001,014A,290203,03,1,1,02,2,2,037,10,02,0,03,03,,290250001014A2902030311,,01,39,05,1574
3,29,025,0001,014A,290203,03,1,1,03,3,1,016,21,10,0,03,03,,290250001014A2902030311,,01,39,00,1574
3,29,025,0001,014A,290203,03,1,1,04,3,2,013,03,10,0,03,01,,290250001014A2902030311,,01,39,00,1574
3,29,025,0001,014A,290203,03,1,1,05,3,2,012,05,11,0,02,05,,290250001014A2902030311,,01,39,00,1574
3,29,025,0001,014A,290203,03,1,1,06,3,1,011,08,07,0,02,04,,290250001014A2902030311,,01,39,00,1574
3,29,025,0001,014A,290203,04,1,1,01,1,1,047,19,12,0,02,06,,290250001014A2902030411,,01,39,07,1251
3,29,025,0001,014A,290203,04,1,1,02,2,2,043,01,07,1,02,06,,290250001014A2902030411,,01,39,06,1251
3,29,025,0001,014A,290203,04,1,1,03,3,1,019,23,02,0,07,01,3,290250001014A2902030411,,01,39,01,1251
3,29,025,0001,014A,290203,05,1,1,01,1,1,032,27,11,0,04,01,,290250001014A2902030511,,01,39,04,1730
3,29,025,0001,014A,290203,05,1,1,02,2,2,035,10,04,1,02,06,,290250001014A2902030511,,01,39,05,1730
3,29,025,0001,014A,290203,05,1,1,03,3,2,014,15,06,0,02,06,,290250001014A2902030511,,01,39,00,1730
3,29,025,0001,014A,290203,05,1,1,04,3,1,012,15,07,0,02,04,,290250001014A2902030511,,01,39,00,1730
3,29,025,0001,014A,290203,05,1,1,05,3,1,009,09,10,0,02,03,,290250001014A2902030511,,01,39,00,1730
3,29,025,0001,014A,290203,05,1,1,06,3,1,007,14,01,0,02,01,,290250001014A2902030511,,01,39,00,1730
3,29,025,0001,014A,290203,05,1,1,07,3,2,005,18,08,0,01,02,,290250001014A2902030511,,01,39,00,1730
3,29,025,0001,014A,290203,05,1,1,08,3,1,003,24,09,0,,,,290250001014A2902030511,,01,39,00,1730
3,29,025,0001,014A,290203,05,1,1,09,3,1,001,28,03,0,,,,290250001014A2902030511,,01,39,00,1730
3,29,027,0001,0074,290117,01,1,1,01,1,1,036,08,05,0,03,03,,29027000100742901170111,,01,39,05,1558
3,29,027,0001,0074,290117,01,1,1,02,2,2,034,07,07,1,03,03,,29027000100742901170111,,01,39,04,1558
3,29,027,0001,0074,290117,01,1,1,03,3,2,001,17,09,0,,,,29027000100742901170111,,01,39,00,1558
3,29,027,0001,0074,290117,02,1,1,01,1,1,060,30,09,0,03,03,,29027000100742901170211,,01,39,10,1328
3,29,027,0001,0074,290117,02,1,1,02,2,2,054,12,06,0,02,06,,29027000100742901170211,,01,39,08,1328
3,29,027,0001,0074,290117,02,1,1,03,3,1,035,07,08,1,03,02,,29027000100742901170211,,01,39,05,1328
3,29,027,0001,0074,290117,02,1,1,04,4,2,034,25,06,2,03,03,,29027000100742901170211,,01,39,04,1328
3,29,027,0001,0074,290117,02,1,1,05,4,1,012,02,06,0,02,06,,29027000100742901170211,,01,39,00,1328
3,29,027,0001,0074,290117,02,1,1,06,4,2,005,17,12,0,01,02,,29027000100742901170211,,01,39,00,1328
3,29,027,0001,0074,290117,03,1,1,01,1,1,034,19,01,0,03,03,,29027000100742901170311,,01,39,04,1379
3,29,027,0001,0074,290117,03,1,1,02,2,2,032,13,12,0,03,03,,29027000100742901170311,,01,39,04,1379
3,29,027,0001,0074,290117,03,1,1,03,3,1,012,09,01,0,02,06,,29027000100742901170311,,01,39,00,1379
3,29,027,0001,0074,290117,03,1,1,04,3,2,004,26,01,0,,,,29027000100742901170311,,01,39,00,1379
3,29,027,0001,0074,290117,03,1,1,05,4,2,057,09,05,1,02,03,,29027000100742901170311,,01,39,09,1379
3,29,027,0001,0074,290117,04,1,1,01,1,1,079,01,01,0,02,03,,29027000100742901170411,,01,39,11,1222
3,29,027,0001,0074,290117,04,1,1,02,2,2,075,02,02,0,00,00,,29027000100742901170411,,01,39,11,1222
3,29,027,0001,0074,290117,04,1,1,03,3,2,032,06,05,1,02,05,,29027000100742901170411,,01,39,04,1222
3,29,027,0001,0074,290117,04,1,1,04,4,1,017,05,04,0,03,03,,29027000100742901170411,,01,39,00,1222
3,29,027,0001,0074,290117,04,1,1,05,3,2,055,08,04,0,00,00,,29027000100742901170411,,01,39,09,1222
3,29,027,0001,0074,290117,04,1,1,06,4,2,014,30,10,0,03,02,,29027000100742901170411,,01,39,00,1222
3,29,027,0001,0074,290117,04,1,1,07,4,1,010,03,03,0,02,04,,29027000100742901170411,,01,39,00,1222
3,29,031,0001,0221,290320,01,1,1,01,1,1,029,07,11,0,02,03,,29031000102212903200111,,01,39,03,1778
3,29,031,0001,0221,290320,01,1,1,02,2,2,030,05,07,1,02,05,,29031000102212903200111,,01,39,04,1778
3,29,031,0001,0221,290320,01,1,1,03,3,1,003,12,04,0,,,,29031000102212903200111,,01,39,00,1778
3,29,031,0001,0221,290320,01,1,1,04,3,1,000,21,09,0,,,,29031000102212903200111,,01,39,00,1778
3,29,031,0001,0221,290320,02,1,1,01,1,1,050,05,02,0,02,03,,29031000102212903200211,,01,39,08,1713
3,29,031,0001,0221,290320,02,1,1,02,2,2,046,21,08,0,02,05,,29031000102212903200211,,01,39,07,1713
3,29,031,0001,0221,290320,02,1,1,03,3,1,019,21,05,1,03,03,,29031000102212903200211,,01,39,01,1713
3,29,031,0001,0221,290320,02,1,1,04,3,2,016,23,11,0,03,03,,29031000102212903200211,,01,39,00,1713
3,29,031,0001,0221,290320,03,1,1,01,1,2,072,24,09,0,02,05,,29031000102212903200311,,01,39,11,1527
3,29,031,0001,0221,290320,03,1,1,02,3,2,041,21,06,1,03,03,,29031000102212903200311,,01,39,06,1527
3,29,031,0001,0221,290320,03,1,1,03,4,1,019,30,01,0,04,03,,29031000102212903200311,,01,39,01,1527
3,29,031,0001,0221,290320,03,1,1,04,4,2,014,05,11,0,03,02,,29031000102212903200311,,01,39,00,1527
3,29,031,0001,0221,290320,04,1,2,01,1,1,082,28,03,0,00,00,,29031000102212903200412,,01,39,11,1470
3,29,031,0001,0221,290320,04,1,2,02,2,2,080,08,05,1,00,00,,29031000102212903200412,,01,39,11,1470
3,29,031,0001,0221,290320,04,2,2,01,1,1,026,04,10,0,03,03,,29031000102212903200422,,01,39,03,1470
3,29,031,0001,0221,290320,04,2,2,02,2,2,025,05,01,1,03,03,,29031000102212903200422,,01,39,03,1470
3,29,031,0001,0221,290320,04,2,2,03,3,2,001,15,05,0,,,,29031000102212903200422,,01,39,00,1470
3,29,031,0001,0221,290320,05,1,1,01,1,1,027,09,03,0,06,03,2,29031000102212903200511,,01,39,03,1723
3,29,031,0001,0221,290320,05,1,1,02,2,2,022,30,06,1,03,01,,29031000102212903200511,,01,39,02,1723
3,29,031,0001,0221,290320,05,1,1,03,3,1,001,10,09,0,,,,29031000102212903200511,,01,39,00,1723
3,29,033,0001,0086,290327,03,1,1,01,1,1,029,12,08,0,04,03,,29033000100862903270311,,01,39,03,1922
3,29,033,0001,0086,290327,03,1,1,02,2,2,035,12,12,1,06,03,2,29033000100862903270311,,01,39,05,1922
3,29,033,0001,0086,290327,04,1,1,01,1,1,034,26,10,1,03,03,,29033000100862903270411,,01,39,04,2255
3,29,033,0001,0086,290327,04,1,1,02,2,2,034,26,08,0,03,03,,29033000100862903270411,,01,39,04,2255
3,29,033,0001,0086,290327,04,1,1,03,3,2,017,17,04,0,04,02,,29033000100862903270411,,01,39,00,2255
3,29,033,0001,0086,290327,04,1,1,04,3,2,011,22,03,0,02,04,,29033000100862903270411,,01,39,00,2255
3,29,033,0001,0086,290327,04,1,1,05,3,1,015,09,02,0,03,02,,29033000100862903270411,,01,39,00,2255
3,29,033,0001,0086,290327,05,1,1,01,1,1,038,16,10,0,03,03,,29033000100862903270511,,01,39,05,1757
3,29,033,0001,0086,290327,05,1,1,02,2,2,037,24,11,1,04,03,,29033000100862903270511,,01,39,05,1757
3,29,033,0001,0086,290327,05,1,1,03,3,2,018,11,11,0,04,03,,29033000100862903270511,,01,39,01,1757
3,29,033,0001,0086,290327,05,1,1,04,3,1,008,20,10,0,02,03,,29033000100862903270511,,01,39,00,1757
3,29,033,0001,0086,290327,05,1,1,05,3,1,007,02,12,0,02,02,,29033000100862903270511,,01,39,00,1757
3,29,033,0001,0476,290283,01,1,1,01,1,2,051,15,11,0,05,03,2,29033000104762902830111,,01,39,08,340
3,29,033,0001,0476,290283,01,1,1,02,4,2,001,01,07,0,,,,29033000104762902830111,,01,39,00,340
3,29,033,0001,0476,290283,01,1,1,03,3,2,026,01,01,1,07,05,3,29033000104762902830111,,01,39,03,340
3,29,033,0001,0476,290283,01,1,1,04,3,1,014,27,08,0,03,03,,29033000104762902830111,,01,39,00,340
3,29,033,0001,0476,290283,02,1,1,01,1,2,074,04,09,0,02,06,,29033000104762902830211,,01,39,11,309
3,29,033,0001,0476,290283,02,1,1,02,4,2,062,06,02,1,03,03,,29033000104762902830211,,01,39,10,309
3,29,033,0001,0476,290283,05,1,1,01,1,2,024,21,05,1,07,02,3,29033000104762902830511,,01,39,02,360
3,29,033,0001,0508,290242,01,1,1,01,1,2,051,07,02,0,06,03,2,29033000105082902420111,,01,39,08,912
3,29,033,0001,0508,290242,01,1,1,02,3,2,028,16,08,0,07,05,3,29033000105082902420111,,01,39,03,912
3,29,033,0001,0508,290242,01,1,1,03,3,1,026,14,05,1,07,02,3,29033000105082902420111,,01,39,03,912
3,29,033,0001,0508,290242,01,1,1,04,3,2,023,30,10,0,07,04,3,29033000105082902420111,,01,39,02,912
3,29,033,0001,0508,290242,02,1,1,01,1,2,054,15,09,0,04,03,,29033000105082902420211,,01,39,08,1162
3,29,033,0001,0508,290242,02,1,1,02,2,1,035,09,12,0,04,03,,29033000105082902420211,,01,39,05,1162
3,29,033,0001,0508,290242,02,1,1,03,4,1,030,28,05,1,07,05,3,29033000105082902420211,,01,39,04,1162
3,29,033,0001,0508,290242,02,1,1,04,2,2,029,01,09,0,07,05,3,29033000105082902420211,,01,39,03,1162
3,29,033,0001,0508,290242,02,1,1,05,4,1,014,14,04,0,03,02,,29033000105082902420211,,01,39,00,1162
3,29,033,0001,0508,290242,02,1,1,06,4,2,011,01,08,0,02,05,,29033000105082902420211,,01,39,00,1162
3,29,033,0001,0508,290242,02,1,1,07,4,1,001,29,01,0,,,,29033000105082902420211,,01,39,00,1162
3,29,033,0001,0508,290242,03,1,1,01,1,1,028,19,10,0,07,04,3,29033000105082902420311,,01,39,03,1409
3,29,033,0001,0508,290242,03,1,1,02,2,2,022,20,07,1,04,03,,29033000105082902420311,,01,39,02,1409
3,29,033,0001,0508,290242,03,1,1,03,3,2,003,20,01,0,,,,29033000105082902420311,,01,39,00,1409
3,29,033,0001,0508,290242,03,1,1,04,3,2,002,17,12,0,,,,29033000105082902420311,,01,39,00,1409
3,29,033,0001,0508,290242,04,1,1,01,1,2,030,28,05,1,06,03,2,29033000105082902420411,,01,39,04,1287
3,29,033,0001,0508,290242,05,1,1,01,1,1,032,19,07,1,07,04,3,29033000105082902420511,,01,39,04,1409
3,29,033,0001,0508,290242,05,1,1,02,2,2,036,31,05,2,07,05,3,29033000105082902420511,,01,39,05,1409
3,29,033,0001,0508,290242,05,1,1,03,3,2,011,26,08,0,02,05,,29033000105082902420511,,01,39,00,1409
3,29,033,0001,0508,290242,05,1,1,04,3,2,006,07,10,0,02,01,,29033000105082902420511,,01,39,00,1409
3,29,033,0001,0531,290062,02,1,1,01,1,1,037,03,01,0,07,01,3,29033000105312900620211,,01,39,05,1065
3,29,033,0001,0531,290062,02,1,1,02,2,2,037,24,06,1,04,03,,29033000105312900620211,,01,39,05,1065
3,29,033,0001,0531,290062,02,1,1,03,3,1,012,23,01,0,02,06,,29033000105312900620211,,01,39,00,1065
3,29,033,0001,0531,290062,02,1,1,04,3,1,001,20,09,0,,,,29033000105312900620211,,01,39,00,1065
3,29,033,0001,0531,290062,03,1,1,01,1,1,041,06,02,0,03,03,,29033000105312900620311,,01,39,06,1100
3,29,033,0001,0531,290062,03,1,1,02,2,2,036,12,07,1,04,03,,29033000105312900620311,,01,39,05,1100
3,29,033,0001,0531,290062,03,1,1,03,3,1,013,09,10,0,02,06,,29033000105312900620311,,01,39,00,1100
3,29,033,0001,0531,290062,03,1,1,04,3,2,008,05,06,0,02,02,,29033000105312900620311,,01,39,00,1100
3,29,033,0001,0531,290062,04,1,1,01,1,1,037,25,03,1,02,06,,29033000105312900620411,,01,39,05,1173
3,29,033,0001,0531,290062,04,1,1,02,2,2,027,17,02,0,02,06,,29033000105312900620411,,01,39,03,1173
3,29,033,0001,0531,290062,04,1,1,03,3,1,006,26,01,0,01,02,,29033000105312900620411,,01,39,00,1173
3,29,033,0001,0531,290062,04,1,1,04,3,2,005,27,09,0,01,01,,29033000105312900620411,,01,39,00,1173
3,29,033,0001,0531,290062,04,1,1,05,3,2,003,12,08,0,,,,29033000105312900620411,,01,39,00,1173
3,29,033,0001,0531,290062,05,1,1,01,1,1,033,27,07,1,06,01,2,29033000105312900620511,,01,39,04,1165
3,29,036,0013,0213,290071,01,1,1,01,1,2,052,15,10,2,02,06,,29036001302132900710111,,01,39,08,1238
3,29,036,0013,0213,290071,01,1,1,02,3,2,039,16,12,1,00,00,,29036001302132900710111,,01,39,05,1238
3,29,036,0013,0213,290071,02,1,1,01,1,2,049,24,10,0,07,06,3,29036001302132900710211,,01,39,07,1125
3,29,036,0013,0213,290071,02,1,1,02,4,2,073,01,01,0,03,03,,29036001302132900710211,,01,39,11,1125
3,29,036,0013,0213,290071,02,1,1,03,3,1,023,01,08,1,07,02,3,29036001302132900710211,,01,39,02,1125
3,29,036,0013,0213,290071,02,1,1,04,4,2,021,15,02,0,07,02,3,29036001302132900710211,,01,39,02,1125
3,29,036,0013,0213,290071,02,1,1,05,3,1,013,01,01,0,02,06,,29036001302132900710211,,01,39,00,1125
3,29,036,0013,0213,290071,02,1,1,06,4,2,000,18,07,0,,,,29036001302132900710211,,01,39,00,1125
3,29,036,0013,0213,290071,03,1,1,01,1,1,049,08,08,1,05,04,3,29036001302132900710311,,01,39,07,1961
3,29,036,0013,0213,290071,03,1,1,02,3,2,017,11,11,0,04,03,,29036001302132900710311,,01,39,00,1961
3,29,036,0013,0213,290071,03,1,1,03,3,2,016,19,12,0,03,03,,29036001302132900710311,,01,39,00,1961
3,29,036,0013,0213,290071,03,1,1,04,3,2,012,07,11,0,02,06,,29036001302132900710311,,01,39,00,1961
3,29,036,0013,0213,290071,04,1,1,01,1,1,063,11,01,0,03,03,,29036001302132900710411,,01,39,10,1237
3,29,036,0013,0213,290071,04,1,1,02,2,2,052,03,08,1,02,06,,29036001302132900710411,,01,39,08,1237
3,29,036,0013,0213,290071,04,1,1,03,7,2,073,24,04,0,02,05,,29036001302132900710411,,01,39,11,1237
3,29,036,0013,0213,290071,04,1,1,04,3,2,023,30,05,0,07,04,3,29036001302132900710411,,01,39,02,1237
3,29,036,0013,0213,290071,04,1,1,05,4,1,008,23,04,0,02,02,,29036001302132900710411,,01,39,00,1237
3,29,036,0013,0213,290071,04,1,1,06,4,1,007,16,08,0,02,01,,29036001302132900710411,,01,39,00,1237
3,29,036,0013,0213,290071,04,1,1,07,4,1,005,04,12,0,01,01,,29036001302132900710411,,01,39,00,1237
3,29,036,0013,0213,290071,04,1,1,08,4,2,005,08,12,0,01,01,,29036001302132900710411,,01,39,00,1237
3,29,036,0013,0213,290071,04,1,1,09,4,1,003,11,10,0,,,,29036001302132900710411,,01,39,00,1237
3,29,036,0013,0213,290071,05,1,1,01,1,1,038,12,03,0,04,02,,29036001302132900710511,,01,39,05,1579
3,29,036,0013,0213,290071,05,1,1,02,2,2,038,10,07,1,07,06,3,29036001302132900710511,,01,39,05,1579
3,29,036,0013,0213,290071,05,1,1,03,3,2,014,10,09,0,03,02,,29036001302132900710511,,01,39,00,1579
3,29,036,0013,0213,290071,05,1,1,04,3,2,008,10,08,0,02,02,,29036001302132900710511,,01,39,00,1579
3,29,038,0001,0186,290314,01,1,1,01,1,1,064,17,02,1,00,00,,29038000101862903140111,,01,39,10,2319
3,29,038,0001,0186,290314,02,1,1,01,1,1,022,27,06,1,03,03,,29038000101862903140211,,01,39,02,2122
3,29,038,0001,0186,290314,02,1,1,02,2,2,021,24,05,0,04,03,,29038000101862903140211,,01,39,02,2122
3,29,038,0001,0186,290314,02,1,1,03,3,2,000,09,01,0,,,,29038000101862903140211,,01,39,00,2122
3,29,038,0001,0186,290314,03,1,1,01,1,2,040,20,01,0,03,03,,29038000101862903140311,,01,39,06,2178
3,29,038,0001,0186,290314,03,1,1,02,2,1,034,15,06,1,03,03,,29038000101862903140311,,01,39,04,2178
3,29,038,0001,0186,290314,03,1,1,03,3,1,020,25,01,0,04,02,,29038000101862903140311,,01,39,02,2178
3,29,038,0001,0186,290314,03,1,1,04,3,2,010,28,06,0,02,04,,29038000101862903140311,,01,39,00,2178
3,29,038,0001,0186,290314,03,1,1,05,3,2,003,05,10,0,,,,29038000101862903140311,,01,39,00,2178
3,29,038,0001,0186,290314,04,1,1,01,1,1,040,05,02,0,02,06,,29038000101862903140411,,01,39,06,1298
3,29,038,0001,0186,290314,04,1,1,02,2,2,040,08,08,1,02,06,,29038000101862903140411,,01,39,06,1298
3,29,038,0001,0186,290314,04,1,1,03,3,2,024,08,11,0,03,03,,29038000101862903140411,,01,39,02,1298
3,29,038,0001,0186,290314,04,1,1,04,3,2,020,21,04,0,03,03,,29038000101862903140411,,01,39,02,1298
3,29,038,0001,0186,290314,04,1,1,05,3,2,021,28,04,0,03,03,,29038000101862903140411,,01,39,02,1298
3,29,038,0001,0186,290314,04,1,1,06,4,1,002,01,12,0,,,,29038000101862903140411,,01,39,00,1298
3,29,038,0001,0186,290314,05,1,1,01,1,1,033,30,08,0,02,06,,29038000101862903140511,,01,39,04,2260
3,29,038,0001,0186,290314,05,1,1,02,2,2,024,20,01,1,02,06,,29038000101862903140511,,01,39,02,2260
3,29,038,0001,0186,290314,05,1,1,03,3,1,004,27,11,0,,,,29038000101862903140511,,01,39,00,2260
3,29,038,0001,0186,290314,05,1,1,04,3,1,003,08,02,0,,,,29038000101862903140511,,01,39,00,2260
3,29,038,0001,0186,290314,05,1,1,05,3,2,002,06,02,0,,,,29038000101862903140511,,01,39,00,2260
3,29,041,0001,0124,290184,01,1,1,01,1,2,043,19,06,1,03,03,,29041000101242901840111,,01,39,06,1543
3,29,041,0001,0124,290184,01,1,1,02,3,2,018,01,05,0,04,02,,29041000101242901840111,,01,39,01,1543
3,29,041,0001,0124,290184,02,1,1,01,1,1,038,30,05,1,02,06,,29041000101242901840211,,01,39,05,1635
3,29,041,0001,0124,290184,02,1,1,02,2,2,036,29,01,2,02,06,,29041000101242901840211,,01,39,05,1635
3,29,041,0001,0124,290184,02,1,1,03,3,2,018,02,01,0,03,02,,29041000101242901840211,,01,39,01,1635
3,29,041,0001,0124,290184,02,1,1,04,3,1,017,13,07,0,03,01,,29041000101242901840211,,01,39,00,1635
3,29,041,0001,0124,290184,02,1,1,05,3,2,003,07,03,0,,,,29041000101242901840211,,01,39,00,1635
3,29,041,0001,0124,290184,03,1,1,01,1,1,067,26,12,0,02,06,,29041000101242901840311,,01,39,11,1666
3,29,041,0001,0124,290184,03,1,1,02,2,2,065,23,08,1,02,06,,29041000101242901840311,,01,39,11,1666
3,29,041,0001,0124,290184,03,1,1,03,3,1,034,13,03,0,04,03,,29041000101242901840311,,01,39,04,1666
3,29,041,0001,0124,290184,04,1,1,01,1,1,068,17,12,0,02,03,,29041000101242901840411,,01,39,11,1646
3,29,041,0001,0124,290184,04,1,1,02,3,1,033,25,04,1,03,03,,29041000101242901840411,,01,39,04,1646
3,29,041,0001,0124,290184,04,1,1,03,4,2,034,18,09,0,03,03,,29041000101242901840411,,01,39,04,1646
3,29,041,0001,0124,290184,04,1,1,04,3,1,030,23,04,0,03,02,,29041000101242901840411,,01,39,04,1646
3,29,041,0001,0124,290184,04,1,1,05,3,1,029,13,01,0,03,02,,29041000101242901840411,,01,39,03,1646
3,29,041,0001,0124,290184,04,1,1,06,4,2,006,23,12,0,02,01,,29041000101242901840411,,01,39,00,1646
3,29,041,0001,0124,290184,05,1,1,01,1,2,026,07,12,1,02,06,,29041000101242901840511,,01,39,03,1799
3,29,042,0001,009A,290243,01,1,1,01,1,1,052,19,10,1,02,06,,290420001009A2902430111,,01,39,08,1079
3,29,042,0001,009A,290243,01,1,1,02,2,2,049,26,08,0,02,06,,290420001009A2902430111,,01,39,07,1079
3,29,042,0001,009A,290243,01,1,1,03,3,1,028,01,10,0,06,02,3,290420001009A2902430111,,01,39,03,1079
3,29,042,0001,009A,290243,01,1,1,04,3,2,022,23,08,0,07,05,3,290420001009A2902430111,,01,39,02,1079
3,29,042,0001,009A,290243,02,1,1,01,1,1,082,11,03,0,00,00,,290420001009A2902430211,,01,39,11,1257
3,29,042,0001,009A,290243,02,1,1,02,2,2,076,29,07,1,00,00,,290420001009A2902430211,,01,39,11,1257
3,29,042,0001,009A,290243,02,1,1,03,3,1,037,28,03,0,06,03,2,290420001009A2902430211,,01,39,05,1257
3,29,042,0001,009A,290243,03,1,1,01,1,1,036,03,04,1,04,03,,290420001009A2902430311,,01,39,05,1485
3,29,042,0001,009A,290243,03,1,1,02,2,2,030,22,11,0,03,03,,290420001009A2902430311,,01,39,04,1485
3,29,042,0001,009A,290243,03,1,1,03,3,2,009,22,10,0,02,04,,290420001009A2902430311,,01,39,00,1485
3,29,042,0001,009A,290243,03,1,1,04,3,2,006,14,12,0,02,01,,290420001009A2902430311,,01,39,00,1485
3,29,042,0001,009A,290243,04,1,1,01,1,2,054,22,08,1,02,06,,290420001009A2902430411,,01,39,08,1357
3,29,043,0003,0133,290297,01,1,1,01,1,2,038,01,03,1,07,05,3,29043000301332902970111,,01,39,05,1646
3,29,043,0003,0133,290297,01,1,1,02,7,2,036,30,09,0,07,06,3,29043000301332902970111,,01,39,05,1646
3,29,043,0003,0133,290297,03,1,1,01,1,1,090,04,03,1,02,03,,29043000301332902970311,,01,39,11,1635
3,29,043,0003,0133,290297,03,1,1,02,2,2,046,10,12,2,02,06,,29043000301332902970311,,01,39,07,1635
3,29,043,0003,0133,290297,03,1,1,03,4,2,019,10,11,0,07,01,3,29043000301332902970311,,01,39,01,1635
3,29,043,0003,0133,290297,03,1,1,04,4,1,016,26,09,0,03,01,,29043000301332902970311,,01,39,00,1635
3,29,043,0003,0133,290297,04,1,1,01,1,1,025,04,03,0,03,02,,29043000301332902970411,,01,39,03,2096
3,29,043,0003,0133,290297,04,1,1,02,2,2,022,21,03,1,07,02,3,29043000301332902970411,,01,39,02,2096
3,29,043,0003,0133,290297,04,1,1,03,3,1,002,04,10,0,,,,29043000301332902970411,,01,39,00,2096
3,29,043,0003,0133,290297,04,1,1,04,3,1,001,24,09,0,,,,29043000301332902970411,,01,39,00,2096
3,29,043,0003,0133,290297,04,1,1,05,3,2,000,02,09,0,,,,29043000301332902970411,,01,39,00,2096
3,29,044,0001,0198,290141,01,1,1,01,1,1,083,12,02,0,00,00,,29044000101982901410111,,01,39,11,1188
3,29,044,0001,0198,290141,01,1,1,02,2,2,062,29,06,1,00,00,,29044000101982901410111,,01,39,10,1188
3,29,044,0001,0198,290141,01,1,1,03,3,1,022,28,09,0,04,03,,29044000101982901410111,,01,39,02,1188
3,29,044,0001,0198,290141,02,1,1,01,1,1,067,19,10,1,02,02,,29044000101982901410211,,01,39,11,1234
3,29,044,0001,0198,290141,02,1,1,02,2,2,068,10,10,0,02,06,,29044000101982901410211,,01,39,11,1234
3,29,044,0001,0198,290141,03,1,1,01,1,1,046,02,09,0,03,02,,29044000101982901410311,,01,39,07,969
3,29,044,0001,0198,290141,03,1,1,02,2,2,046,26,01,2,02,06,,29044000101982901410311,,01,39,07,969
3,29,044,0001,0198,290141,03,1,1,03,3,2,022,26,05,1,02,06,,29044000101982901410311,,01,39,02,969
3,29,044,0001,0198,290141,03,1,1,04,3,2,019,04,11,0,07,01,3,29044000101982901410311,,01,39,01,969
3,29,044,0001,0198,290141,03,1,1,05,3,2,015,09,01,0,04,01,,29044000101982901410311,,01,39,00,969
3,29,044,0001,0198,290141,04,1,1,01,1,2,069,20,08,0,02,01,,29044000101982901410411,,01,39,11,1165
3,29,044,0001,0198,290141,04,1,1,02,4,1,033,10,09,0,02,06,,29044000101982901410411,,01,39,04,1165
3,29,044,0001,0198,290141,04,1,1,03,4,2,034,25,11,1,03,03,,29044000101982901410411,,01,39,04,1165
3,29,044,0001,0198,290141,04,1,1,04,4,1,013,24,09,0,03,01,,29044000101982901410411,,01,39,00,1165
3,29,044,0001,0198,290141,04,1,1,05,4,2,005,26,07,0,01,01,,29044000101982901410411,,01,39,00,1165
3,29,044,0001,0198,290141,05,1,1,01,1,1,050,27,11,0,02,06,,29044000101982901410511,,01,39,08,1052
3,29,044,0001,0198,290141,05,1,1,02,2,2,048,31,01,0,02,06,,29044000101982901410511,,01,39,07,1052
3,29,044,0001,0198,290141,05,1,1,03,4,2,087,27,03,1,00,00,,29044000101982901410511,,01,39,11,1052
3,29,044,0001,0198,290141,05,1,1,04,3,1,018,13,03,0,03,03,,29044000101982901410511,,01,39,01,1052
3,29,044,0001,0198,290141,05,1,1,05,4,1,013,16,03,0,03,02,,29044000101982901410511,,01,39,00,1052
3,29,049,0001,0029,290342,01,1,1,01,1,1,053,26,11,1,03,03,,29049000100292903420111,,01,39,08,1605
3,29,049,0001,0029,290342,01,1,1,02,2,2,050,11,10,0,03,03,,29049000100292903420111,,01,39,08,1605
