"CD_A,C,2","PER,C,4","AGEB,C,5","UPM,C,7","ENT,C,2","CON,C,5","PRO_VIV,C,4","V_SEL,C,1","N_HOG,C,1","CTA_ENT,C,50","CTA_SUP,C,50","R_PRE,C,2","FCH_PRE,C,10","R_DEF,C,2","FCH_DEF,C,10","P1,C,2","P2,C,1","P3,C,2","R_INF,C,2","R_ELE,C,2","FAC,N,6,0"
03,0813,00000,1902641,19,40243,0076,5,1,-,-,01,12/08/2013,01,12/08/2013,05,1,,01,01,4761
03,0813,00000,1902641,19,40243,0004,1,1,-,-,01,19/08/2013,01,21/08/2013,05,1,,02,02,4761
03,0813,00000,1902641,19,40243,0059,4,1,-,-,01,23/08/2013,01,28/08/2013,04,1,,01,01,4761
03,0813,00000,1910252,19,40341,0157,5,1,-,-,01,06/08/2013,01,08/08/2013,04,1,,01,02,3261
03,0813,00000,1910252,19,40341,0050,2,1,-,-,01,06/08/2013,01,08/08/2013,04,1,,02,02,3261
03,0813,00000,1910252,19,40341,0014,1,1,-,-,01,27/08/2013,01,28/08/2013,04,1,,02,02,3261
03,0813,00000,1910252,19,40341,0084,3,1,-,-,07,28/08/2013,07,28/08/2013,,,,,,0
03,0813,00000,1910252,19,40341,0121,4,1,-,-,07,28/08/2013,07,28/08/2013,,,,,,0
03,0813,00000,1908919,19,40387,0066,4,1,-,-,07,28/08/2013,07,28/08/2013,,,,,,0
03,0813,00000,1908919,19,40387,0016,1,1,-,-,01,22/08/2013,01,26/08/2013,03,1,,02,02,4690
03,0813,00000,1908919,19,40387,0083,5,1,-,-,01,22/08/2013,01,26/08/2013,04,1,,02,02,4690
03,0813,00000,1908919,19,40387,0032,2,1,-,-,01,22/08/2013,01,26/08/2013,05,1,,02,02,4690
03,0813,00000,1908919,19,40387,0049,3,1,-,-,06,30/08/2013,06,30/08/2013,,,,,,0
03,0813,00000,1909589,19,40435,0053,3,1,-,-,01,11/08/2013,01,13/08/2013,05,1,,02,03,4579
03,0813,00000,1909589,19,40435,0077,4,1,-,-,01,13/08/2013,01,16/08/2013,03,1,,02,02,4579
03,0813,00000,1909589,19,40435,0028,2,1,-,-,01,13/08/2013,01,16/08/2013,02,1,,02,02,4579
03,0813,00000,1909589,19,40435,0005,1,1,-,-,01,11/08/2013,01,13/08/2013,05,1,,01,01,4579
03,0813,00000,1909589,19,40435,0100,5,1,-,-,01,11/08/2013,01,13/08/2013,03,1,,03,02,4579
03,0813,00000,1900537,19,40473,0097,5,1,-,-,01,06/08/2013,01,08/08/2013,03,1,,01,03,7634
03,0813,00000,1900537,19,40473,0074,4,1,-,-,07,28/08/2013,07,28/08/2013,,,,,,0
03,0813,00000,1900537,19,40473,0031,2,1,-,-,07,18/08/2013,07,28/08/2013,,,,,,0
03,0813,00000,1900537,19,40473,0008,1,1,-,-,01,09/08/2013,01,16/08/2013,03,1,,02,01,7634
03,0813,00000,1900537,19,40473,0053,3,1,-,-,06,18/08/2013,06,29/08/2013,,,,,,0
03,0813,00000,1906500,19,40478,0092,4,1,-,-,06,30/08/2013,06,30/08/2013,,,,,,0
03,0813,00000,1906500,19,40478,0053,2,1,-,-,01,25/08/2013,01,26/08/2013,06,1,,01,01,6164
03,0813,00000,1906500,19,40478,0042,5,1,-,-,06,30/08/2013,06,30/08/2013,,,,,,0
03,0813,00000,1906500,19,40478,0074,3,1,-,-,01,25/08/2013,01,28/08/2013,04,1,,03,03,6164
03,0813,00000,1906500,19,40478,0008,1,1,-,-,01,25/08/2013,01,26/08/2013,03,1,,02,03,6164
03,0813,00000,1903991,19,40520,0075,5,1,-,-,01,19/08/2013,01,21/08/2013,05,1,,04,02,4119
03,0813,00000,1903991,19,40520,0038,3,1,-,-,01,09/08/2013,01,12/08/2013,07,1,,02,02,4119
03,0813,00000,1903991,19,40520,0057,4,1,-,-,01,20/08/2013,01,21/08/2013,01,,,01,01,4119
03,0813,00000,1903991,19,40520,0094,1,1,-,-,01,09/08/2013,01,12/08/2013,03,1,,03,01,4119
03,0813,00000,1903991,19,40520,0018,2,1,-,-,01,09/08/2013,01,12/08/2013,08,1,,05,05,4119
03,0813,00000,1909428,19,40526,0108,5,1,-,-,07,28/08/2013,07,28/08/2013,,,,,,0
03,0813,00000,1909428,19,40526,0039,2,1,-,-,06,29/08/2013,06,29/08/2013,,,,,,0
03,0813,00000,1909428,19,40526,0015,1,1,-,-,01,09/08/2013,01,16/08/2013,02,1,,01,01,7456
03,0813,00000,1909428,19,40526,0062,3,1,-,-,01,06/08/2013,01,13/08/2013,06,1,,02,03,7456
03,0813,00000,1909428,19,40526,0066,4,1,-,-,01,05/08/2013,01,08/08/2013,04,1,,01,01,7456
31,0813,00000,2000101,20,40008,0066,3,1,-,-,01,14/08/2013,01,21/08/2013,04,1,,02,01,7559
31,0813,00000,2000101,20,40008,0016,1,1,-,-,01,14/08/2013,01,16/08/2013,04,1,,04,01,7559
31,0813,00000,2000101,20,40008,0114,5,1,-,-,06,27/08/2013,06,27/08/2013,,,,,,0
31,0813,00000,2000101,20,40008,0040,2,1,-,-,06,27/08/2013,06,27/08/2013,,,,,,0
31,0813,00000,2000101,20,40008,0091,4,1,-,-,01,16/08/2013,01,27/08/2013,04,1,,01,02,7559
31,0813,00000,2000241,20,40013,0025,2,1,-,-,01,18/08/2013,01,20/08/2013,04,1,,02,01,5791
31,0813,00000,2000241,20,40013,0109,4,1,-,-,01,20/08/2013,01,21/08/2013,03,1,,03,01,5791
31,0813,00000,2000241,20,40013,0137,5,1,-,-,01,11/08/2013,01,12/08/2013,02,1,,02,01,5791
31,0813,00000,2000241,20,40013,0064,1,1,-,-,01,09/08/2013,01,12/08/2013,02,1,,01,01,5791
31,0813,00000,2000241,20,40013,0078,3,1,-,-,01,23/08/2013,01,26/08/2013,02,1,,01,01,5791
31,0813,00000,2000294,20,40014,0047,3,1,-,-,01,11/08/2013,01,16/08/2013,06,1,,02,01,5654
31,0813,00000,2000294,20,40014,0035,2,1,-,-,01,11/08/2013,01,12/08/2013,03,1,,01,01,5654
31,0813,00000,2000294,20,40014,0075,4,1,-,-,01,09/08/2013,01,12/08/2013,03,1,,01,01,5654
31,0813,00000,2000294,20,40014,0016,1,1,-,-,01,09/08/2013,01,21/08/2013,03,1,,02,01,5654
31,0813,00000,2000294,20,40014,0095,5,1,-,-,06,21/08/2013,06,23/08/2013,,,,,,0
31,0813,00000,2000205,20,40041,0100,3,1,-,-,01,13/08/2013,01,16/08/2013,04,1,,01,01,4854
31,0813,00000,2000205,20,40041,0042,1,1,-,-,01,14/08/2013,01,16/08/2013,02,1,,01,01,4854
31,0813,00000,2000205,20,40041,0017,4,1,-,-,01,14/08/2013,01,16/08/2013,03,1,,01,01,4854
31,0813,00000,2000205,20,40041,0012,5,1,-,-,06,21/08/2013,06,22/08/2013,,,,,,0
31,0813,00000,2000205,20,40041,0066,2,1,-,-,01,16/08/2013,01,20/08/2013,03,1,,03,02,4854
31,0813,00000,2002388,20,40044,0130,5,1,-,-,01,09/08/2013,01,12/08/2013,01,,,01,01,4794
31,0813,00000,2002388,20,40044,0048,2,1,-,-,01,12/08/2013,01,13/08/2013,04,1,,01,02,4794
31,0813,00000,2002388,20,40044,0107,4,1,-,-,01,07/08/2013,01,08/08/2013,03,1,,02,01,4794
31,0813,00000,2002388,20,40044,0016,1,1,-,-,02,16/08/2013,07,16/08/2013,,,,,,0
31,0813,00000,2002388,20,40044,0078,3,1,-,-,01,19/08/2013,01,23/08/2013,03,1,,01,02,4794
31,0813,00000,2001830,20,40051,0064,1,1,-,-,01,08/08/2013,01,08/08/2013,03,1,,01,03,2539
31,0813,00000,2001830,20,40051,0078,2,1,-,-,01,07/08/2013,01,08/08/2013,04,1,,02,02,2539
31,0813,00000,2001830,20,40051,0001,4,1,-,-,01,08/08/2013,01,08/08/2013,07,1,,01,01,2539
31,0813,00000,2001830,20,40051,0016,5,1,-,-,01,15/08/2013,01,22/08/2013,03,1,,01,01,2539
31,0813,00000,2001830,20,40051,0035,3,1,-,-,01,08/08/2013,01,08/08/2013,06,1,,03,01,2539
31,0813,00000,2000316,20,40080,0015,2,1,-,-,01,08/08/2013,01,09/08/2013,03,1,,02,01,2884
31,0813,00000,2000316,20,40080,0037,4,1,-,-,01,09/08/2013,01,12/08/2013,02,1,,02,02,2884
31,0813,00000,2000316,20,40080,0026,3,1,-,-,01,09/08/2013,01,09/08/2013,04,1,,01,02,2884
31,0813,00000,2000316,20,40080,0003,1,1,-,-,01,12/08/2013,01,27/08/2013,04,1,,02,03,2884
31,0813,00000,2000316,20,40080,0048,5,1,-,-,01,27/08/2013,01,28/08/2013,04,1,,01,01,2884
31,0813,00000,2000380,20,40106,0031,4,1,-,-,01,14/08/2013,01,16/08/2013,02,1,,02,01,3299
31,0813,00000,2000380,20,40106,0041,2,1,-,-,01,22/08/2013,01,23/08/2013,01,,,01,01,3299
31,0813,00000,2000380,20,40106,0063,1,1,-,-,01,19/08/2013,01,20/08/2013,02,1,,01,01,3299
31,0813,00000,2000380,20,40106,0019,5,1,-,-,01,28/08/2013,01,28/08/2013,05,1,,02,01,3299
31,0813,00000,2000380,20,40106,0058,3,1,-,-,01,20/08/2013,01,21/08/2013,03,1,,03,03,3299
31,0813,00000,2001621,20,40115,0065,5,1,-,-,01,09/08/2013,01,12/08/2013,05,1,,02,02,4561
31,0813,00000,2001621,20,40115,0061,2,1,-,-,01,09/08/2013,01,12/08/2013,02,1,,01,01,4561
31,0813,00000,2001621,20,40115,0001,3,1,-,-,01,09/08/2013,01,12/08/2013,02,1,,01,02,4561
31,0813,00000,2001621,20,40115,0040,4,1,-,-,01,25/08/2013,01,26/08/2013,02,1,,01,01,4561
31,0813,00000,2001621,20,40115,0086,1,1,-,-,01,20/08/2013,01,21/08/2013,03,1,,03,02,4561
31,0813,00000,2002574,20,40117,0047,1,1,-,-,01,12/08/2013,01,13/08/2013,03,1,,03,03,4006
31,0813,00000,2002574,20,40117,0079,3,1,-,-,01,08/08/2013,01,13/08/2013,05,1,,02,01,4006
31,0813,00000,2002574,20,40117,0133,5,1,-,-,01,08/08/2013,01,12/08/2013,05,1,,02,02,4006
31,0813,00000,2002574,20,40117,0029,2,1,-,-,01,14/08/2013,01,16/08/2013,04,1,,02,01,4006
31,0813,00000,2002574,20,40117,0094,4,1,-,-,01,23/08/2013,01,26/08/2013,02,1,,01,01,4006
31,0813,00000,2000106,20,40138,0124,3,1,-,-,01,15/08/2013,01,20/08/2013,07,1,,03,03,2802
31,0813,00000,2000106,20,40138,0074,1,1,-,-,01,14/08/2013,01,16/08/2013,04,1,,02,02,2802
31,0813,00000,2000106,20,40138,0100,2,1,-,-,06,21/08/2013,06,22/08/2013,,,,,,0
31,0813,00000,2000106,20,40138,0035,5,1,-,-,01,16/08/2013,01,20/08/2013,03,1,,01,01,2802
31,0813,00000,2000106,20,40138,0008,4,1,-,-,01,16/08/2013,01,20/08/2013,04,1,,01,01,2802
31,0813,00000,2000151,20,40139,0031,1,1,-,-,01,13/08/2013,01,20/08/2013,03,1,,01,02,4742
31,0813,00000,2000151,20,40139,0101,4,1,-,-,01,25/08/2013,01,26/08/2013,05,1,,02,01,4742
31,0813,00000,2000151,20,40139,0079,3,1,-,-,06,28/08/2013,06,28/08/2013,,,,,,0
31,0813,00000,2000151,20,40139,0020,5,1,-,-,01,25/08/2013,01,26/08/2013,03,1,,01,03,4742
31,0813,00000,2000151,20,40139,0055,2,1,-,-,01,15/08/2013,01,16/08/2013,07,1,,02,02,4742
31,0813,00000,2000354,20,40145,0020,5,1,-,-,01,06/08/2013,01,08/08/2013,04,1,,01,01,4725
31,0813,00000,2000354,20,40145,0061,3,1,-,-,01,14/08/2013,01,16/08/2013,02,1,,02,01,4725
31,0813,00000,2000354,20,40145,0040,2,1,-,-,01,06/08/2013,01,28/08/2013,04,1,,02,01,4725
31,0813,00000,2000354,20,40145,0081,4,1,-,-,01,06/08/2013,01,08/08/2013,05,1,,02,01,4725
31,0813,00000,2000354,20,40145,0098,1,1,-,-,01,15/08/2013,01,16/08/2013,03,1,,01,02,4725
31,0813,00000,2001466,20,40269,0076,2,1,-,-,01,15/08/2013,01,16/08/2013,06,1,,01,01,3995
31,0813,00000,2001466,20,40269,0109,5,1,-,-,01,14/08/2013,01,16/08/2013,05,1,,02,04,3995
31,0813,00000,2001466,20,40269,0052,1,1,-,-,01,19/08/2013,01,20/08/2013,04,1,,01,02,3995
31,0813,00000,2001466,20,40269,0036,3,1,-,-,01,18/08/2013,01,20/08/2013,05,1,,02,01,3995
31,0813,00000,2001466,20,40269,0092,4,1,-,-,01,18/08/2013,01,20/08/2013,04,1,,02,02,3995
31,0813,00000,2000292,20,40298,0090,4,1,-,-,02,09/08/2013,02,12/08/2013,03,1,,01,02,0
31,0813,00000,2000292,20,40298,0007,1,1,-,-,01,11/08/2013,01,12/08/2013,01,,,01,01,6918
31,0813,00000,2000292,20,40298,0069,3,1,-,-,06,20/08/2013,06,22/08/2013,,,,,,0
31,0813,00000,2000292,20,40298,0026,2,1,-,-,01,20/08/2013,01,21/08/2013,03,1,,01,02,6918
31,0813,00000,2000292,20,40298,0062,5,1,-,-,01,11/08/2013,01,16/08/2013,04,1,,03,03,6918
31,0813,00000,2003099,20,40303,0064,5,1,-,-,02,16/08/2013,07,16/08/2013,,,,,,0
31,0813,00000,2003099,20,40303,0075,4,1,-,-,01,19/08/2013,01,20/08/2013,04,1,,02,01,2423
31,0813,00000,2003099,20,40303,0024,2,1,-,-,01,19/08/2013,01,27/08/2013,04,1,,01,02,2423
31,0813,00000,2003099,20,40303,0009,1,1,-,-,01,12/08/2013,01,22/08/2013,04,1,,02,01,2423
31,0813,00000,2003099,20,40303,0039,3,1,-,-,01,07/08/2013,01,13/08/2013,06,1,,06,04,2423
31,0813,00000,2001558,20,40304,0330,4,1,-,-,01,27/08/2013,01,28/08/2013,03,1,,02,02,7532
31,0813,00000,2001558,20,40304,0431,5,1,-,-,01,20/08/2013,01,21/08/2013,02,1,,02,02,7532
31,0813,00000,2001558,20,40304,0135,2,1,-,-,01,20/08/2013,01,21/08/2013,03,1,,01,01,7532
31,0813,00000,2001558,20,40304,0233,3,1,-,-,06,20/08/2013,06,22/08/2013,,,,,,0
31,0813,00000,2001558,20,40304,0036,1,1,-,-,01,18/08/2013,01,20/08/2013,03,1,,01,01,7532
31,0813,00000,2000043,20,40330,0031,1,1,-,-,01,07/08/2013,01,08/08/2013,05,1,,03,03,3495
31,0813,00000,2000043,20,40330,0015,4,1,-,-,01,09/08/2013,01,12/08/2013,01,,,01,01,3495
31,0813,00000,2000043,20,40330,0069,5,1,-,-,01,09/08/2013,01,12/08/2013,03,1,,01,01,3495
31,0813,00000,2000043,20,40330,0053,3,1,-,-,01,16/08/2013,01,20/08/2013,03,1,,02,02,3495
31,0813,00000,2000043,20,40330,0049,2,1,-,-,06,21/08/2013,06,22/08/2013,,,,,,0
31,0813,00000,2000328,20,40362,0082,4,1,-,-,01,09/08/2013,01,12/08/2013,02,1,,02,01,2568
31,0813,00000,2000328,20,40362,0014,5,1,-,-,01,27/08/2013,01,27/08/2013,08,1,,06,04,2568
31,0813,00000,2000328,20,40362,0032,1,1,-,-,01,11/08/2013,01,12/08/2013,04,1,,01,02,2568
31,0813,00000,2000328,20,40362,0065,3,1,-,-,01,30/08/2013,01,30/08/2013,02,1,,01,01,2568
31,0813,00000,2000328,20,40362,0048,2,1,-,-,01,11/08/2013,01,12/08/2013,04,1,,02,01,2568
31,0813,00000,2001690,20,40398,0093,5,1,-,-,01,06/08/2013,01,08/08/2013,05,1,,02,02,2538
31,0813,00000,2001690,20,40398,0077,1,1,-,-,01,11/08/2013,01,12/08/2013,05,1,,01,02,2538
31,0813,00000,2001690,20,40398,0028,4,1,-,-,01,07/08/2013,01,08/08/2013,04,1,,02,01,2538
31,0813,00000,2001690,20,40398,0068,3,1,-,-,01,18/08/2013,01,20/08/2013,05,1,,02,01,2538
31,0813,00000,2001690,20,40398,0049,2,1,-,-,01,11/08/2013,01,12/08/2013,03,1,,01,01,2538
04,0813,00000,2103240,21,40015,0071,3,1,-,-,01,16/08/2013,01,19/08/2013,02,1,,01,01,5872
04,0813,00000,2103240,21,40015,0125,5,1,-,-,01,26/08/2013,01,30/08/2013,04,1,,02,02,5872
04,0813,00000,2103240,21,40015,0046,2,1,-,-,01,14/08/2013,01,19/08/2013,02,1,,02,02,5872
04,0813,00000,2103240,21,40015,0018,1,1,-,-,01,09/08/2013,01,12/08/2013,06,1,,01,01,5872
04,0813,00000,2103240,21,40015,0100,4,1,-,-,01,12/08/2013,01,19/08/2013,02,1,,01,01,5872
04,0813,00000,2102088,21,40021,0105,5,1,-,-,01,15/08/2013,01,27/08/2013,01,,,01,01,6486
04,0813,00000,2102088,21,40021,0066,1,1,-,-,01,13/08/2013,01,19/08/2013,02,1,,01,01,6486
04,0813,00000,2102088,21,40021,0083,4,1,-,-,01,05/08/2013,01,19/08/2013,07,2,2,03,01,6486
04,0813,00000,2102088,21,40021,0035,2,1,-,-,01,05/08/2013,01,12/08/2013,08,1,,06,01,6486
04,0813,00000,2102088,21,40021,0008,3,1,-,-,01,08/08/2013,01,12/08/2013,04,1,,01,01,6486
04,0813,00000,2102088,21,40021,0083,4,2,-,-,01,17/08/2013,01,19/08/2013,,,,02,02,6486
04,0813,00000,2101682,21,40058,0064,4,1,-,-,01,26/08/2013,01,26/08/2013,01,,,01,01,6286
04,0813,00000,2101682,21,40058,0109,3,1,-,-,01,13/08/2013,01,19/08/2013,04,1,,01,01,6286
04,0813,00000,2101682,21,40058,0047,5,1,-,-,01,13/08/2013,01,19/08/2013,05,1,,04,04,6286
04,0813,00000,2101682,21,40058,0037,2,1,-,-,01,10/08/2013,01,27/08/2013,05,1,,03,03,6286
04,0813,00000,2101682,21,40058,0014,1,1,-,-,06,30/08/2013,06,30/08/2013,,,,,,0
04,0813,00000,2100102,21,40103,0123,5,1,-,-,01,09/08/2013,01,26/08/2013,02,1,,01,02,5820
04,0813,00000,2100102,21,40103,0012,1,1,-,-,01,09/08/2013,01,12/08/2013,04,1,,01,02,5820
04,0813,00000,2100102,21,40103,0041,2,1,-,-,01,15/08/2013,01,19/08/2013,02,1,,01,02,5820
04,0813,00000,2100102,21,40103,0096,4,1,-,-,01,19/08/2013,01,26/08/2013,03,1,,01,01,5820
04,0813,00000,2100102,21,40103,0069,3,1,-,-,01,09/08/2013,01,12/08/2013,01,,,01,01,5820
04,0813,00000,2103526,21,40108,0143,4,1,-,-,01,13/08/2013,01,26/08/2013,04,1,,02,03,6633
04,0813,00000,2103526,21,40108,0068,1,1,-,-,01,16/08/2013,01,19/08/2013,03,1,,01,01,6633
04,0813,00000,2103526,21,40108,0099,3,1,-,-,01,13/08/2013,01,19/08/2013,03,1,,02,02,6633
04,0813,00000,2103526,21,40108,0003,2,1,-,-,01,12/08/2013,01,19/08/2013,02,1,,02,02,6633
04,0813,00000,2103526,21,40108,0216,5,1,-,-,01,12/08/2013,01,19/08/2013,05,1,,02,02,6633
04,0813,00000,2100891,21,40111,0078,3,1,-,-,06,30/08/2013,06,30/08/2013,,,,,,0
04,0813,00000,2100891,21,40111,0141,5,1,-,-,06,30/08/2013,06,30/08/2013,,,,,,0
04,0813,00000,2100891,21,40111,0130,4,1,-,-,01,09/08/2013,01,12/08/2013,03,1,,02,03,9407
04,0813,00000,2100891,21,40111,0033,2,1,-,-,01,08/08/2013,01,12/08/2013,04,1,,01,01,9407
04,0813,00000,2100891,21,40111,0005,1,1,-,-,01,08/08/2013,01,12/08/2013,02,1,,01,01,9407
04,0813,00000,2101520,21,40161,0073,2,1,-,-,01,15/08/2013,01,19/08/2013,03,1,,03,01,8705
04,0813,00000,2101520,21,40161,0011,4,1,-,-,01,14/08/2013,01,19/08/2013,02,1,,01,01,8705
04,0813,00000,2101520,21,40161,0032,5,1,-,-,01,15/08/2013,01,19/08/2013,03,1,,01,03,8705
04,0813,00000,2101520,21,40161,0053,1,1,-,-,01,16/08/2013,01,19/08/2013,02,1,,02,02,8705
04,0813,00000,2101520,21,40161,0092,3,1,-,-,01,20/08/2013,01,30/08/2013,02,1,,02,01,8705
04,0813,00000,2100140,21,40204,0002,3,1,-,-,01,14/08/2013,01,19/08/2013,03,1,,02,02,7853
04,0813,00000,2100140,21,40204,0100,5,1,-,-,01,21/08/2013,01,26/08/2013,04,1,,03,01,7853
04,0813,00000,2100140,21,40204,0080,4,1,-,-,01,17/08/2013,01,26/08/2013,02,1,,01,01,7853
04,0813,00000,2100140,21,40204,0020,1,1,-,-,01,10/08/2013,01,19/08/2013,04,1,,02,03,7853
04,0813,00000,2100140,21,40204,0040,2,1,-,-,01,02/08/2013,01,12/08/2013,01,,,01,01,7853
04,0813,00000,2100170,21,40205,0075,1,1,-,-,01,06/08/2013,01,12/08/2013,04,2,2,01,02,3538
04,0813,00000,2100170,21,40205,0057,5,1,-,-,01,22/08/2013,01,26/08/2013,03,1,,01,01,3538
04,0813,00000,2100170,21,40205,0020,3,1,-,-,01,05/08/2013,01,12/08/2013,02,1,,01,02,3538
04,0813,00000,2100170,21,40205,0093,2,1,-,-,01,21/08/2013,01,26/08/2013,03,1,,02,01,3538
04,0813,00000,2100170,21,40205,0039,4,1,-,-,07,30/08/2013,07,30/08/2013,,,,,,0
04,0813,00000,2100170,21,40205,0075,1,2,-,-,01,09/08/2013,01,12/08/2013,,,,01,01,3538
04,0813,00000,2102430,21,40246,0035,5,1,-,-,01,09/08/2013,01,12/08/2013,12,1,,09,05,3549
04,0813,00000,2102430,21,40246,0071,1,1,-,-,01,07/08/2013,01,12/08/2013,03,1,,01,01,3549
04,0813,00000,2102430,21,40246,0065,3,1,-,-,01,08/08/2013,01,12/08/2013,04,1,,02,02,3549
04,0813,00000,2102430,21,40246,0047,2,1,-,-,01,09/08/2013,01,12/08/2013,06,1,,01,04,3549
04,0813,00000,2102430,21,40246,0018,4,1,-,-,01,20/08/2013,01,26/08/2013,05,1,,02,02,3549
04,0813,00000,2102995,21,40247,0015,5,1,-,-,01,07/08/2013,01,12/08/2013,04,1,,02,02,5094
04,0813,00000,2102995,21,40247,0084,2,1,-,-,01,05/08/2013,01,12/08/2013,05,1,,01,02,5094
04,0813,00000,2102995,21,40247,0034,3,1,-,-,01,14/08/2013,01,19/08/2013,01,,,01,01,5094
04,0813,00000,2102995,21,40247,0117,4,1,-,-,01,13/08/2013,01,19/08/2013,02,1,,01,02,5094
04,0813,00000,2102995,21,40247,0098,1,1,-,-,01,05/08/2013,01,26/08/2013,03,1,,01,02,5094
04,0813,00000,2105911,21,40249,0017,4,1,-,-,01,06/08/2013,01,12/08/2013,01,,,01,01,4017
04,0813,00000,2105911,21,40249,0075,2,1,-,-,01,06/08/2013,01,12/08/2013,04,1,,02,02,4017
04,0813,00000,2105911,21,40249,0056,1,1,-,-,01,06/08/2013,01,12/08/2013,04,1,,02,02,4017
04,0813,00000,2105911,21,40249,0036,5,1,-,-,01,11/08/2013,01,12/08/2013,04,1,,02,01,4017
04,0813,00000,2105911,21,40249,0094,3,1,-,-,01,06/08/2013,01,26/08/2013,04,1,,03,01,4017
04,0813,00000,2103056,21,40337,0053,5,1,-,-,01,03/08/2013,01,12/08/2013,02,1,,01,01,4324
04,0813,00000,2103056,21,40337,0093,1,1,-,-,01,06/08/2013,01,19/08/2013,05,1,,03,04,4324
04,0813,00000,2103056,21,40337,0079,4,1,-,-,01,03/08/2013,01,12/08/2013,02,1,,01,01,4324
04,0813,00000,2103056,21,40337,0033,3,1,-,-,01,03/08/2013,01,12/08/2013,03,1,,02,02,4324
04,0813,00000,2103056,21,40337,0013,2,1,-,-,01,04/08/2013,01,12/08/2013,07,1,,02,01,4324
04,0813,00000,2100412,21,40381,0054,5,1,-,-,01,23/08/2013,01,26/08/2013,03,1,,01,02,7329
04,0813,00000,2100412,21,40381,0058,2,1,-,-,01,17/08/2013,01,19/08/2013,02,1,,01,01,7329
04,0813,00000,2100412,21,40381,0005,3,1,-,-,01,21/08/2013,01,26/08/2013,03,1,,01,01,7329
04,0813,00000,2100412,21,40381,0029,4,1,-,-,01,07/08/2013,01,12/08/2013,06,1,,03,01,7329
04,0813,00000,2100412,21,40381,0103,1,1,-,-,01,07/08/2013,01,12/08/2013,05,1,,05,01,7329
04,0813,00000,2105528,21,40388,0053,2,1,-,-,01,16/08/2013,01,26/08/2013,02,1,,02,01,7801
04,0813,00000,2105528,21,40388,0115,4,1,-,-,06,30/08/2013,06,30/08/2013,,,,,,0
04,0813,00000,2105528,21,40388,0092,5,1,-,-,06,30/08/2013,06,30/08/2013,,,,,,0
04,0813,00000,2105528,21,40388,0026,1,1,-,-,01,28/08/2013,01,30/08/2013,05,1,,01,01,7801
04,0813,00000,2105528,21,40388,0080,3,1,-,-,06,30/08/2013,06,30/08/2013,,,,,,0
04,0813,00000,2100991,21,40426,0009,1,1,-,-,01,06/08/2013,01,12/08/2013,07,1,,02,02,4234
04,0813,00000,2100991,21,40426,0107,5,1,-,-,01,06/08/2013,01,12/08/2013,02,1,,01,01,4234
04,0813,00000,2100991,21,40426,0084,4,1,-,-,01,06/08/2013,01,12/08/2013,04,1,,02,01,4234
04,0813,00000,2100991,21,40426,0057,3,1,-,-,01,29/08/2013,01,30/08/2013,02,1,,02,02,4234
04,0813,00000,2100991,21,40426,0034,2,1,-,-,01,21/08/2013,01,26/08/2013,01,,,01,01,4234
04,0813,00000,2101166,21,40473,0036,4,1,-,-,01,13/08/2013,01,19/08/2013,04,1,,02,01,4808
04,0813,00000,2101166,21,40473,0117,2,1,-,-,01,15/08/2013,01,26/08/2013,05,1,,05,01,4808
04,0813,00000,2101166,21,40473,0065,5,1,-,-,01,15/08/2013,01,19/08/2013,05,1,,02,02,4808
04,0813,00000,2101166,21,40473,0004,3,1,-,-,01,13/08/2013,01,19/08/2013,04,1,,01,01,4808
04,0813,00000,2101166,21,40473,0088,1,1,-,-,01,20/08/2013,01,30/08/2013,05,1,,01,05,4808
04,0813,00000,2104545,21,40477,0128,3,1,-,-,01,10/08/2013,01,12/08/2013,03,1,,01,01,5411
04,0813,00000,2104545,21,40477,0016,5,1,-,-,01,02/08/2013,01,12/08/2013,06,1,,02,02,5411
04,0813,00000,2104545,21,40477,0161,4,1,-,-,01,05/08/2013,01,19/08/2013,05,1,,03,02,5411
04,0813,00000,2104545,21,40477,0093,2,1,-,-,01,07/08/2013,01,12/08/2013,04,1,,02,01,5411
04,0813,00000,2104545,21,40477,0050,1,1,-,-,01,04/08/2013,01,12/08/2013,06,1,,01,03,5411
04,0813,00000,2107217,21,40480,0048,2,1,-,-,07,30/08/2013,07,30/08/2013,,,,,,0
04,0813,00000,2107217,21,40480,0031,1,1,-,-,01,05/08/2013,01,12/08/2013,04,1,,02,01,3454
04,0813,00000,2107217,21,40480,0003,4,1,-,-,01,03/08/2013,01,12/08/2013,04,1,,02,02,3454
04,0813,00000,2107217,21,40480,0020,5,1,-,-,01,03/08/2013,01,08/08/2013,05,1,,01,02,3454
04,0813,00000,2107217,21,40480,0066,3,1,-,-,01,07/08/2013,01,12/08/2013,03,1,,03,01,3454
04,0813,00000,2103325,21,40523,0010,1,1,-,-,01,05/08/2013,01,12/08/2013,08,1,,02,01,6159
04,0813,00000,2103325,21,40523,0237,5,1,-,-,01,06/08/2013,01,12/08/2013,05,1,,03,02,6159
04,0813,00000,2103325,21,40523,0181,4,1,-,-,01,05/08/2013,01,12/08/2013,04,1,,02,02,6159
04,0813,00000,2103325,21,40523,0122,3,1,-,-,01,06/08/2013,01,12/08/2013,05,1,,02,01,6159
04,0813,00000,2103325,21,40523,0066,2,1,-,-,01,14/08/2013,01,19/08/2013,04,1,,01,02,6159
