"CD_A,C,2","PER,C,4","ENT,C,2","CON,C,5","V_SEL,C,1","N_HOG,C,1","N_REN,C,2","NOM,C,35","PAR,C,1","SEX,C,1","EDA,C,3","NAC_DIA,C,2","NAC_MES,C,2","NAC_ANIO,C,4","NIV,C,2","GRA,C,1","A_ESC,C,1","ELEGIDO,C,1","R_DEF,C,2","EST_DIS,C,1","UPM_DIS,C,6","FACTOR,N,10,0","FAC18,N,10,0"
02,0813,14,40202,3,1,01,-,1,1,043,01,01,1970,03,3,,1,01,2,00271,2556,5122
02,0813,14,40202,3,1,02,-,2,2,038,13,11,1974,03,3,,0,01,2,00271,2556,0
02,0813,14,40202,3,1,03,-,3,1,016,21,01,1997,03,1,,0,01,2,00271,2556,0
02,0813,14,40202,3,1,04,-,3,1,014,16,09,1998,03,2,,0,01,2,00271,2556,0
02,0813,14,40202,3,1,05,-,3,1,006,14,10,2006,02,1,,0,01,2,00271,2556,0
02,0813,14,40202,3,1,06,-,3,2,005,24,12,2007,01,2,,0,01,2,00271,2556,0
02,0813,14,40202,3,1,07,-,3,1,004,17,04,2009,,,,0,01,2,00271,2556,0
02,0813,14,40202,5,1,02,-,2,2,044,02,10,1968,03,3,,0,01,2,00271,2556,0
02,0813,14,40247,5,1,01,-,1,1,047,20,01,1966,07,5,3,0,01,4,00272,5757,0
02,0813,14,40247,5,1,02,-,2,2,056,01,05,1957,06,3,3,1,01,4,00272,5757,11535
02,0813,14,40247,5,1,03,-,3,2,012,30,01,2001,02,6,,0,01,4,00272,5757,0
02,0813,14,40247,5,1,04,-,3,1,008,19,01,2005,02,2,,0,01,4,00272,5757,0
02,0813,14,40247,5,1,05,-,3,1,006,20,03,2007,01,3,,0,01,4,00272,5757,0
02,0813,14,40247,2,1,01,-,1,1,052,13,11,1960,10,1,5,0,01,4,00272,5757,0
02,0813,14,40247,2,1,02,-,2,2,049,17,04,1964,04,3,,0,01,4,00272,5757,0
02,0813,14,40247,2,1,03,-,3,2,024,31,05,1989,07,5,3,1,01,4,00272,5757,23070
02,0813,14,40247,2,1,04,-,3,2,021,20,03,1992,07,2,3,0,01,4,00272,5757,0
02,0813,14,40247,2,1,05,-,3,1,016,16,07,1997,04,1,,0,01,4,00272,5757,0
02,0813,14,40247,1,1,01,-,1,1,063,27,10,1949,10,3,5,0,01,4,00272,5757,0
02,0813,14,40247,1,1,02,-,2,2,056,31,08,1956,06,3,3,0,01,4,00272,5757,0
02,0813,14,40247,1,1,03,-,3,1,030,11,07,1983,07,5,3,1,01,4,00272,5757,28720
02,0813,14,40247,1,1,04,-,4,2,030,04,10,1982,04,3,,0,01,4,00272,5757,0
02,0813,14,40247,1,1,05,-,4,2,007,17,05,2006,02,2,,0,01,4,00272,5757,0
02,0813,14,40247,1,1,06,-,4,2,000,12,11,2012,,,,0,01,4,00272,5757,0
02,0813,14,40247,1,1,07,-,3,2,036,18,06,1977,07,6,3,0,01,4,00272,5757,0
02,0813,14,40247,3,1,01,-,1,2,082,20,02,1931,05,3,2,0,01,4,00272,5757,0
02,0813,14,40247,3,1,02,-,3,2,055,15,03,1958,05,3,2,1,01,4,00272,5757,17303
02,0813,14,40247,3,1,03,-,3,1,053,28,10,1959,07,1,3,0,01,4,00272,5757,0
02,0813,14,40247,3,1,04,-,4,1,015,09,09,1997,03,3,,0,01,4,00272,5757,0
02,0813,14,40288,2,1,01,-,1,1,067,16,11,1945,02,6,,0,01,3,00273,5606,0
02,0813,14,40288,1,1,05,-,3,1,009,03,02,2004,02,3,,0,01,3,00273,5606,0
02,0813,14,40288,2,1,03,-,3,2,032,10,06,1981,07,4,3,0,01,3,00273,5606,0
02,0813,14,40288,2,1,04,-,3,2,030,12,06,1983,07,4,3,1,01,3,00273,5606,28573
02,0813,14,40288,2,1,05,-,4,1,029,20,11,1983,07,4,3,0,01,3,00273,5606,0
02,0813,14,40288,4,1,01,-,1,1,060,20,04,1953,07,4,3,1,01,3,00273,5606,21918
02,0813,14,40288,4,1,02,-,2,2,063,17,12,1949,02,6,,0,01,3,00273,5606,0
02,0813,14,40288,4,1,03,-,3,1,023,02,12,1989,07,4,3,0,01,3,00273,5606,0
02,0813,14,40288,4,1,04,-,3,2,019,24,10,1993,04,3,,0,01,3,00273,5606,0
02,0813,14,40288,4,1,05,-,3,1,015,27,10,1997,03,3,,0,01,3,00273,5606,0
02,0813,14,40288,5,1,01,-,1,1,086,10,11,1926,02,6,,0,01,3,00273,5606,0
02,0813,14,40288,5,1,02,-,2,2,062,22,03,1951,02,5,,1,01,3,00273,5606,11429
02,0813,14,40288,1,1,01,-,1,2,046,28,09,1966,07,3,3,1,01,3,00273,5606,17144
02,0813,14,40288,1,1,02,-,3,2,026,04,08,1986,09,1,4,0,01,3,00273,5606,0
02,0813,14,40288,1,1,03,-,3,1,022,02,09,1990,02,6,,0,01,3,00273,5606,0
02,0813,14,40288,1,1,04,-,3,2,014,29,11,1998,03,2,,0,01,3,00273,5606,0
02,0813,14,40288,2,1,02,-,2,2,057,04,09,1955,02,6,,0,01,3,00273,5606,0
02,0813,14,40340,5,1,02,-,2,2,048,12,07,1965,03,3,,1,01,2,00274,4011,20020
02,0813,14,40340,5,1,04,-,3,2,023,03,10,1989,03,3,,0,01,2,00274,4011,0
02,0813,14,40340,3,1,03,-,3,1,018,27,12,1994,07,1,3,0,01,2,00274,4011,0
02,0813,14,40340,3,1,02,-,2,2,041,02,01,1972,03,3,,1,01,2,00274,4011,12012
02,0813,14,40340,3,1,01,-,1,1,044,04,12,1968,06,4,2,0,01,2,00274,4011,0
02,0813,14,40340,5,1,09,-,3,1,001,05,07,2012,,,,0,01,2,00274,4011,0
02,0813,14,40340,5,1,08,-,4,1,003,29,01,2010,,,,0,01,2,00274,4011,0
02,0813,14,40340,4,1,05,-,3,1,000,29,07,2013,,,,0,01,2,00274,4011,0
02,0813,14,40340,4,1,04,-,3,2,002,04,08,2011,,,,0,01,2,00274,4011,0
02,0813,14,40340,4,1,03,-,3,1,007,02,11,2005,02,2,,0,01,2,00274,4011,0
02,0813,14,40340,4,1,02,-,2,2,027,05,12,1985,03,3,,0,01,2,00274,4011,0
02,0813,14,40340,4,1,01,-,1,1,029,28,03,1984,02,6,,1,01,2,00274,4011,8037
02,0813,14,40340,2,1,04,-,3,1,001,10,07,2012,,,,0,01,2,00274,4011,0
02,0813,14,40340,2,1,03,-,3,2,006,29,07,2007,01,2,,0,01,2,00274,4011,0
02,0813,14,40340,2,1,02,-,2,2,030,29,06,1983,03,3,,0,01,2,00274,4011,0
02,0813,14,40340,2,1,01,-,1,1,028,15,07,1985,03,3,,1,01,2,00274,4011,8037
02,0813,14,40340,5,1,07,-,4,2,005,24,12,2007,01,1,,0,01,2,00274,4011,0
02,0813,14,40340,5,1,06,-,3,2,009,12,11,2003,02,4,,0,01,2,00274,4011,0
02,0813,14,40340,5,1,05,-,3,1,026,20,12,1986,07,5,3,0,01,2,00274,4011,0
02,0813,14,40340,1,1,01,-,1,2,040,11,02,1973,02,4,,1,01,2,00274,4011,4004
02,0813,14,40340,1,1,02,-,3,1,016,26,11,1996,03,3,,0,01,2,00274,4011,0
02,0813,14,40340,5,1,03,-,3,1,020,19,04,1993,02,2,,0,01,2,00274,4011,0
02,0813,14,40340,5,1,01,-,1,1,048,14,11,1964,02,1,,0,01,2,00274,4011,0
02,0813,14,40381,2,1,07,-,4,2,015,06,08,1998,03,3,,0,01,3,00275,5041,0
02,0813,14,40381,2,1,06,-,4,1,024,26,07,1989,04,3,,0,01,3,00275,5041,0
02,0813,14,40381,2,1,05,-,4,1,027,05,10,1985,07,5,3,0,01,3,00275,5041,0
02,0813,14,40381,2,1,04,-,3,2,046,09,12,1966,03,2,,1,01,3,00275,5041,30832
02,0813,14,40381,2,1,03,-,4,1,048,21,08,1965,07,3,3,0,01,3,00275,5041,0
02,0813,14,40381,2,1,02,-,2,2,064,27,10,1948,02,3,,0,01,3,00275,5041,0
02,0813,14,40381,2,1,01,-,1,1,066,07,03,1947,02,6,,0,01,3,00275,5041,0
02,0813,14,40381,3,1,05,-,3,1,011,20,10,2001,02,5,,0,01,3,00275,5041,0
02,0813,14,40381,3,1,04,-,3,2,014,13,01,1999,03,2,,0,01,3,00275,5041,0
02,0813,14,40381,3,1,03,-,3,2,017,24,07,1996,04,1,,0,01,3,00275,5041,0
02,0813,14,40381,3,1,02,-,2,2,043,12,04,1970,04,1,,0,01,3,00275,5041,0
02,0813,14,40381,3,1,01,-,1,1,040,12,06,1973,04,3,,1,01,3,00275,5041,9854
02,0813,14,40381,4,1,05,-,4,2,072,28,10,1940,02,5,,1,01,3,00275,5041,15416
02,0813,14,40381,4,1,04,-,3,2,016,09,07,1997,03,3,,0,01,3,00275,5041,0
02,0813,14,40381,4,1,03,-,3,2,012,10,07,2001,02,6,,0,01,3,00275,5041,0
02,0813,14,40381,4,1,02,-,2,2,051,10,10,1961,07,1,3,0,01,3,00275,5041,0
02,0813,14,40381,4,1,01,-,1,1,051,09,08,1962,04,3,,0,01,3,00275,5041,0
02,0813,14,40381,2,1,08,-,4,1,012,05,12,2000,02,6,,0,01,3,00275,5041,0
02,0813,14,40381,1,1,01,-,1,2,028,19,03,1985,07,5,3,1,01,3,00275,5041,10277
02,0813,14,40381,1,1,02,-,7,2,029,27,02,1984,07,5,3,0,01,3,00275,5041,0
02,0813,14,40426,5,1,05,-,4,1,021,07,05,1992,03,3,,1,01,3,00276,4429,21645
02,0813,14,40426,5,2,03,-,3,1,021,07,05,1992,03,3,,1,03,3,00276,4429,0
02,0813,14,40426,5,1,03,-,3,2,041,27,10,1971,03,3,,0,01,3,00276,4429,0
02,0813,14,40426,5,1,02,-,2,2,073,09,03,1940,00,,,0,01,3,00276,4429,0
02,0813,14,40426,5,1,01,-,1,1,076,04,04,1937,00,,,0,01,3,00276,4429,0
02,0813,14,40426,4,2,03,-,3,1,003,05,02,2010,,,,0,01,3,00276,4429,0
02,0813,14,40426,4,2,04,-,3,1,000,06,05,2013,,,,0,01,3,00276,4429,0
02,0813,14,40426,3,1,04,-,3,2,022,30,08,1990,03,3,,0,01,3,00276,4429,0
02,0813,14,40426,5,1,06,-,4,2,017,19,01,1996,03,3,,0,01,3,00276,4429,0
02,0813,14,40426,5,2,01,-,1,1,041,27,10,1971,03,3,,0,03,3,00276,4429,0
02,0813,14,40426,5,2,02,-,2,2,039,11,09,1973,02,6,,0,03,3,00276,4429,0
02,0813,14,40426,2,1,01,-,1,2,066,02,08,1947,06,3,1,0,01,3,00276,4429,0
02,0813,14,40426,2,1,02,-,3,2,032,05,08,1981,02,6,,1,01,3,00276,4429,18059
02,0813,14,40426,2,1,03,-,3,2,025,05,08,1988,07,2,3,0,01,3,00276,4429,0
02,0813,14,40426,2,1,04,-,3,1,024,07,04,1989,04,3,,0,01,3,00276,4429,0
02,0813,14,40426,4,1,01,-,1,1,030,08,03,1983,03,2,,0,01,3,00276,4429,0
02,0813,14,40426,4,1,02,-,2,2,027,04,04,1986,03,3,,1,01,3,00276,4429,9030
02,0813,14,40426,4,1,03,-,3,2,010,25,06,2003,02,4,,0,01,3,00276,4429,0
02,0813,14,40426,4,1,04,-,3,2,008,27,09,2004,02,3,,0,01,3,00276,4429,0
02,0813,14,40426,4,1,05,-,3,1,006,28,07,2007,01,1,,0,01,3,00276,4429,0
02,0813,14,40426,4,2,01,-,1,1,020,05,08,1993,03,3,,1,01,3,00276,4429,8658
02,0813,14,40426,5,2,06,-,4,1,006,21,01,2007,01,3,,0,03,3,00276,4429,0
02,0813,14,40426,5,2,05,-,3,2,012,07,05,2001,02,6,,0,03,3,00276,4429,0
02,0813,14,40426,5,2,04,-,3,2,017,19,01,1996,03,3,,0,03,3,00276,4429,0
02,0813,14,40426,3,1,01,-,1,1,053,21,09,1959,02,3,,0,01,3,00276,4429,0
02,0813,14,40426,3,1,02,-,2,2,048,18,03,1965,00,,,1,01,3,00276,4429,18059
02,0813,14,40426,3,1,03,-,3,1,024,07,02,1989,07,4,3,0,01,3,00276,4429,0
02,0813,14,40426,1,1,01,-,1,1,028,16,03,1985,02,3,,0,01,3,00276,4429,0
02,0813,14,40426,1,1,02,-,2,2,031,05,08,1982,03,3,,1,01,3,00276,4429,9030
02,0813,14,40426,1,1,03,-,3,1,007,06,02,2006,02,1,,0,01,3,00276,4429,0
02,0813,14,40426,1,1,04,-,3,1,001,08,10,2011,,,,0,01,3,00276,4429,0
02,0813,14,40426,4,2,02,-,2,2,019,07,11,1993,03,3,,0,01,3,00276,4429,0
02,0813,14,40426,5,1,04,-,3,1,048,19,11,1964,02,6,,0,01,3,00276,4429,0
02,0813,14,40433,2,1,03,-,3,1,054,15,08,1959,02,3,,1,01,2,00277,3621,10884
02,0813,14,40433,2,1,02,-,3,1,049,26,08,1963,02,5,,0,01,2,00277,3621,0
02,0813,14,40433,2,1,01,-,1,2,074,10,08,1939,02,4,,0,01,2,00277,3621,0
02,0813,14,40433,4,1,02,-,3,1,016,20,12,1996,03,3,,0,01,2,00277,3621,0
02,0813,14,40433,1,1,04,-,3,1,019,16,05,1994,07,1,3,1,01,2,00277,3621,14511
02,0813,14,40433,1,1,03,-,3,1,022,08,09,1990,07,4,3,0,01,2,00277,3621,0
02,0813,14,40433,1,1,02,-,2,2,043,01,03,1970,03,3,,0,01,2,00277,3621,0
02,0813,14,40433,1,1,01,-,1,1,042,02,02,1971,03,3,,0,01,2,00277,3621,0
02,0813,14,40433,3,1,03,-,3,2,007,19,08,2005,02,2,,0,01,2,00277,3621,0
02,0813,14,40433,3,1,02,-,2,2,039,20,11,1973,03,3,,0,01,2,00277,3621,0
02,0813,14,40433,3,1,01,-,1,1,040,27,12,1972,02,3,,1,01,2,00277,3621,7256
02,0813,14,40433,1,1,05,-,3,1,017,02,06,1996,04,2,,0,01,2,00277,3621,0
02,0813,14,40433,4,1,01,-,1,2,054,17,03,1959,03,2,,1,01,2,00277,3621,3615
02,0813,14,40433,5,1,02,-,2,2,062,28,10,1950,02,6,,0,01,2,00277,3621,0
02,0813,14,40433,5,1,01,-,1,1,052,22,01,1961,02,6,,1,01,2,00277,3621,7256
02,0813,14,40475,1,1,01,-,1,1,058,09,08,1955,02,6,,0,01,3,00278,4558,0
02,0813,14,40475,5,1,04,-,2,2,047,03,04,1966,06,2,2,1,01,3,00278,4558,13939
02,0813,14,40475,5,1,03,-,3,2,009,20,07,2004,02,3,,0,01,3,00278,4558,0
02,0813,14,40475,5,1,02,-,3,1,024,19,05,1989,04,3,,0,01,3,00278,4558,0
02,0813,14,40475,5,1,01,-,1,1,039,15,01,1974,03,3,,0,01,3,00278,4558,0
02,0813,14,40475,4,1,04,-,3,1,000,06,08,2013,,,,0,01,3,00278,4558,0
02,0813,14,40475,4,1,03,-,4,1,020,01,01,1993,07,2,3,0,01,3,00278,4558,0
02,0813,14,40475,4,1,02,-,2,2,032,28,08,1980,07,4,3,0,01,3,00278,4558,0
02,0813,14,40475,4,1,01,-,1,1,032,26,05,1981,07,3,3,1,01,3,00278,4558,13365
02,0813,14,40475,2,1,01,-,1,2,048,07,03,1965,03,3,,1,01,3,00278,4558,4646
02,0813,14,40475,2,1,03,-,3,2,013,30,03,2000,03,2,,0,01,3,00278,4558,0
02,0813,14,40475,2,1,02,-,3,2,015,26,09,1997,03,3,,0,01,3,00278,4558,0
02,0813,14,40475,3,1,03,-,3,2,014,06,02,1999,03,2,,0,01,3,00278,4558,0
02,0813,14,40475,3,1,02,-,2,2,053,22,08,1960,07,4,3,1,01,3,00278,4558,9293
02,0813,14,40475,3,1,01,-,1,1,053,16,08,1960,07,4,3,0,01,3,00278,4558,0
02,0813,14,40475,1,1,02,-,2,2,058,01,01,1955,07,2,3,1,01,3,00278,4558,9293
02,0813,14,40523,3,1,01,-,1,2,040,13,01,1973,06,2,2,1,01,3,00279,4745,4837
02,0813,14,40523,3,1,02,-,3,2,016,27,08,1996,04,1,,0,01,3,00279,4745,0
02,0813,14,40523,3,1,03,-,3,2,013,09,08,2000,03,1,,0,01,3,00279,4745,0
02,0813,14,40523,1,1,01,-,1,2,035,30,04,1978,04,3,,1,01,3,00279,4745,4837
02,0813,14,40523,1,1,02,-,3,2,015,12,08,1998,04,1,,0,01,3,00279,4745,0
02,0813,14,40523,1,1,03,-,3,2,013,26,05,2000,03,1,,0,01,3,00279,4745,0
02,0813,14,40523,1,1,04,-,3,1,009,02,06,2004,02,3,,0,01,3,00279,4745,0
02,0813,14,40523,1,1,05,-,3,2,007,16,11,2005,02,2,,0,01,3,00279,4745,0
02,0813,14,40523,4,1,03,-,3,2,017,26,10,1995,04,2,,0,01,3,00279,4745,0
02,0813,14,40523,4,1,04,-,3,1,016,14,04,1997,04,1,,0,01,3,00279,4745,0
02,0813,14,40523,3,1,04,-,3,2,009,17,09,2003,02,3,,0,01,3,00279,4745,0
02,0813,14,40523,5,1,01,-,1,1,063,19,09,1949,06,2,3,0,01,3,00279,4745,0
02,0813,14,40523,5,1,02,-,2,2,060,17,10,1952,06,2,2,0,01,3,00279,4745,0
02,0813,14,40523,5,1,03,-,3,1,035,08,06,1978,04,3,,0,01,3,00279,4745,0
02,0813,14,40523,5,1,04,-,3,1,022,27,01,1991,04,3,,0,01,3,00279,4745,0
02,0813,14,40523,5,1,05,-,3,2,021,23,07,1992,04,3,,1,01,3,00279,4745,24185
02,0813,14,40523,4,1,01,-,1,1,059,13,11,1953,03,2,,0,01,3,00279,4745,0
02,0813,14,40523,4,1,02,-,2,2,051,14,04,1962,06,3,2,1,01,3,00279,4745,9674
02,0813,14,40567,2,1,01,-,1,1,034,31,12,1978,02,6,,0,01,2,00280,4584,0
02,0813,14,40567,5,1,02,-,2,2,023,24,12,1989,02,6,,0,01,2,00280,4584,0
02,0813,14,40567,2,1,03,-,3,2,013,04,01,2000,02,6,,0,01,2,00280,4584,0
02,0813,14,40567,2,1,04,-,3,2,011,22,06,2002,02,3,,0,01,2,00280,4584,0
02,0813,14,40567,2,1,05,-,3,2,006,13,06,2007,01,2,,0,01,2,00280,4584,0
02,0813,14,40567,2,1,06,-,3,1,004,18,06,2009,,,,0,01,2,00280,4584,0
02,0813,14,40567,3,1,01,-,1,2,085,28,08,1927,00,,,0,01,2,00280,4584,0
02,0813,14,40567,3,1,02,-,3,1,046,08,05,1967,03,3,,0,01,2,00280,4584,0
02,0813,14,40567,3,1,03,-,3,1,042,06,08,1971,03,3,,1,01,2,00280,4584,13778
02,0813,14,40567,3,2,01,-,1,1,054,12,12,1958,03,3,,0,01,2,00280,4584,0
02,0813,14,40567,3,2,02,-,2,2,043,05,07,1970,03,3,,1,01,2,00280,4584,9152
02,0813,14,40567,4,1,01,-,1,1,031,27,03,1982,04,3,,1,01,2,00280,4584,9185
02,0813,14,40567,4,1,02,-,2,2,028,04,02,1985,04,4,,0,01,2,00280,4584,0
02,0813,14,40567,4,1,03,-,3,1,007,26,05,2006,02,1,,0,01,2,00280,4584,0
02,0813,14,40567,1,1,01,-,1,1,038,29,11,1974,07,5,3,1,01,2,00280,4584,13778
02,0813,14,40567,1,1,02,-,4,2,080,12,10,1932,02,3,,0,01,2,00280,4584,0
02,0813,14,40567,1,1,03,-,4,2,062,19,09,1950,02,6,,0,01,2,00280,4584,0
02,0813,14,40567,5,1,01,-,1,1,024,11,08,1989,04,3,,1,01,2,00280,4584,9185
02,0813,14,40567,2,1,02,-,2,2,030,08,08,1983,03,3,,1,01,2,00280,4584,9152
16,0813,15,41019,5,1,03,-,4,1,023,20,01,1990,07,3,3,0,01,2,00281,5327,0
16,0813,15,41019,2,1,03,-,3,2,018,02,08,1995,03,3,,1,01,2,00281,5327,15953
16,0813,15,41019,1,1,02,-,2,2,025,06,10,1987,04,3,,0,01,2,00281,5327,0
16,0813,15,41019,1,1,03,-,3,1,003,25,10,2009,,,,0,01,2,00281,5327,0
16,0813,15,41019,1,1,04,-,3,2,001,12,06,2012,,,,0,01,2,00281,5327,0
16,0813,15,41019,3,1,01,-,1,1,040,24,05,1973,07,5,3,0,01,2,00281,5327,0
16,0813,15,41019,3,1,02,-,2,2,039,02,08,1974,07,5,3,1,01,2,00281,5327,10635
16,0813,15,41019,3,1,03,-,3,1,012,07,05,2001,02,6,,0,01,2,00281,5327,0
16,0813,15,41019,3,1,04,-,3,2,008,02,08,2005,02,4,,0,01,2,00281,5327,0
16,0813,15,41019,3,1,05,-,3,1,007,20,05,2006,02,3,,0,01,2,00281,5327,0
16,0813,15,41019,4,1,01,-,1,2,072,04,08,1941,02,6,,1,02,2,00281,5327,0
16,0813,15,41019,4,1,02,-,3,1,029,18,04,1984,03,3,,0,02,2,00281,5327,0
16,0813,15,41019,5,1,01,-,1,2,043,20,03,1970,07,5,3,1,01,2,00281,5327,15953
16,0813,15,41019,5,1,02,-,3,2,022,01,03,1991,07,4,3,0,01,2,00281,5327,0
16,0813,15,41019,2,1,01,-,1,2,042,01,08,1971,03,3,,0,01,2,00281,5327,0
16,0813,15,41019,2,1,02,-,3,1,022,10,07,1991,03,3,,0,01,2,00281,5327,0
16,0813,15,41019,1,1,01,-,1,1,027,30,07,1986,03,3,,1,01,2,00281,5327,10674
16,0813,15,41040,3,1,02,-,3,1,000,27,08,2013,,,,0,01,2,00282,2734,0
16,0813,15,41040,3,1,03,-,3,2,000,27,08,2013,,,,0,01,2,00282,2734,0
16,0813,15,41040,4,2,01,-,1,1,049,23,05,1964,02,6,,0,01,2,00282,2734,0
16,0813,15,41040,4,2,02,-,2,2,048,02,07,1965,02,6,,1,01,2,00282,2734,5458
16,0813,15,41040,4,2,03,-,3,1,013,21,04,2000,03,1,,0,01,2,00282,2734,0
16,0813,15,41040,4,1,04,-,3,1,003,01,03,2010,,,,0,01,2,00282,2734,0
16,0813,15,41040,5,1,01,-,1,2,061,11,02,1952,02,6,,0,01,2,00282,2734,0
16,0813,15,41040,5,1,02,-,2,1,066,19,06,1947,06,3,2,0,01,2,00282,2734,0
16,0813,15,41040,5,1,03,-,3,1,036,06,07,1977,03,3,,1,01,2,00282,2734,10957
16,0813,15,41040,4,3,02,-,2,2,027,18,04,1986,07,4,3,0,01,2,00282,2734,0
16,0813,15,41040,4,3,03,-,3,1,004,01,04,2009,,,,0,01,2,00282,2734,0
16,0813,15,41040,4,1,01,-,1,1,026,06,04,1987,03,3,,1,01,2,00282,2734,5478
16,0813,15,41040,4,1,02,-,2,2,022,16,01,1991,03,3,,0,01,2,00282,2734,0
16,0813,15,41040,4,1,03,-,3,1,005,26,02,2008,01,2,,0,01,2,00282,2734,0
16,0813,15,41040,4,3,01,-,1,1,027,19,08,1986,06,3,2,1,01,2,00282,2734,5478
16,0813,15,41040,3,1,01,-,1,2,039,02,04,1974,03,3,,1,01,2,00282,2734,2729
16,0813,15,41040,1,1,01,-,1,2,044,06,05,1969,06,3,2,1,01,2,00282,2734,2729
16,0813,15,41040,2,1,01,-,1,1,046,14,09,1966,02,6,,1,01,2,00282,2734,10957
16,0813,15,41040,2,1,02,-,4,1,027,07,06,1986,03,3,,0,01,2,00282,2734,0
16,0813,15,41040,2,1,03,-,2,2,046,29,09,1966,02,6,,0,01,2,00282,2734,0
16,0813,15,41040,2,1,04,-,3,2,024,11,05,1989,06,3,2,0,01,2,00282,2734,0
16,0813,15,41040,2,1,05,-,4,1,007,01,12,2005,02,2,,0,01,2,00282,2734,0
16,0813,15,41040,2,1,06,-,3,1,003,15,04,2010,,,,0,01,2,00282,2734,0
16,0813,15,41040,5,1,04,-,4,1,016,22,01,1997,03,2,,0,01,2,00282,2734,0
16,0813,15,41040,5,1,05,-,4,2,037,03,07,1976,03,3,,0,01,2,00282,2734,0
16,0813,15,41040,5,1,06,-,4,1,010,14,04,2003,02,4,,0,01,2,00282,2734,0
16,0813,15,41040,5,1,07,-,4,1,008,28,02,2005,02,3,,0,01,2,00282,2734,0
16,0813,15,41047,1,1,01,-,1,1,038,24,03,1975,06,3,2,1,01,4,00283,7328,14623
16,0813,15,41047,4,1,02,-,2,2,053,13,05,1960,02,6,,1,01,4,00283,7328,14683
16,0813,15,41047,1,1,03,-,3,2,014,13,04,1999,03,1,,0,01,4,00283,7328,0
16,0813,15,41047,1,1,04,-,3,2,011,12,10,2001,02,5,,0,01,4,00283,7328,0
16,0813,15,41047,1,1,05,-,3,1,003,28,10,2009,,,,0,01,4,00283,7328,0
16,0813,15,41047,1,1,02,-,2,2,037,12,12,1975,06,3,2,0,01,4,00283,7328,0
16,0813,15,41047,4,1,01,-,1,1,058,22,10,1954,02,6,,0,01,4,00283,7328,0
16,0813,15,41047,5,1,02,-,4,2,075,19,06,1938,05,4,2,1,01,4,00283,7328,14683
16,0813,15,41047,5,1,01,-,1,2,048,22,05,1965,07,5,3,0,01,4,00283,7328,0
16,0813,15,41047,3,1,03,-,7,2,019,04,09,1993,07,1,3,0,01,4,00283,7328,0
16,0813,15,41047,3,1,02,-,7,2,021,07,09,1991,07,1,3,0,01,4,00283,7328,0
16,0813,15,41047,3,1,01,-,1,2,020,15,04,1993,07,1,3,1,01,4,00283,7328,22024
16,0813,15,41047,2,1,03,-,3,1,010,26,01,2003,02,5,,0,01,4,00283,7328,0
16,0813,15,41047,2,1,02,-,3,2,018,20,08,1995,04,3,,1,01,4,00283,7328,14683
16,0813,15,41047,2,1,01,-,1,2,044,13,02,1969,06,3,2,0,01,4,00283,7328,0
