"PER,C,4","AGEB,C,4","CD,C,2","PRO_VIV,C,4","ENT,C,2","CON,C,4","V_SEL,C,1","N_HOG,C,1","N_REN,C,2","S4P24_1,C,1","S4P24_2,C,1","S4P24_3,C,1","S4P24_4,C,1","S4P24_5,C,1","S4P24_6,C,1","S4P24_7,C,1","S4P24_8,C,1","S4P24_9,C,1","S4P24_10,C,1","S4P25_1,C,1","S4P25_2,C,1","S4P25_3,C,1","S4P25_4,C,1","S4P25_5,C,1","S4P25_6,C,1","S4P25_7,C,1","S4P26_1,C,1","S4P26_2,C,1","S4P26_3,C,1","S4P26_4,C,1","S4P26_5,C,1","S4P26_6,C,1","S4P26_7,C,1","S4P26_8,C,1","S4P26_9,C,1","S4P26_10,C,1","S4P26_11,C,1","S4P27_1,C,1","S4P27_2,C,1","S4P27_3,C,1","S4P27_4,C,1","S4P27_5,C,1","S4P28_1,C,1","S4P28_2,C,1","S4P28_3,C,1","S4P28_4,C,1","S4P28_5,C,1","S4P28_6,C,1","S4P29,C,1","S4P29_ES,C,50","S4P29_1,C,1","S4P29_1_ES,C,50","S4P29_2,C,1","S4P29_3,C,1","S4P29_4,C,1","S4P29_5,C,1","S4P29_6,C,1","S4P30_1,C,1","S4P30_2,C,1","S4P30_3,C,1","S4P30_4,C,1","S4P30_5,C,1","S4P30_6,C,1","S4P30_7,C,1","S4P30_8,C,1","S4P31_1,C,1","S4P31_2,C,1","S4P31_3,C,1","S4P32,C,1","S4P32_1,C,1","S4P32_2,C,1","S4P33_1,C,1","S4P33_2,C,1","S4P33_3,C,1","S4P33_4,C,1","S4P33_5,C,1","S4P33_6,C,1","S4P33_7,C,1","S4P34,C,1","S4P34_1,C,1","S4P35,C,1","S5P1,C,1","S5P2_1,C,1","S5P2_2,C,1","S5P2_3,C,1","S5P2_4,C,1","S5P2_5,C,1","S5P2_6,C,1","S5P3,C,1","S5P4_1,C,1","S5P4_2,C,1","S5P4_3,C,1","S5P4_4,C,1","S5P4_5,C,1","S5P4_6,C,1","S5P4_7,C,1","S5P4_8,C,1","S5P4_9,C,1","S5P4_ES,C,20","S5P5,C,1","S5P6_1,C,1","S5P6_2,C,1","S5P6_3,C,1","S5P6_4,C,1","S5P6_5,C,1","S5P6_6,C,1","S5P6_7,C,1","S5P6_8,C,1","S5P6_9,C,1","S5P6_10,C,1","S5P6_11,C,1","S5P6_12,C,1","S5P6_13,C,1","S5P6_14,C,1","S5P7,C,1","S5P8,C,1","S5P9,C,1","S5P10_1,C,1","S5P10_2,C,1","S5P10_3,C,1","S5P10_4,C,1","S5P10_5,C,1","S5P10_6,C,1","S5OBS,C,50","FAC,N,6,0"
0809,0012,39,0012,29,0386,1,2,01,2,5,2,2,2,2,3,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,4,1,3,3,2,2,2,2,3,2,2,1,,1,,3,2,,2,3,1,1,1,1,1,1,1,1,1,1,5,2,,,1,2,2,2,5,2,3,2,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13660
0809,0074,39,0012,29,0117,1,1,08,3,2,2,2,2,3,3,3,3,2,2,3,3,2,2,2,2,2,2,2,2,2,2,3,2,3,2,3,2,2,3,3,2,2,2,2,3,3,2,1,,1,,3,2,,2,2,2,1,1,2,2,2,1,2,1,2,1,1,2,2,2,2,3,3,3,2,2,1,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43059
0809,0074,39,0057,29,0117,3,1,01,1,1,2,2,2,2,2,2,2,2,1,4,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,4,3,3,3,4,1,1,4,4,4,4,1,,2,,3,1,3,1,1,1,1,2,2,1,1,2,1,3,3,3,1,1,2,1,1,4,1,4,4,4,2,,3,1,1,0,1,0,1,0,1,1,1,2,2,2,1,1,2,2,,1,2,2,1,2,2,2,1,1,2,1,2,1,2,2,3,2,1,1,2,1,3,2,2,,12558
0809,0074,39,0075,29,0117,4,1,03,3,2,2,2,2,2,3,2,3,3,2,2,2,2,2,2,2,2,1,3,1,1,2,2,2,2,3,2,3,2,2,3,3,3,3,3,3,3,2,1,,1,,3,2,,2,3,3,1,2,1,1,1,1,1,1,3,3,1,1,1,1,2,2,2,3,2,2,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29990
0809,0074,39,0101,29,0117,5,1,02,2,2,2,2,2,1,3,2,2,2,2,4,1,2,1,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,4,3,2,2,2,3,2,2,2,1,,2,,4,2,,1,1,3,3,1,1,1,2,1,1,3,3,1,1,2,1,2,2,2,2,2,3,3,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12558
0809,0124,39,0013,29,0184,1,1,02,2,2,2,2,2,3,5,2,2,5,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,3,2,2,2,1,,1,,3,2,,2,3,2,1,1,2,1,1,1,1,4,1,1,2,,,1,2,2,2,2,2,2,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16117
0809,0124,39,0044,29,0184,2,1,03,2,2,2,2,2,4,3,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,3,3,3,3,2,2,3,2,2,1,,2,,3,2,,2,2,2,1,1,1,1,1,1,2,2,2,1,1,2,1,2,4,3,3,3,4,3,2,,2,1,1,0,0,0,0,0,1,1,1,1,2,1,1,1,2,2,,2,1,1,1,2,2,2,2,1,2,2,2,2,2,2,4,2,1,2,2,1,3,4,2,,29166
0809,0124,39,0082,29,0184,3,1,02,2,2,2,2,2,2,3,3,5,2,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,2,2,2,3,1,,1,,3,2,,2,2,2,1,1,2,1,2,1,2,3,3,3,1,2,1,1,2,2,2,1,2,1,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15209
0809,0124,39,0117,29,0184,4,1,03,2,2,1,2,2,3,2,2,2,2,2,3,3,2,2,2,2,1,2,2,2,2,2,3,2,3,2,2,3,2,3,3,3,2,2,2,2,3,2,1,,2,,3,2,,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,3,3,2,1,3,1,1,0,0,1,1,1,1,1,1,1,3,1,1,1,1,2,2,,2,1,2,1,1,2,2,1,2,1,2,1,1,2,2,5,2,1,2,2,2,3,2,2,,37070
0809,0124,39,0132,29,0184,5,1,02,2,2,2,2,2,4,4,4,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,3,3,2,2,2,2,2,2,2,1,,2,,3,2,,2,3,3,1,1,1,1,1,1,1,1,1,3,1,2,1,1,2,3,1,3,3,2,2,,3,1,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17774
0809,014A,39,0064,29,0203,2,1,09,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,3,3,2,2,2,2,2,2,3,3,2,1,,2,,2,2,,2,1,1,2,2,2,1,1,1,2,1,1,3,1,2,1,3,2,2,2,2,2,2,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5966
0809,014A,39,0101,29,0203,3,1,07,2,2,3,2,2,2,2,2,5,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,,1,,1,2,,2,1,1,1,1,1,1,1,1,2,1,1,2,2,,,1,1,2,2,5,2,1,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4648
0809,014A,39,0166,29,0203,5,1,01,2,2,2,2,3,3,2,2,3,3,3,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,3,3,2,3,1,,1,,2,2,,2,2,3,1,1,1,1,1,1,1,3,1,1,1,1,1,2,2,3,3,3,4,2,2,,2,1,1,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1956
0809,001A,39,0023,29,0233,1,1,01,2,2,2,2,2,2,5,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,2,3,2,3,3,2,2,2,3,2,3,2,1,,2,,1,2,,2,2,1,1,2,1,2,1,1,1,1,1,2,1,2,1,3,2,3,3,3,3,2,2,,2,1,0,0,1,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5569
0809,001A,39,0083,29,0233,3,1,01,2,2,1,1,2,3,3,2,1,2,1,2,3,2,3,2,1,1,1,1,3,2,2,3,2,3,1,2,3,2,2,3,3,2,1,2,3,2,3,2,,2,,2,2,,2,1,1,1,1,1,2,1,1,2,3,1,1,1,1,1,2,2,3,3,3,3,2,2,,3,1,1,0,1,0,0,0,1,2,1,1,2,2,1,1,2,2,,1,2,2,1,1,2,2,1,1,1,2,2,1,1,1,2,2,1,2,2,2,1,3,2,,12021
0809,001A,39,0115,29,0233,4,1,02,2,2,2,2,2,3,2,3,3,2,2,3,2,2,2,3,3,2,2,2,2,2,2,2,2,3,2,2,3,2,2,3,2,2,2,2,2,3,2,1,,2,,2,2,,2,1,1,1,1,1,1,3,1,1,3,3,1,2,,,2,3,3,3,3,2,2,2,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9280
0809,001A,39,0146,29,0233,5,1,02,2,2,2,2,2,3,2,2,3,3,2,2,2,2,3,2,2,2,2,2,2,2,2,3,2,2,2,2,3,3,3,3,2,2,2,2,2,3,2,1,,2,,3,2,,1,2,1,1,1,1,1,1,1,1,3,3,1,1,2,2,2,3,3,3,2,3,3,1,3,3,1,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11265
0809,0688,39,0003,29,0242,1,1,01,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,2,3,2,3,3,3,2,2,2,3,2,2,1,,2,,3,2,,1,2,1,1,1,1,1,1,1,1,2,3,2,1,2,2,2,2,3,2,2,3,2,2,,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,2,1,EVALUACION DE LOS PR,2,1,2,1,1,2,2,1,2,2,2,1,1,1,1,3,1,2,1,2,1,1,2,1,,20440
0809,0476,39,0118,29,0283,4,1,02,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,3,3,2,2,2,3,3,2,2,1,,2,,4,2,,2,3,1,1,2,4,2,1,1,4,3,1,4,1,1,1,1,2,2,3,2,2,2,1,3,2,1,1,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25945
0809,0344,39,0006,29,0304,1,1,03,2,2,2,3,2,3,3,3,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,2,3,2,3,3,2,2,2,3,2,2,2,1,,3,AMBAS,3,2,,2,2,3,1,1,2,1,1,1,3,3,3,1,1,2,2,2,2,3,2,3,3,5,2,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17157
0809,0344,39,0076,29,0304,4,1,01,3,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,2,2,2,2,2,2,2,2,2,2,,1,,3,1,1,2,1,3,3,2,3,1,2,1,1,3,1,1,1,2,1,2,2,2,2,2,2,2,1,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25027
0809,0186,39,0054,29,0314,3,1,02,3,2,2,2,2,2,3,2,3,3,2,3,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,1,,1,,3,2,,2,3,3,1,1,3,1,1,2,1,1,1,2,2,,,3,2,3,3,3,3,2,2,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29486
0809,0221,39,0031,29,0320,2,1,01,2,2,2,3,2,2,3,2,3,2,2,3,3,2,3,2,2,2,2,2,2,2,2,3,2,2,2,2,3,2,3,3,2,2,2,3,2,5,2,1,,3,AMBAS.,4,2,,2,2,3,3,3,2,2,2,1,2,4,1,5,2,,,2,2,2,2,2,3,3,1,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18655
0809,0221,39,0066,29,0320,3,1,02,2,2,2,3,3,3,3,3,3,3,2,3,3,2,3,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,2,3,2,2,2,3,3,2,3,1,,2,,3,2,,2,1,2,1,1,1,1,1,1,1,1,1,3,1,2,1,2,2,3,2,3,2,3,2,,1,1,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24881
0809,0221,39,0119,29,0320,5,1,04,5,5,2,3,5,3,3,5,5,5,5,5,5,2,5,5,2,5,2,5,2,2,2,5,2,3,2,5,5,5,3,3,2,2,2,2,5,3,5,1,,2,,3,2,,2,3,3,2,3,2,2,2,1,2,1,5,5,1,2,1,2,3,3,5,5,3,5,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16234
0809,0698,39,0008,29,0355,1,1,01,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,2,2,3,2,2,5,3,3,3,2,3,2,3,2,2,2,1,,1,,1,2,,2,2,3,3,3,3,3,3,1,1,5,1,5,2,,,2,3,2,2,5,5,2,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37726
0809,0698,39,0046,29,0355,2,1,02,2,2,2,2,3,3,3,2,3,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,2,3,2,2,2,3,3,3,2,1,,3,AMBAS AFIRMACIONES,3,2,,2,2,3,1,1,1,1,2,1,1,3,1,3,1,1,1,2,3,3,2,3,3,2,2,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15370
0809,0698,39,0084,29,0355,3,1,02,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,1,,2,,2,2,,2,1,1,1,1,1,1,1,1,2,1,5,1,1,2,1,2,2,3,2,4,3,2,2,,2,1,1,0,1,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13081
0809,0698,39,0183,29,0355,5,1,02,2,2,2,3,2,3,3,3,3,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,3,2,2,2,2,2,2,3,2,1,,2,,3,2,,2,3,2,2,1,1,1,2,1,1,3,3,2,1,2,1,2,2,2,2,3,3,2,1,3,2,1,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13417
0809,0698,39,0046,29,0355,2,2,02,2,2,2,3,3,3,3,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,3,2,2,1,,1,,3,2,,2,2,1,1,1,1,1,1,1,2,2,2,1,1,2,1,2,3,3,3,3,3,2,2,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18294
0809,0698,39,0046,29,0355,2,3,02,3,3,2,3,3,3,3,3,5,2,2,2,2,2,3,2,2,2,2,2,5,2,2,5,2,3,2,2,5,3,3,5,2,2,2,2,2,3,2,1,,1,,3,2,,2,3,2,1,1,2,1,1,1,2,3,3,1,1,2,1,2,2,2,2,3,3,2,1,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14003
0809,0531,39,0027,29,0062,1,1,01,2,2,2,2,3,3,2,2,2,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,3,3,2,2,2,3,2,2,2,1,,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,1,2,1,2,2,2,2,3,2,2,2,,1,1,1,1,1,1,1,0,1,1,1,2,2,1,2,2,2,2,,5,2,2,2,2,2,2,2,2,1,2,2,1,1,1,3,4,2,2,2,2,2,2,1,,20461
0809,0074,39,0034,29,0117,2,1,05,2,2,2,2,3,3,3,2,3,2,2,2,1,2,3,2,3,3,2,2,3,2,2,2,2,2,2,3,2,3,2,2,2,2,2,2,2,2,2,1,,1,,3,2,,2,1,1,1,2,2,2,1,1,2,3,3,3,1,2,1,1,2,2,2,2,2,1,1,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24605
0809,014A,39,0025,29,0203,1,1,01,2,3,2,2,2,2,3,3,3,2,1,3,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,4,2,3,3,2,1,2,3,3,2,2,1,,1,,2,2,,2,1,2,1,2,1,2,1,1,2,3,3,1,1,1,1,1,2,2,2,1,1,2,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4121
0809,014A,39,0133,29,0203,4,1,06,2,5,4,4,2,2,2,2,5,2,2,3,2,3,2,2,3,3,2,2,3,2,3,3,2,3,2,3,2,2,2,2,2,2,3,2,3,2,2,1,,1,,1,2,,2,1,1,1,1,2,1,1,1,1,1,1,1,2,,,1,2,2,2,2,2,2,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6502
0809,0133,39,0025,29,0297,1,1,01,1,2,2,2,2,4,4,2,2,2,2,4,2,2,2,2,2,1,2,2,2,2,2,2,4,4,1,2,4,2,4,4,2,1,2,4,4,4,2,1,,2,,1,2,,2,1,2,1,1,1,1,1,1,2,2,2,1,1,2,1,1,1,4,2,2,2,2,2,,3,1,1,1,0,0,0,0,1,1,1,2,2,2,1,1,1,2,,1,1,2,2,2,2,2,2,1,1,2,2,1,2,1,3,1,1,1,2,1,3,2,2,,11770
0809,0133,39,0081,29,0297,2,1,01,1,2,1,1,2,2,2,2,2,2,1,4,4,1,4,1,1,2,2,2,1,1,1,4,2,4,1,1,4,1,4,4,4,1,1,1,4,1,1,2,,2,,3,1,3,2,1,2,2,1,1,2,2,1,1,2,2,1,1,1,1,1,3,3,3,3,1,1,2,,3,1,1,0,1,0,0,0,1,1,1,1,2,1,1,1,2,2,,2,1,2,1,1,2,2,1,1,1,2,1,1,1,1,4,2,1,2,3,1,2,2,2,,10730
0809,0133,39,0153,29,0297,4,1,02,2,2,2,2,2,3,3,2,2,2,2,3,3,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,3,3,3,3,2,3,2,3,3,3,2,1,,1,,3,2,,2,3,2,2,1,2,2,1,1,3,2,2,3,1,2,1,2,2,3,3,3,2,2,1,3,3,1,0,0,0,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9564
0809,0186,39,0005,29,0314,1,1,02,5,5,2,2,2,2,2,5,5,2,2,2,2,5,5,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,3,2,2,2,2,2,3,5,2,1,,2,,1,2,,2,5,3,2,3,3,3,3,3,2,1,1,1,2,,,3,3,3,2,3,3,3,2,,3,1,1,0,1,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19658
0809,0186,39,0033,29,0314,2,1,01,2,2,2,2,2,2,2,2,2,2,2,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,3,5,5,3,2,2,2,2,2,2,2,,2,,3,2,,2,3,3,1,1,1,1,1,1,1,1,4,2,2,,,2,2,2,2,3,3,2,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26217
0809,0186,39,0105,29,0314,5,1,02,2,2,2,2,2,2,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,3,2,2,3,2,2,2,3,2,3,2,1,,1,,3,2,,2,1,3,1,1,1,1,1,1,1,2,1,3,1,2,1,2,3,3,3,3,3,2,2,,1,1,1,1,0,0,1,0,1,1,1,1,3,1,1,1,3,2,,2,1,1,2,2,2,2,2,2,1,2,2,2,2,1,3,3,2,2,2,1,2,2,1,,17041
0809,0221,39,0006,29,0320,1,1,01,3,2,2,3,2,3,3,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,3,2,2,2,1,,2,,1,2,,2,2,2,4,1,2,1,2,1,1,5,1,5,2,,,2,3,3,3,2,2,3,2,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18655
0809,0698,39,0139,29,0355,4,1,03,2,1,2,2,2,2,2,1,2,2,1,2,1,1,2,1,2,2,1,2,1,1,1,2,1,2,1,1,4,2,4,4,2,2,2,4,3,2,1,1,,2,,3,2,,2,2,3,1,2,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,2,2,1,1,3,3,1,1,0,0,0,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18004
0809,0221,39,0006,29,0320,1,2,01,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,3,3,2,2,2,2,2,3,2,1,,2,,2,2,,2,1,2,2,1,1,2,2,2,1,1,1,1,1,2,1,3,2,2,2,2,2,2,2,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19385
0809,0221,39,0006,29,0320,1,3,01,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,3,3,2,2,1,,2,,1,2,,2,3,3,1,2,1,2,3,1,1,1,1,3,1,2,1,2,2,3,2,3,2,3,1,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16287
0809,0186,39,0080,29,0314,4,1,01,2,2,2,3,2,3,3,2,3,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,3,3,3,2,2,3,2,2,2,1,,1,,3,2,,2,2,2,1,1,2,1,1,1,2,3,1,1,1,2,1,2,2,3,2,2,3,3,1,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8380
0809,0839,12,0009,30,3010,1,1,02,2,2,2,2,2,3,3,2,3,3,2,2,2,2,3,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,3,3,3,1,2,4,3,2,3,1,,2,,2,2,,2,1,2,2,1,2,2,2,2,4,1,1,2,2,,,2,2,3,2,2,3,4,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11446
0809,0839,12,0084,30,3010,4,1,02,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,3,2,2,2,3,3,2,2,1,,1,,2,2,,2,3,4,1,2,1,1,1,1,1,3,3,3,1,2,1,2,2,3,3,2,3,3,2,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21681
0809,0839,12,0108,30,3010,5,1,03,2,2,2,2,2,3,3,2,2,2,2,2,3,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,3,2,3,3,3,2,2,2,3,3,2,1,,2,,2,2,,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,3,3,2,3,2,2,,2,1,1,0,0,0,0,0,1,2,1,3,1,3,1,1,2,2,,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,1,2,2,4,2,2,2,,41682
0809,0684,12,0030,30,3024,1,1,01,2,2,2,2,2,3,3,2,3,2,2,3,3,2,2,2,2,2,2,3,2,2,3,2,3,2,2,3,2,2,2,3,2,2,2,3,3,2,2,1,,1,,1,2,,2,2,1,4,4,2,2,4,3,2,1,1,3,1,2,1,3,2,2,3,3,2,2,2,,2,1,1,0,0,0,0,0,1,1,1,1,1,2,1,2,2,2,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,5,3,2,2,1,1,2,4,,7027
0809,0684,12,0089,30,3024,3,1,02,5,2,2,2,2,2,3,2,2,3,2,2,3,2,2,2,2,2,2,2,2,2,2,5,2,5,2,2,5,2,3,2,2,2,2,2,2,2,2,1,,1,,3,2,,2,2,2,2,1,2,2,2,1,2,1,1,3,2,,,2,2,3,3,2,3,3,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12573
0809,2657,12,0057,30,3033,2,1,01,2,2,1,2,2,2,2,2,3,3,1,3,3,2,2,2,2,2,2,2,2,2,2,4,3,2,1,2,3,3,3,3,3,2,1,2,2,2,2,2,,2,,1,2,,2,1,3,1,2,2,2,2,1,1,2,1,3,1,2,1,2,3,2,3,2,2,2,1,1,3,1,1,1,0,0,0,0,1,1,1,1,1,3,1,1,3,2,,2,2,2,2,1,2,2,2,1,1,2,2,2,1,1,4,2,1,1,2,2,2,2,2,,13539
0809,2657,12,0102,30,3033,3,1,01,2,2,2,3,3,2,2,3,3,3,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,3,2,2,3,2,2,2,2,,2,,3,2,,2,3,2,1,2,1,1,1,2,1,1,1,1,2,,,3,2,3,3,2,2,2,2,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6770
0809,2657,12,0148,30,3033,4,1,02,5,5,2,2,3,3,3,2,2,5,2,3,3,2,3,2,3,5,2,2,3,2,2,5,2,2,2,5,2,3,3,5,3,2,2,3,3,2,2,1,,2,,2,2,,2,2,2,1,1,4,2,2,1,4,1,5,5,2,,,3,2,3,5,2,3,3,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13200
0809,1589,12,0039,30,3057,2,1,03,2,2,2,2,2,3,2,2,2,2,2,3,2,2,2,2,2,2,2,1,3,2,2,2,2,2,2,2,3,2,2,3,2,1,1,2,2,2,2,2,,2,,2,2,,1,1,1,1,1,1,1,1,1,1,3,3,4,1,2,1,2,2,3,2,2,3,3,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19845
0809,1589,12,0128,30,3057,5,1,03,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,3,2,3,2,2,2,2,3,3,2,2,2,3,3,2,2,1,,1,,3,2,,2,2,2,1,1,1,1,2,1,2,3,3,1,1,2,1,2,2,3,2,3,3,3,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14884
0809,0379,12,0022,30,3060,1,1,03,2,2,1,2,2,2,3,2,2,2,2,3,3,2,2,2,2,2,2,2,3,2,2,3,2,2,2,2,2,2,2,3,2,2,2,3,2,2,2,1,,1,,2,2,,2,2,2,2,2,1,2,2,1,2,3,1,1,1,2,1,2,2,3,2,3,3,2,2,,1,1,0,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18555
