"CD,C,2","PER,C,4","AGEB,C,4","ENT,C,2","CON,C,4","PRO_VIV,C,4","V_SEL,C,1","N_HOG,C,1","RFC_E,C,10","RFC_S,C,10","R_PRE,C,2","FCH_PRE,C,10","R_DEF,C,2","FCH_DEF,C,10","P1,C,2","P2,C,1","P3,C,2","R_INF,C,2","R_ELE,C,2","FAC,N,6,0"
31,0811,1895,20,0142,0119,4,1,-,-,01,05/08/2011,01,05/08/2011,05,1,,01,01,5357
31,0811,012A,20,0155,0032,2,1,-,-,01,03/08/2011,01,03/08/2011,06,1,,01,05,4156
31,0811,012A,20,0155,0100,5,1,-,-,01,04/08/2011,01,05/08/2011,04,1,,01,03,4156
31,0811,0073,20,0263,0032,2,1,-,-,01,02/08/2011,01,03/08/2011,09,1,,05,02,4185
31,0811,0073,20,0263,0128,5,1,-,-,01,03/08/2011,01,03/08/2011,02,1,,01,01,4185
31,0811,1791,20,0312,0171,3,1,-,-,01,06/08/2011,01,08/08/2011,04,1,,01,01,8904
31,0811,1791,20,0312,0244,5,1,-,-,01,06/08/2011,01,08/08/2011,03,1,,01,01,8904
31,0811,0181,20,0360,0024,1,1,-,-,01,01/08/2011,01,01/08/2011,05,1,,02,02,5455
31,0811,0181,20,0360,0053,2,1,-,-,01,01/08/2011,01,01/08/2011,06,1,,02,02,5455
31,0811,0181,20,0360,0081,3,1,-,-,01,01/08/2011,01,02/08/2011,05,1,,04,02,5455
31,0811,0967,20,0367,0043,3,1,-,-,01,03/08/2011,01,05/08/2011,01,,,01,01,3280
31,0811,0967,20,0367,0061,4,1,-,-,01,04/08/2011,01,05/08/2011,04,1,,04,04,3280
31,0811,0967,20,0367,0081,5,1,-,-,01,03/08/2011,01,05/08/2011,04,1,,01,01,3280
31,0811,0021,20,0371,0031,1,1,-,-,01,05/08/2011,01,08/08/2011,03,1,,01,01,6339
31,0811,0021,20,0371,0113,3,1,-,-,01,07/08/2011,01,08/08/2011,02,1,,01,02,6339
31,0811,0021,20,0371,0128,4,1,-,-,01,04/08/2011,01,04/08/2011,02,1,,01,02,6339
31,0811,0021,20,0371,0142,5,1,-,-,01,05/08/2011,01,05/08/2011,03,1,,03,03,6339
31,0811,0266,20,0392,0060,2,1,-,-,01,04/08/2011,01,05/08/2011,02,1,,02,02,7603
31,0811,0285,20,0031,0262,4,1,-,-,01,11/08/2011,01,15/08/2011,07,1,,02,01,2408
31,0811,0285,20,0031,0298,5,1,-,-,01,11/08/2011,01,12/08/2011,03,1,,02,01,2408
31,0811,2130,20,0040,0024,1,1,-,-,01,11/08/2011,01,15/08/2011,07,1,,02,01,5490
31,0811,2130,20,0040,0059,2,1,-,-,01,10/08/2011,01,10/08/2011,03,1,,02,02,5490
31,0811,2145,20,0040,0076,3,1,-,-,01,10/08/2011,01,10/08/2011,03,1,,01,01,5490
31,0811,2145,20,0040,0120,5,1,-,-,01,11/08/2011,01,12/08/2011,04,1,,01,02,5490
31,0811,1039,20,0055,0016,1,1,-,-,01,08/08/2011,01,10/08/2011,03,1,,03,03,3854
31,0811,1039,20,0055,0039,2,1,-,-,01,09/08/2011,01,10/08/2011,01,,,01,01,3854
31,0811,1039,20,0055,0079,4,1,-,-,01,08/08/2011,01,10/08/2011,03,1,,02,02,3854
31,0811,1039,20,0055,0102,5,1,-,-,01,08/08/2011,01,11/08/2011,01,,,01,01,3854
31,0811,0063,20,0070,0019,1,1,-,-,01,09/08/2011,01,11/08/2011,04,1,,03,03,3608
31,0811,0063,20,0070,0043,2,1,-,-,01,09/08/2011,01,11/08/2011,02,1,,02,02,3608
31,0811,0063,20,0070,0066,3,1,-,-,01,08/08/2011,01,08/08/2011,03,1,,01,01,3608
31,0811,0967,20,0107,0096,4,1,-,-,01,08/08/2011,01,11/08/2011,02,1,,01,01,3434
31,0811,1895,20,0142,0032,1,1,-,-,01,10/08/2011,01,11/08/2011,05,1,,02,03,5357
31,0811,1895,20,0142,0122,5,1,-,-,01,10/08/2011,01,11/08/2011,03,1,,01,01,5357
31,0811,0990,20,0210,0052,1,1,-,-,01,08/08/2011,01,15/08/2011,04,1,,01,04,5208
31,0811,0990,20,0210,0088,2,1,-,-,01,08/08/2011,01,11/08/2011,04,1,,01,02,5208
31,0811,0990,20,0210,0133,4,1,-,-,01,08/08/2011,01,11/08/2011,02,1,,01,01,5208
31,0811,0127,20,0223,0042,2,1,-,-,01,14/08/2011,01,15/08/2011,03,1,,03,03,4306
31,0811,0127,20,0223,0093,3,1,-,-,01,14/08/2011,01,15/08/2011,01,,,01,01,4306
31,0811,0073,20,0263,0002,1,1,-,-,01,03/08/2011,01,11/08/2011,04,1,,01,01,4185
31,0811,2253,20,0311,0024,1,1,-,-,01,10/08/2011,01,11/08/2011,02,1,,01,01,1570
31,0811,2253,20,0311,0057,2,1,-,-,01,10/08/2011,01,15/08/2011,03,1,,01,02,1570
31,0811,2268,20,0311,0119,4,1,-,-,01,14/08/2011,01,15/08/2011,03,1,,01,01,1570
31,0811,2268,20,0311,0130,5,1,-,-,01,10/08/2011,01,15/08/2011,08,1,,04,01,1570
31,0811,1791,20,0312,0102,2,1,-,-,01,08/08/2011,01,11/08/2011,03,1,,01,02,8904
31,0811,0181,20,0360,0094,4,1,-,-,01,09/08/2011,01,11/08/2011,04,1,,02,02,5455
31,0811,0021,20,0371,0065,2,1,-,-,01,05/08/2011,01,08/08/2011,06,1,,02,04,6339
31,0811,0266,20,0392,0030,1,1,-,-,01,12/08/2011,01,12/08/2011,03,1,,01,02,7603
31,0811,0266,20,0392,0135,4,1,-,-,01,11/08/2011,01,11/08/2011,07,1,,01,01,7603
31,0811,0088,20,0025,0037,1,1,-,-,01,18/08/2011,01,19/08/2011,04,1,,01,02,5940
31,0811,0088,20,0025,0146,3,1,-,-,01,17/08/2011,01,18/08/2011,01,,,01,01,5940
31,0811,0285,20,0031,0151,2,1,-,-,01,11/08/2011,01,16/08/2011,04,1,,04,01,2408
31,0811,0285,20,0031,0228,3,1,-,-,01,12/08/2011,01,16/08/2011,08,1,,02,02,2408
31,0811,165A,20,0041,0018,1,1,-,-,01,17/08/2011,01,18/08/2011,07,1,,02,02,5562
31,0811,165A,20,0041,0041,2,1,-,-,01,16/08/2011,01,18/08/2011,04,1,,02,01,5562
31,0811,165A,20,0041,0061,3,1,-,-,01,17/08/2011,01,20/08/2011,02,1,,02,02,5562
31,0811,165A,20,0041,0083,4,1,-,-,01,17/08/2011,01,18/08/2011,03,1,,01,02,5562
31,0811,165A,20,0041,0112,5,1,-,-,01,16/08/2011,01,16/08/2011,02,1,,01,01,5562
31,0811,0105,20,0058,0079,2,1,-,-,01,19/08/2011,01,22/08/2011,01,,,01,01,5160
31,0811,0967,20,0107,0094,3,1,-,-,01,15/08/2011,01,17/08/2011,03,1,,01,02,3434
31,0811,1895,20,0142,0078,2,1,-,-,01,05/08/2011,01,16/08/2011,04,1,,04,01,5357
31,0811,1895,20,0142,0105,3,1,-,-,01,15/08/2011,01,16/08/2011,02,1,,01,02,5357
31,0811,012A,20,0155,0078,4,1,-,-,01,19/08/2011,01,22/08/2011,08,1,,03,06,4156
31,0811,0990,20,0210,0116,3,1,-,-,01,16/08/2011,01,19/08/2011,04,1,,02,01,5208
31,0811,0127,20,0223,0007,1,1,-,-,01,12/08/2011,01,22/08/2011,07,1,,01,05,4306
31,0811,0127,20,0223,0114,4,1,-,-,01,14/08/2011,01,22/08/2011,03,1,,02,02,4306
31,0811,0127,20,0223,0143,5,1,-,-,01,15/08/2011,01,16/08/2011,03,1,,02,02,4306
31,0811,0073,20,0263,0060,3,1,-,-,01,02/08/2011,01,22/08/2011,02,1,,01,02,4185
31,0811,1791,20,0312,0045,1,1,-,-,01,06/08/2011,01,16/08/2011,03,1,,02,01,8904
31,0811,1791,20,0312,0220,4,1,-,-,01,06/08/2011,01,19/08/2011,03,1,,02,01,8904
31,0811,0967,20,0367,0025,2,1,-,-,01,17/08/2011,01,18/08/2011,06,2,02,05,03,3280
31,0811,0524,20,0381,0150,3,1,-,-,01,18/08/2011,01,19/08/2011,03,1,,01,01,4986
31,0811,0266,20,0392,0089,3,1,-,-,01,15/08/2011,01,17/08/2011,02,1,,01,02,7603
31,0811,0266,20,0392,0173,5,1,-,-,01,17/08/2011,01,18/08/2011,02,1,,01,01,7603
31,0811,0967,20,0367,0025,2,2,-,-,01,03/08/2011,01,16/08/2011,,,,01,01,3280
31,0811,0073,20,0263,0094,4,1,-,-,01,18/08/2011,01,23/08/2011,03,1,,01,01,4185
31,0811,0088,20,0025,0095,2,1,-,-,01,29/08/2011,01,29/08/2011,01,,,01,01,5940
31,0811,0285,20,0031,0068,1,1,-,-,01,23/08/2011,01,29/08/2011,04,1,,01,01,2408
31,0811,2130,20,0040,0111,4,1,-,-,01,10/08/2011,01,29/08/2011,03,1,,02,01,5490
31,0811,0105,20,0058,0176,4,1,-,-,01,26/08/2011,01,29/08/2011,06,1,,01,02,5160
31,0811,0063,20,0070,0126,5,1,-,-,01,22/08/2011,01,29/08/2011,01,,,01,01,3608
31,0811,0967,20,0107,0035,1,1,-,-,01,22/08/2011,01,29/08/2011,03,1,,01,01,3434
31,0811,012A,20,0155,0003,1,1,-,-,01,26/08/2011,01,29/08/2011,04,1,,02,02,4156
31,0811,012A,20,0155,0062,3,1,-,-,01,24/08/2011,01,29/08/2011,01,,,01,01,4156
31,0811,0967,20,0367,0007,1,1,-,-,01,25/08/2011,01,29/08/2011,04,1,,01,01,3280
31,0811,0524,20,0381,0183,4,1,-,-,01,18/08/2011,01,29/08/2011,01,,,01,01,4986
31,0811,0524,20,0381,0213,5,1,-,-,01,25/08/2011,01,29/08/2011,04,1,,02,03,4986
31,0811,1039,20,0055,0056,3,1,-,-,07,29/08/2011,07,29/08/2011,,,,,,0
31,0811,0063,20,0070,0083,4,1,-,-,06,29/08/2011,06,29/08/2011,,,,,,0
31,0811,0967,20,0107,0067,2,1,-,-,08,29/08/2011,08,29/08/2011,,,,,,0
31,0811,0967,20,0107,0113,5,1,-,-,08,29/08/2011,08,29/08/2011,,,,,,0
31,0811,0990,20,0210,0147,5,1,-,-,07,29/08/2011,07,29/08/2011,,,,,,0
31,0811,2268,20,0311,0087,3,1,-,-,07,29/08/2011,07,29/08/2011,,,,,,0
31,0811,0181,20,0360,0120,5,1,-,-,07,29/08/2011,07,29/08/2011,,,,,,0
31,0811,0524,20,0381,0051,1,1,-,-,07,29/08/2011,07,29/08/2011,,,,,,0
31,0811,0524,20,0381,0095,2,1,-,-,06,29/08/2011,06,29/08/2011,,,,,,0
04,0811,3667,21,0165,0044,2,1,-,-,01,02/08/2011,01,09/08/2011,05,1,,01,01,6126
04,0811,3667,21,0165,0086,3,1,-,-,01,02/08/2011,01,09/08/2011,07,1,,01,01,6126
04,0811,3667,21,0165,0120,4,1,-,-,01,04/08/2011,01,09/08/2011,04,1,,02,02,6126
04,0811,3667,21,0165,0155,5,1,-,-,01,02/08/2011,01,09/08/2011,01,,,01,01,6126
04,0811,3417,21,0171,0030,1,1,-,-,01,08/08/2011,01,09/08/2011,02,1,,01,01,6485
04,0811,3811,21,0403,0087,4,1,-,-,01,03/08/2011,01,09/08/2011,03,1,,02,02,5154
04,0811,3811,21,0403,0114,5,1,-,-,01,03/08/2011,01,09/08/2011,04,1,,01,01,5154
04,0811,3474,21,0484,0138,5,1,-,-,01,02/08/2011,01,09/08/2011,06,2,02,01,01,5672
04,0811,3741,21,0577,0037,3,1,-,-,01,02/08/2011,01,09/08/2011,05,1,,01,01,4343
04,0811,3741,21,0577,0052,4,1,-,-,01,04/08/2011,01,09/08/2011,03,1,,02,02,4343
04,0811,474A,21,0586,0040,1,1,-,-,01,04/08/2011,01,09/08/2011,02,1,,01,01,4714
04,0811,4222,21,0007,0016,1,1,-,-,01,03/08/2011,01,09/08/2011,03,1,,02,02,4616
04,0811,4222,21,0007,0047,2,1,-,-,01,03/08/2011,01,09/08/2011,03,1,,01,01,4616
04,0811,4222,21,0007,0125,4,1,-,-,01,03/08/2011,01,09/08/2011,01,,,01,01,4616
04,0811,4222,21,0007,0156,5,1,-,-,01,03/08/2011,01,09/08/2011,04,1,,02,02,4616
04,0811,3506,21,0362,0015,1,1,-,-,01,04/08/2011,01,09/08/2011,04,1,,02,02,5213
04,0811,3506,21,0362,0076,3,1,-,-,01,04/08/2011,01,09/08/2011,01,,,01,01,5213
04,0811,3506,21,0362,0107,4,1,-,-,01,04/08/2011,01,09/08/2011,04,1,,02,02,5213
04,0811,3506,21,0362,0135,5,1,-,-,01,05/08/2011,01,09/08/2011,04,1,,01,01,5213
04,0811,3474,21,0484,0026,1,1,-,-,01,01/08/2011,01,09/08/2011,04,1,,01,03,5672
04,0811,3474,21,0484,0054,2,1,-,-,01,01/08/2011,01,09/08/2011,02,1,,02,02,5672
04,0811,3474,21,0484,0086,3,1,-,-,01,05/08/2011,01,09/08/2011,04,1,,04,04,5672
04,0811,3474,21,0484,0114,4,1,-,-,01,01/08/2011,01,09/08/2011,07,1,,01,01,5672
04,0811,3474,21,0484,0138,5,2,-,-,01,02/08/2011,01,09/08/2011,,,,04,01,5672
04,0811,5822,21,0022,0020,1,1,-,-,01,11/08/2011,01,13/08/2011,04,1,,01,01,7756
04,0811,5822,21,0022,0062,2,1,-,-,01,11/08/2011,01,14/08/2011,02,1,,02,02,7756
04,0811,5822,21,0022,0105,3,1,-,-,01,11/08/2011,01,14/08/2011,03,1,,03,03,7756
04,0811,5822,21,0022,0202,5,1,-,-,01,11/08/2011,01,14/08/2011,07,1,,04,04,7756
04,0811,5470,21,0039,0025,1,1,-,-,01,11/08/2011,01,15/08/2011,08,2,02,01,01,7527
04,0811,5470,21,0039,0075,3,1,-,-,01,12/08/2011,01,16/08/2011,11,2,03,01,01,7527
04,0811,5470,21,0039,0104,4,1,-,-,01,13/08/2011,01,16/08/2011,05,1,,04,04,7527
04,0811,2635,21,0043,0015,1,1,-,-,01,09/08/2011,01,13/08/2011,10,1,,07,07,6461
04,0811,2635,21,0043,0044,2,1,-,-,01,10/08/2011,01,13/08/2011,07,1,,01,01,6461
04,0811,2635,21,0043,0073,3,1,-,-,01,11/08/2011,01,15/08/2011,04,1,,01,01,6461
04,0811,2635,21,0043,0102,4,1,-,-,01,09/08/2011,01,13/08/2011,03,1,,02,02,6461
04,0811,2635,21,0043,0275,5,1,-,-,01,09/08/2011,01,13/08/2011,02,1,,01,01,6461
04,0811,3417,21,0171,0078,2,1,-,-,01,11/08/2011,01,15/08/2011,07,2,02,01,01,6485
04,0811,3417,21,0171,0165,4,1,-,-,01,08/08/2011,01,13/08/2011,04,1,,01,01,6485
04,0811,3417,21,0171,0224,5,1,-,-,01,12/08/2011,01,13/08/2011,04,1,,01,01,6485
04,0811,0207,21,0322,0053,1,1,-,-,01,12/08/2011,01,14/08/2011,07,1,,03,03,7592
04,0811,0207,21,0322,0196,4,1,-,-,01,12/08/2011,01,15/08/2011,05,1,,03,01,7592
04,0811,0207,21,0322,0232,5,1,-,-,01,12/08/2011,01,14/08/2011,09,1,,01,01,7592
04,0811,4152,21,0346,0042,2,1,-,-,01,14/08/2011,01,16/08/2011,05,1,,02,02,4593
04,0811,4152,21,0346,0061,3,1,-,-,01,13/08/2011,01,16/08/2011,02,1,,02,02,4593
04,0811,3811,21,0403,0003,1,1,-,-,01,12/08/2011,01,13/08/2011,01,,,01,01,5154
04,0811,4576,21,0423,0016,1,1,-,-,01,11/08/2011,01,15/08/2011,05,1,,04,04,7302
04,0811,4576,21,0423,0041,2,1,-,-,01,10/08/2011,01,13/08/2011,02,1,,02,01,7302
04,0811,5771,21,0502,0020,1,1,-,-,01,09/08/2011,01,13/08/2011,05,1,,04,04,11553
04,0811,5771,21,0502,0062,2,1,-,-,01,11/08/2011,01,13/08/2011,04,1,,02,02,11553
04,0811,5771,21,0502,0133,4,1,-,-,01,09/08/2011,01,13/08/2011,08,2,02,03,03,11553
04,0811,5771,21,0502,0168,5,1,-,-,01,09/08/2011,01,13/08/2011,10,2,03,01,01,11553
04,0811,474A,21,0586,0115,3,1,-,-,01,09/08/2011,01,13/08/2011,02,1,,01,01,4714
04,0811,474A,21,0586,0173,5,1,-,-,01,10/08/2011,01,13/08/2011,03,1,,02,02,4714
04,0811,5470,21,0039,0025,1,2,-,-,01,11/08/2011,01,15/08/2011,,,,01,01,7527
04,0811,5470,21,0039,0075,3,2,-,-,01,15/08/2011,01,15/08/2011,,,,02,02,7527
04,0811,3417,21,0171,0078,2,2,-,-,01,11/08/2011,01,15/08/2011,,,,01,01,6485
04,0811,5771,21,0502,0133,4,2,-,-,01,09/08/2011,01,13/08/2011,,,,01,01,11553
04,0811,5771,21,0502,0168,5,2,-,-,01,10/08/2011,01,13/08/2011,,,,01,01,11553
04,0811,5470,21,0039,0075,3,3,-,-,01,15/08/2011,01,15/08/2011,,,,02,02,7527
04,0811,5771,21,0502,0168,5,3,-,-,01,11/08/2011,01,13/08/2011,,,,01,01,11553
04,0811,1016,21,0027,0037,1,1,-,-,01,17/08/2011,01,19/08/2011,04,1,,02,02,2292
04,0811,1016,21,0027,0074,2,1,-,-,01,17/08/2011,01,19/08/2011,07,1,,02,02,2292
04,0811,1016,21,0027,0117,3,1,-,-,01,17/08/2011,01,19/08/2011,05,1,,05,05,2292
04,0811,1016,21,0027,0155,4,1,-,-,01,17/08/2011,01,20/08/2011,04,1,,01,01,2292
04,0811,1016,21,0027,0179,5,1,-,-,01,17/08/2011,01,20/08/2011,07,1,,01,01,2292
04,0811,0240,21,0084,0042,1,1,-,-,01,19/08/2011,01,20/08/2011,05,1,,01,01,8955
04,0811,0240,21,0084,0086,2,1,-,-,01,18/08/2011,01,20/08/2011,10,1,,10,10,8955
04,0811,0240,21,0084,0132,3,1,-,-,01,19/08/2011,01,20/08/2011,07,1,,01,01,8955
04,0811,0240,21,0084,0176,4,1,-,-,01,18/08/2011,01,20/08/2011,04,1,,02,02,8955
04,0811,0240,21,0084,0216,5,1,-,-,01,19/08/2011,01,20/08/2011,04,1,,02,02,8955
04,0811,4947,21,0095,0027,1,1,-,-,01,15/08/2011,01,21/08/2011,06,1,,01,01,8588
04,0811,4947,21,0095,0061,2,1,-,-,01,17/08/2011,01,21/08/2011,04,1,,01,01,8588
04,0811,4947,21,0095,0187,3,1,-,-,01,19/08/2011,01,21/08/2011,02,1,,02,02,8588
04,0811,4947,21,0095,0246,4,1,-,-,01,17/08/2011,01,22/08/2011,05,1,,01,01,8588
04,0811,4947,21,0095,0278,5,1,-,-,01,15/08/2011,01,22/08/2011,04,1,,01,01,8588
04,0811,0677,21,0245,0011,1,1,-,-,01,16/08/2011,01,21/08/2011,04,1,,03,03,5774
04,0811,0677,21,0245,0106,4,1,-,-,01,20/08/2011,01,21/08/2011,06,1,,01,01,5774
04,0811,0207,21,0322,0098,2,1,-,-,01,12/08/2011,01,20/08/2011,04,1,,02,02,7592
04,0811,0207,21,0322,0148,3,1,-,-,01,14/08/2011,01,20/08/2011,05,1,,02,02,7592
04,0811,4152,21,0346,0020,1,1,-,-,01,20/08/2011,01,21/08/2011,04,1,,02,02,4593
04,0811,3811,21,0403,0067,3,1,-,-,01,03/08/2011,01,22/08/2011,12,2,04,01,01,5154
04,0811,5983,21,0459,0039,2,1,-,-,01,19/08/2011,01,20/08/2011,02,1,,01,01,4839
04,0811,5983,21,0459,0056,3,1,-,-,01,16/08/2011,01,20/08/2011,04,1,,04,04,4839
04,0811,5983,21,0459,0080,4,1,-,-,01,16/08/2011,01,20/08/2011,04,1,,03,03,4839
04,0811,5983,21,0459,0250,5,1,-,-,01,16/08/2011,01,20/08/2011,02,1,,01,01,4839
04,0811,3741,21,0577,0027,2,1,-,-,01,16/08/2011,01,21/08/2011,03,1,,01,01,4343
04,0811,474A,21,0586,0084,2,1,-,-,01,18/08/2011,01,21/08/2011,03,1,,01,01,4714
04,0811,3811,21,0403,0067,3,2,-,-,01,16/08/2011,01,21/08/2011,,,,02,02,5154
04,0811,3811,21,0403,0067,3,3,-,-,01,03/08/2011,01,21/08/2011,,,,02,02,5154
04,0811,3811,21,0403,0067,3,4,-,-,01,03/08/2011,01,22/08/2011,,,,01,01,5154
04,0811,4222,21,0007,0082,3,1,-,-,01,25/08/2011,01,29/08/2011,04,1,,04,04,4616
04,0811,5822,21,0022,0153,4,1,-,-,01,27/08/2011,01,29/08/2011,04,1,,02,02,7756
04,0811,5470,21,0039,0047,2,1,-,-,01,22/08/2011,01,28/08/2011,04,1,,01,01,7527
04,0811,0677,21,0245,0040,2,1,-,-,01,26/08/2011,01,28/08/2011,01,,,01,01,5774
04,0811,4152,21,0346,0087,4,1,-,-,01,24/08/2011,01,28/08/2011,04,1,,01,01,4593
04,0811,4152,21,0346,0104,5,1,-,-,01,24/08/2011,01,28/08/2011,02,1,,01,01,4593
04,0811,3506,21,0362,0044,2,1,-,-,01,04/08/2011,01,28/08/2011,04,2,04,01,01,5213
04,0811,3811,21,0403,0037,2,1,-,-,01,03/08/2011,01,28/08/2011,01,,,01,01,5154
04,0811,4576,21,0423,0073,3,1,-,-,01,26/08/2011,01,29/08/2011,07,1,,06,06,7302
04,0811,4576,21,0423,0141,5,1,-,-,01,24/08/2011,01,28/08/2011,02,1,,02,01,7302
04,0811,5983,21,0459,0017,1,1,-,-,01,16/08/2011,01,28/08/2011,06,1,,01,01,4839
04,0811,5771,21,0502,0102,3,1,-,-,01,09/08/2011,01,28/08/2011,10,2,03,02,02,11553
04,0811,474A,21,0586,0153,4,1,-,-,01,26/08/2011,01,30/08/2011,02,1,,02,02,4714
04,0811,3506,21,0362,0044,2,2,-,-,01,05/08/2011,01,29/08/2011,,,,01,01,5213
04,0811,5771,21,0502,0102,3,2,-,-,01,09/08/2011,01,28/08/2011,,,,01,01,11553
04,0811,3506,21,0362,0044,2,3,-,-,01,15/08/2011,01,29/08/2011,,,,01,01,5213
04,0811,5771,21,0502,0102,3,3,-,-,01,12/08/2011,01,28/08/2011,,,,01,01,11553
04,0811,3506,21,0362,0044,2,4,-,-,01,26/08/2011,01,29/08/2011,,,,01,01,5213
04,0811,5470,21,0039,0123,5,1,-,-,07,30/08/2011,07,30/08/2011,,,,,,0
04,0811,3667,21,0165,0016,1,1,-,-,07,30/08/2011,07,30/08/2011,,,,,,0
04,0811,3417,21,0171,0123,3,1,-,-,07,30/08/2011,07,30/08/2011,,,,,,0
04,0811,0677,21,0245,0070,3,1,-,-,07,30/08/2011,07,30/08/2011,,,,,,0
04,0811,0677,21,0245,0132,5,1,-,-,05,30/08/2011,05,30/08/2011,,,,,,0
04,0811,4576,21,0423,0110,4,1,-,-,05,30/08/2011,05,30/08/2011,,,,,,0
04,0811,3741,21,0577,0006,1,1,-,-,07,30/08/2011,07,30/08/2011,,,,,,0
04,0811,3741,21,0577,0083,5,1,-,-,07,30/08/2011,07,30/08/2011,,,,,,0
36,0811,3172,22,0001,0004,1,1,-,-,01,01/08/2011,01,08/08/2011,04,1,,03,03,2524
36,0811,3172,22,0001,0113,2,1,-,-,01,01/08/2011,01,08/08/2011,04,1,,02,02,2524
36,0811,3172,22,0001,0154,3,1,-,-,01,04/08/2011,01,08/08/2011,06,1,,04,01,2524
36,0811,3172,22,0001,0219,4,1,-,-,01,01/08/2011,01,08/08/2011,01,,,01,01,2524
36,0811,3191,22,0021,0024,1,1,-,-,01,04/08/2011,01,08/08/2011,03,1,,01,01,4981
36,0811,3191,22,0021,0065,3,1,-,-,01,06/08/2011,01,08/08/2011,05,1,,03,01,4981
36,0811,3191,22,0021,0377,5,1,-,-,01,01/08/2011,01,08/08/2011,03,1,,01,03,4981
36,0811,1157,22,0064,0007,1,1,-,-,01,04/08/2011,01,08/08/2011,01,,,01,01,5457
36,0811,1157,22,0064,0038,2,1,-,-,01,03/08/2011,01,08/08/2011,05,1,,01,03,5457
36,0811,1157,22,0064,0140,5,1,-,-,01,04/08/2011,01,08/08/2011,02,1,,02,02,5457
36,0811,1496,22,0183,0011,1,1,-,-,01,04/08/2011,01,08/08/2011,05,1,,01,02,5029
36,0811,1496,22,0183,0030,2,1,-,-,01,04/08/2011,01,08/08/2011,02,1,,01,01,5029
36,0811,1496,22,0183,0077,4,1,-,-,01,03/08/2011,01,08/08/2011,05,1,,04,01,5029
36,0811,1496,22,0183,0094,5,1,-,-,01,04/08/2011,01,08/08/2011,02,1,,01,02,5029
36,0811,1392,22,0214,0033,1,1,-,-,01,05/08/2011,01,08/08/2011,06,2,02,01,01,6922
36,0811,1392,22,0214,0080,3,1,-,-,01,02/08/2011,01,08/08/2011,05,2,02,01,02,6922
36,0811,1392,22,0214,0100,4,1,-,-,01,02/08/2011,01,08/08/2011,05,1,,02,02,6922
36,0811,1392,22,0214,0117,5,1,-,-,01,02/08/2011,01,08/08/2011,02,1,,01,02,6922
36,0811,2013,22,0301,0068,2,1,-,-,01,02/08/2011,01,08/08/2011,09,1,,02,07,7076
36,0811,2013,22,0301,0110,3,1,-,-,01,01/08/2011,01,08/08/2011,03,1,,01,02,7076
36,0811,2013,22,0301,0154,4,1,-,-,01,02/08/2011,01,08/08/2011,06,1,,02,02,7076
36,0811,2013,22,0301,0201,5,1,-,-,01,01/08/2011,01,08/08/2011,06,1,,05,02,7076
36,0811,0271,22,0391,0014,1,1,-,-,01,04/08/2011,01,08/08/2011,06,1,,02,02,5460
36,0811,0271,22,0391,0086,3,1,-,-,01,05/08/2011,01,08/08/2011,01,,,01,01,5460
36,0811,0271,22,0391,0115,4,1,-,-,01,04/08/2011,01,08/08/2011,05,1,,02,03,5460
36,0811,0271,22,0391,0150,5,1,-,-,01,04/08/2011,01,08/08/2011,01,,,01,01,5460
36,0811,1392,22,0214,0033,1,2,-,-,01,02/08/2011,01,08/08/2011,,,,01,02,6922
36,0811,1392,22,0214,0080,3,2,-,-,01,02/08/2011,01,08/08/2011,,,,02,01,6922
36,0811,3172,22,0001,0244,5,1,-,-,01,02/08/2011,01,15/08/2011,03,1,,02,01,2524
36,0811,0318,22,0004,0008,1,1,-,-,01,09/08/2011,01,15/08/2011,06,1,,01,01,4325
36,0811,0318,22,0004,0089,4,1,-,-,01,10/08/2011,01,15/08/2011,04,1,,02,02,4325
36,0811,0981,22,0008,0115,4,1,-,-,01,11/08/2011,01,15/08/2011,01,,,01,01,6027
36,0811,0981,22,0008,0155,5,1,-,-,01,13/08/2011,01,15/08/2011,01,,,01,01,6027
36,0811,2973,22,0011,0032,1,1,-,-,01,11/08/2011,01,15/08/2011,02,1,,01,02,5865
36,0811,2973,22,0011,0096,3,1,-,-,01,14/08/2011,01,15/08/2011,03,1,,01,01,5865
36,0811,1157,22,0064,0103,4,1,-,-,01,11/08/2011,01,15/08/2011,02,1,,01,01,5457
36,0811,2348,22,0109,0032,1,1,-,-,01,12/08/2011,01,15/08/2011,04,1,,01,02,4892
36,0811,2348,22,0109,0094,3,1,-,-,01,11/08/2011,01,15/08/2011,04,1,,01,02,4892
36,0811,2348,22,0109,0161,5,1,-,-,01,11/08/2011,01,15/08/2011,07,1,,02,05,4892
36,0811,1655,22,0113,0042,1,1,-,-,01,08/08/2011,01,15/08/2011,08,1,,01,03,5767
36,0811,1655,22,0113,0046,2,1,-,-,01,09/08/2011,01,15/08/2011,03,1,,02,02,5767
36,0811,1655,22,0113,0080,4,1,-,-,01,08/08/2011,01,15/08/2011,06,1,,01,04,5767
36,0811,1212,22,0163,0166,1,1,-,-,01,08/08/2011,01,15/08/2011,03,1,,01,01,10589
36,0811,1212,22,0163,0185,2,1,-,-,01,08/08/2011,01,15/08/2011,03,1,,01,03,10589
36,0811,1212,22,0163,0216,3,1,-,-,01,09/08/2011,01,15/08/2011,01,,,01,01,10589
36,0811,1212,22,0163,0235,4,1,-,-,01,10/08/2011,01,15/08/2011,04,1,,01,01,10589
